,date,sitename,value,aqi_value,aqi_category,fips
4194,2020-02-27,Salinas AMS,0.4,5,0,06053
4195,2020-02-27,Napa - Napa Valley College,0.46,5,0,06055
4196,2020-02-27,Anaheim,0.96,11,0,06059
4197,2020-02-27,Anaheim Near Road,1.17,13,0,06059
4198,2020-02-27,Mission Viejo,0.39,4,0,06059
4199,2020-02-27,La Habra,0.52,6,0,06059
4200,2020-02-27,Palm Springs - Fire Station,0.35,4,0,06065
4201,2020-02-27,Riverside - Rubidoux,0.41,5,0,06065
4202,2020-02-27,Mira Loma - Van Buren,0.36,4,0,06065
4203,2020-02-27,Lake Elsinore - W. Flint Street,0.35,4,0,06065
4204,2020-02-27,Arden Arcade - Del Paso Manor,0.84,10,0,06067
4205,2020-02-27,Bercut Dr,0.7,8,0,06067
4206,2020-02-27,Ontario Near Road,0.56,6,0,06071
4207,2020-02-27,Upland,0.48,6,0,06071
4208,2020-02-27,Fontana - Arrow Highway,0.42,5,0,06071
4209,2020-02-27,San Bernadino - 4th Street,0.48,6,0,06071
4210,2020-02-27,San Francisco,0.93,11,0,06075
4211,2020-02-27,Stockton - Hazelton Street,0.94,11,0,06077
4212,2020-02-27,Redwood City,0.76,9,0,06081
4213,2020-02-27,Santa Maria - Broadway,0.28,3,0,06083
4214,2020-02-27,San Jose - Jackson St.,0.77,9,0,06085
4215,2020-02-27,San Jose - Knox Ave,0.97,11,0,06085
4216,2020-02-27,Vallejo,0.97,11,0,06095
4217,2020-02-27,Sebastopol,0.38,4,0,06097
4218,2020-02-27,Modesto - 14th Street,0.57,7,0,06099
4219,2020-02-27,Welby - 78th Ave. & Steele St.,0.26,3,0,08001
4220,2020-02-27,Denver - CAMP - 2105 Broadway,0.35,4,0,08031
4221,2020-02-27,La Casa NCORE - 4545 Navajo St.,0.2,2,0,08031
4222,2020-02-27,I25 Denver,0.42,5,0,08031
4223,2020-02-27,Colorado Springs - Highway 24,0.41,5,0,08041
4224,2020-02-27,Ute 1,0.48,6,0,08067
4225,2020-02-27,Fort Collins - CSU - 708 S. Mason St.,0.3,4,0,08069
4226,2020-02-27,Greeley - Weld Co. Tower - 3101 35th Ave.,0.29,3,0,08123
4227,2020-02-27,Hartford-Huntley,0.27,3,0,09003
4228,2020-02-27,Cornwall,0.16,2,0,09005
4229,2020-02-27,New Haven - Criscuolo Park,0.2,2,0,09009
4230,2020-02-27,MLK,0.16,2,0,10003
4231,2020-02-27,DCNearRoad,0.28,3,0,11001
4232,2020-02-27,NCORE,0.17,2,0,12011
4233,2020-02-27,Near Road,0.3,4,0,12011
4234,2020-02-27,Pepsi Place,0.57,7,0,12031
4235,2020-02-27,Lab Annex,0.26,3,0,12086
4236,2020-02-27,Winter Park,0.77,9,0,12095
4237,2020-02-27,Sawgrass Lake Park,0.2,2,0,12103
4238,2020-02-27,South DeKalb,0.5,6,0,13089
4239,2020-02-27,NR-Georgia Tech,0.56,6,0,13121
4240,2020-02-27,Honolulu,0.5,6,0,15003
4241,2020-02-27,St. Lukes Meridian,0.39,4,0,16001
4242,2020-02-27,Boise Eastman,0.85,10,0,16001
4243,2020-02-27,Bondville,0.1,1,0,17019
4244,2020-02-27,Indpls-Washington Park,0.25,3,0,18097
4245,2020-02-27,Indpls - I-70 E,0.2,2,0,18097
4246,2020-02-27,Evansville-Lloyd,0.23,3,0,18163
4247,2020-02-27,"Davenport, 10th & Vine",0.17,2,0,19163
4248,2020-02-27,Cannons Lane,0.2,2,0,21111
4249,2020-02-27,Near Road,0.32,4,0,21111
4250,2020-02-27,MICMAC,0.17,2,0,23003
4251,2020-02-27,Essex,0.13,1,0,24005
4252,2020-02-27,Piney Run,0.11,1,0,24023
4253,2020-02-27,Howard County Near Road,0.26,3,0,24027
4254,2020-02-27,Boston - Roxbury,0.2,2,0,25025
4255,2020-02-27,Boston-Von Hillern,0.26,3,0,25025
4256,2020-02-27,Worcester,0.27,3,0,25027
4257,2020-02-27,GRAND RAPIDS,0.51,6,0,26081
4258,2020-02-27,ALLEN PARK,0.0,0,0,26163
4259,2020-02-27,Eliza Howell- Roadway,0.2,2,0,26163
4260,2020-02-27,DET POLICE 4TH,0.2,2,0,26163
4261,2020-02-27,TRINITY ST MARKS,0.41,5,0,26163
4262,2020-02-27,Blaine,0.22,3,0,27003
4263,2020-02-27,Lakeville - Near Road,0.1,1,0,27037
4264,2020-02-27,Minneapolis-Downtown,0.41,5,0,27053
4265,2020-02-27,Minneapolis-Near Road,0.6,7,0,27053
4266,2020-02-27,Jackson NCORE,0.33,4,0,28049
4267,2020-02-27,Blue Ridge I-70,0.52,6,0,29095
4268,2020-02-27,BLAIR STREET,0.27,3,0,29510
4269,2020-02-27,Forest Park,0.32,4,0,29510
4270,2020-02-27,West Yellowstone Park Ent #2,0.23,3,0,30031
4271,2020-02-27,NCORE,0.29,3,0,31055
4272,2020-02-27,77th and Dodge,0.68,8,0,31055
4273,2020-02-27,Jerome Mack,1.31,15,0,32003
4274,2020-02-27,Sunrise Acres,1.22,14,0,32003
4275,2020-02-27,RT,0.83,10,0,32003
4276,2020-02-27,Reno3,0.36,4,0,32031
4277,2020-02-27,Sparks,0.84,10,0,32031
4278,2020-02-27,Miller State Park,0.14,2,0,33011
4279,2020-02-27,Londonderry - Moose Hill,0.14,2,0,33015
4280,2020-02-27,Fort Lee Near Road,0.17,2,0,34003
4281,2020-02-27,Camden Spruce St,0.2,2,0,34007
4282,2020-02-27,Newark Firehouse,0.25,3,0,34013
4283,2020-02-27,Jersey City,0.14,2,0,34017
4284,2020-02-27,Elizabeth,0.23,3,0,34039
4285,2020-02-27,Elizabeth Trailer,0.4,5,0,34039
4286,2020-02-27,Millbrook NCore,0.2,2,0,37183
4287,2020-02-27,Triple Oak - Near Road,0.32,4,0,37183
4288,2020-02-27,Bismarck Residential,0.28,3,0,38015
4289,2020-02-27,Galleria,0.2,2,0,39035
4290,2020-02-27,G.T.Craig,0.17,2,0,39035
4291,2020-02-27,Cleveland Near Road,0.3,4,0,39035
4292,2020-02-27,Columbus NR - Smoky Row,0.01,0,0,39049
4293,2020-02-27,Taft,0.17,2,0,39061
4294,2020-02-27,Cincinnati Near Road,0.17,2,0,39061
4295,2020-02-27,Preble County,0.14,2,0,39135
4296,2020-02-27,Near Road OKC,0.81,9,0,40109
4297,2020-02-27,North OKC,0.11,1,0,40109
4298,2020-02-27,Tulsa,0.33,4,0,40143
4299,2020-02-27,NEW,0.28,3,0,42101
4300,2020-02-27,TOR,0.34,4,0,42101
4301,2020-02-27,MON,0.55,6,0,42101
4302,2020-02-27,Near Road,0.39,4,0,44007
4303,2020-02-27,E Providence,1.95,22,0,44007
4304,2020-02-27,Look Rock - GSMNP,0.14,2,0,47009
4305,2020-02-27,Underhill,0.1,1,0,50007
4306,2020-02-27,Burlington,0.4,5,0,50007
4307,2020-02-27,RUTLAND,0.17,2,0,50021
4308,2020-02-27,AURORA HILLS,0.2,2,0,51013
4309,2020-02-27,MATH & SCIENCE CTR,0.27,3,0,51087
4310,2020-02-27,EAST VINTON ELEMENTARY SCHOOL,0.1,1,0,51161
4311,2020-02-27,HAMPTON,0.2,2,0,51650
4312,2020-02-27,NORFOLK - NOAA,0.25,3,0,51710
4313,2020-02-27,Cheeka Peak,0.11,1,0,53009
4314,2020-02-27,Seattle-10th & Weller,0.53,6,0,53033
4315,2020-02-27,Seattle-Beacon Hill,0.26,3,0,53033
4316,2020-02-27,Horicon Wildlife Area,0.08,1,0,55027
4317,2020-02-27,MILWAUKEE COLLEGE AVE.-NR,0.28,3,0,55079
4318,2020-02-27,Converse County Long-Term,0.11,1,0,56009
4319,2020-02-27,Cheyenne NCore,0.14,2,0,56021
4320,2020-02-27,SPABC14 COBACH,2.33,27,0,80002
4321,2020-02-27,Long Beach Signal Hill,1.07,12,0,84006
4322,2020-02-28,Garden,1.89,22,0,02020
4323,2020-02-28,NCore,0.59,7,0,02090
4324,2020-02-28,Phoenix JLG Supersite,1.12,13,0,04013
4325,2020-02-28,Oakland,0.34,4,0,06001
4326,2020-02-28,Oakland West,0.7,8,0,06001
4327,2020-02-28,Laney College,0.7,8,0,06001
4328,2020-02-28,Berkeley Aquatic Park,0.73,8,0,06001
4329,2020-02-28,Pleasanton - Owens Ct.,0.75,9,0,06001
4330,2020-02-28,Chico -  East,0.35,4,0,06007
4331,2020-02-28,Concord,0.46,5,0,06013
4332,2020-02-28,Bethel Island,0.42,5,0,06013
4333,2020-02-28,San Pablo - Rumrill,0.53,6,0,06013
4334,2020-02-28,Fresno - Garland,1.21,14,0,06019
4335,2020-02-28,Clovis - N. Villa Ave,0.66,8,0,06019
4336,2020-02-28,Calexico - Ethel Street,1.81,21,0,06025
4337,2020-02-28,NCore - White Mountain Research Station - OVL,0.11,1,0,06027
4338,2020-02-28,Bakersfield-Muni,0.26,3,0,06029
4339,2020-02-28,Azusa,0.32,4,0,06037
4340,2020-02-28,Glendora - Laurel,0.22,3,0,06037
4341,2020-02-28,West Los Angeles - VA Hospital,0.57,7,0,06037
4342,2020-02-28,Los Angeles - N. Main Street,0.6,7,0,06037
4343,2020-02-28,Reseda,0.71,8,0,06037
4344,2020-02-28,Compton,0.71,8,0,06037
4345,2020-02-28,Pico Rivera,0.64,7,0,06037
4346,2020-02-28,Pomona,0.58,7,0,06037
4347,2020-02-28,Pasadena,0.46,5,0,06037
4348,2020-02-28,LAX-Hastings,0.34,4,0,06037
4349,2020-02-28,Santa Clarita,0.34,4,0,06037
4350,2020-02-28,San Rafael,0.58,7,0,06041
4351,2020-02-28,Salinas AMS,0.32,4,0,06053
4352,2020-02-28,Napa - Napa Valley College,0.41,5,0,06055
4353,2020-02-28,Anaheim,0.57,7,0,06059
4354,2020-02-28,Anaheim Near Road,0.81,9,0,06059
4355,2020-02-28,Mission Viejo,0.22,3,0,06059
4356,2020-02-28,La Habra,0.36,4,0,06059
4357,2020-02-28,Palm Springs - Fire Station,0.28,3,0,06065
4358,2020-02-28,Riverside - Rubidoux,0.68,8,0,06065
4359,2020-02-28,Mira Loma - Van Buren,0.59,7,0,06065
4360,2020-02-28,Lake Elsinore - W. Flint Street,0.4,5,0,06065
4361,2020-02-28,Arden Arcade - Del Paso Manor,0.83,10,0,06067
4362,2020-02-28,Bercut Dr,0.6,7,0,06067
4363,2020-02-28,Ontario Near Road,0.58,7,0,06071
4364,2020-02-28,Upland,0.33,4,0,06071
4365,2020-02-28,Fontana - Arrow Highway,0.46,5,0,06071
4366,2020-02-28,San Bernadino - 4th Street,0.5,6,0,06071
4367,2020-02-28,San Francisco,0.91,10,0,06075
4368,2020-02-28,Stockton - Hazelton Street,0.41,5,0,06077
4369,2020-02-28,Redwood City,0.67,8,0,06081
4370,2020-02-28,Santa Maria - Broadway,0.23,3,0,06083
4371,2020-02-28,San Jose - Jackson St.,0.78,9,0,06085
4372,2020-02-28,San Jose - Knox Ave,0.96,11,0,06085
4373,2020-02-28,Vallejo,0.84,10,0,06095
4374,2020-02-28,Sebastopol,0.4,5,0,06097
4375,2020-02-28,Modesto - 14th Street,0.36,4,0,06099
4376,2020-02-28,Welby - 78th Ave. & Steele St.,0.51,6,0,08001
4377,2020-02-28,Denver - CAMP - 2105 Broadway,0.47,5,0,08031
4378,2020-02-28,La Casa NCORE - 4545 Navajo St.,0.51,6,0,08031
4379,2020-02-28,I25 Denver,0.78,9,0,08031
4380,2020-02-28,Colorado Springs - Highway 24,0.47,5,0,08041
4381,2020-02-28,Ute 1,0.53,6,0,08067
4382,2020-02-28,Fort Collins - CSU - 708 S. Mason St.,0.56,6,0,08069
4383,2020-02-28,Greeley - Weld Co. Tower - 3101 35th Ave.,0.29,3,0,08123
4384,2020-02-28,Hartford-Huntley,0.46,5,0,09003
4385,2020-02-28,Cornwall,0.14,2,0,09005
4386,2020-02-28,New Haven - Criscuolo Park,0.25,3,0,09009
4387,2020-02-28,MLK,0.22,3,0,10003
4388,2020-02-28,DCNearRoad,0.29,3,0,11001
4389,2020-02-28,NCORE,0.22,3,0,12011
4390,2020-02-28,Near Road,0.34,4,0,12011
4391,2020-02-28,Pepsi Place,0.54,6,0,12031
4392,2020-02-28,MUNRO STREET,0.53,6,0,12057
4393,2020-02-28,Lab Annex,0.3,4,0,12086
4394,2020-02-28,Winter Park,0.4,5,0,12095
4395,2020-02-28,South DeKalb,0.52,6,0,13089
4396,2020-02-28,NR-Georgia Tech,0.57,7,0,13121
4397,2020-02-28,Honolulu,0.5,6,0,15003
4398,2020-02-28,St. Lukes Meridian,0.2,2,0,16001
4399,2020-02-28,Boise Eastman,0.92,10,0,16001
4400,2020-02-28,Bondville,0.08,1,0,17019
4401,2020-02-28,Indpls-Washington Park,0.27,3,0,18097
4402,2020-02-28,Evansville-Lloyd,0.26,3,0,18163
4403,2020-02-28,"Davenport, 10th & Vine",0.19,2,0,19163
4404,2020-02-28,Cannons Lane,0.2,2,0,21111
4405,2020-02-28,Near Road,0.2,2,0,21111
4406,2020-02-28,MICMAC,0.19,2,0,23003
4407,2020-02-28,Essex,0.2,2,0,24005
4408,2020-02-28,Piney Run,0.13,1,0,24023
4409,2020-02-28,Howard County Near Road,0.33,4,0,24027
4410,2020-02-28,Boston - Roxbury,0.29,3,0,25025
4411,2020-02-28,Boston-Von Hillern,0.42,5,0,25025
4412,2020-02-28,Worcester,0.29,3,0,25027
4413,2020-02-28,GRAND RAPIDS,0.53,6,0,26081
4414,2020-02-28,ALLEN PARK,0.0,0,0,26163
4415,2020-02-28,Eliza Howell- Roadway,0.2,2,0,26163
4416,2020-02-28,DET POLICE 4TH,0.25,3,0,26163
4417,2020-02-28,TRINITY ST MARKS,0.52,6,0,26163
4418,2020-02-28,Blaine,0.34,4,0,27003
4419,2020-02-28,Lakeville - Near Road,0.11,1,0,27037
4420,2020-02-28,Minneapolis-Downtown,0.4,5,0,27053
4421,2020-02-28,Minneapolis-Near Road,0.59,7,0,27053
4422,2020-02-28,Jackson NCORE,0.6,7,0,28049
4423,2020-02-28,Blue Ridge I-70,0.4,5,0,29095
4424,2020-02-28,BLAIR STREET,0.33,4,0,29510
4425,2020-02-28,Forest Park,0.36,4,0,29510
4426,2020-02-28,West Yellowstone Park Ent #2,0.22,3,0,30031
4427,2020-02-28,NCORE,0.34,4,0,31055
4428,2020-02-28,77th and Dodge,0.68,8,0,31055
4429,2020-02-28,Jerome Mack,1.52,17,0,32003
4430,2020-02-28,Sunrise Acres,1.26,14,0,32003
4431,2020-02-28,RT,0.94,11,0,32003
4432,2020-02-28,Reno3,0.45,5,0,32031
4433,2020-02-28,Sparks,0.84,10,0,32031
4434,2020-02-28,Miller State Park,0.14,2,0,33011
4435,2020-02-28,Londonderry - Moose Hill,0.19,2,0,33015
4436,2020-02-28,Fort Lee Near Road,0.16,2,0,34003
4437,2020-02-28,Camden Spruce St,0.22,3,0,34007
4438,2020-02-28,Newark Firehouse,0.28,3,0,34013
4439,2020-02-28,Jersey City,0.35,4,0,34017
4440,2020-02-28,Elizabeth,0.32,4,0,34039
4441,2020-02-28,Elizabeth Trailer,0.22,3,0,34039
4442,2020-02-28,Millbrook NCore,0.28,3,0,37183
4443,2020-02-28,Triple Oak - Near Road,0.39,4,0,37183
4444,2020-02-28,Bismarck Residential,0.34,4,0,38015
4445,2020-02-28,Galleria,0.22,3,0,39035
4446,2020-02-28,G.T.Craig,0.16,2,0,39035
4447,2020-02-28,Cleveland Near Road,0.34,4,0,39035
4448,2020-02-28,Columbus NR - Smoky Row,0.02,0,0,39049
4449,2020-02-28,Taft,0.19,2,0,39061
4450,2020-02-28,Cincinnati Near Road,0.22,3,0,39061
4451,2020-02-28,Preble County,0.17,2,0,39135
4452,2020-02-28,Near Road OKC,1.03,12,0,40109
4453,2020-02-28,North OKC,0.35,4,0,40109
4454,2020-02-28,Tulsa,0.68,8,0,40143
4455,2020-02-28,NEW,0.29,3,0,42101
4456,2020-02-28,TOR,0.45,5,0,42101
4457,2020-02-28,MON,0.46,5,0,42101
4458,2020-02-28,Near Road,0.78,9,0,44007
4459,2020-02-28,E Providence,1.34,15,0,44007
4460,2020-02-28,Look Rock - GSMNP,0.16,2,0,47009
4461,2020-02-28,Underhill,0.1,1,0,50007
4462,2020-02-28,Burlington,0.29,3,0,50007
4463,2020-02-28,RUTLAND,0.23,3,0,50021
4464,2020-02-28,AURORA HILLS,0.2,2,0,51013
4465,2020-02-28,MATH & SCIENCE CTR,0.28,3,0,51087
4466,2020-02-28,EAST VINTON ELEMENTARY SCHOOL,0.2,2,0,51161
4467,2020-02-28,HAMPTON,0.2,2,0,51650
4468,2020-02-28,NORFOLK - NOAA,0.17,2,0,51710
4469,2020-02-28,Cheeka Peak,0.11,1,0,53009
4470,2020-02-28,Seattle-10th & Weller,0.55,6,0,53033
4471,2020-02-28,Seattle-Beacon Hill,0.33,4,0,53033
4472,2020-02-28,Horicon Wildlife Area,0.08,1,0,55027
4473,2020-02-28,MILWAUKEE COLLEGE AVE.-NR,0.3,4,0,55079
4474,2020-02-28,Converse County Long-Term,0.11,1,0,56009
4475,2020-02-28,Cheyenne NCore,0.16,2,0,56021
4476,2020-02-28,SPABC14 COBACH,5.12,57,1,80002
4477,2020-02-28,Long Beach Signal Hill,1.01,11,0,84006
4478,2020-02-29,Garden,0.84,10,0,02020
4479,2020-02-29,NCore,0.57,7,0,02090
4480,2020-02-29,Phoenix JLG Supersite,0.8,9,0,04013
4481,2020-02-29,Oakland,0.28,3,0,06001
4482,2020-02-29,Oakland West,0.34,4,0,06001
4483,2020-02-29,Laney College,0.48,6,0,06001
4484,2020-02-29,Berkeley Aquatic Park,0.38,4,0,06001
4485,2020-02-29,Pleasanton - Owens Ct.,0.39,4,0,06001
4486,2020-02-29,Chico -  East,0.2,2,0,06007
4487,2020-02-29,Concord,0.28,3,0,06013
4488,2020-02-29,Bethel Island,0.33,4,0,06013
4489,2020-02-29,San Pablo - Rumrill,0.28,3,0,06013
4490,2020-02-29,Fresno - Garland,0.78,9,0,06019
4491,2020-02-29,Clovis - N. Villa Ave,0.4,5,0,06019
4492,2020-02-29,Calexico - Ethel Street,1.12,13,0,06025
4493,2020-02-29,NCore - White Mountain Research Station - OVL,0.11,1,0,06027
4494,2020-02-29,Bakersfield-Muni,0.2,2,0,06029
4495,2020-02-29,Azusa,0.35,4,0,06037
4496,2020-02-29,Glendora - Laurel,0.26,3,0,06037
4497,2020-02-29,West Los Angeles - VA Hospital,0.5,6,0,06037
4498,2020-02-29,Los Angeles - N. Main Street,0.6,7,0,06037
4499,2020-02-29,Reseda,0.68,8,0,06037
4500,2020-02-29,Compton,0.34,4,0,06037
4501,2020-02-29,Pico Rivera,0.67,8,0,06037
4502,2020-02-29,Pomona,0.58,7,0,06037
4503,2020-02-29,Pasadena,0.4,5,0,06037
4504,2020-02-29,LAX-Hastings,0.28,3,0,06037
4505,2020-02-29,Santa Clarita,0.38,4,0,06037
4506,2020-02-29,San Rafael,0.2,2,0,06041
4507,2020-02-29,Salinas AMS,0.3,4,0,06053
4508,2020-02-29,Napa - Napa Valley College,0.25,3,0,06055
4509,2020-02-29,Anaheim,0.46,5,0,06059
4510,2020-02-29,Anaheim Near Road,0.68,8,0,06059
4511,2020-02-29,Mission Viejo,0.16,2,0,06059
4512,2020-02-29,La Habra,0.34,4,0,06059
4513,2020-02-29,Palm Springs - Fire Station,0.28,3,0,06065
4514,2020-02-29,Riverside - Rubidoux,0.68,8,0,06065
4515,2020-02-29,Mira Loma - Van Buren,0.56,6,0,06065
4516,2020-02-29,Lake Elsinore - W. Flint Street,0.32,4,0,06065
4517,2020-02-29,Arden Arcade - Del Paso Manor,0.17,2,0,06067
4518,2020-02-29,Bercut Dr,0.23,3,0,06067
4519,2020-02-29,Upland,0.34,4,0,06071
4520,2020-02-29,Fontana - Arrow Highway,0.27,3,0,06071
4521,2020-02-29,San Bernadino - 4th Street,0.57,7,0,06071
4522,2020-02-29,San Francisco,0.44,5,0,06075
4523,2020-02-29,Stockton - Hazelton Street,0.28,3,0,06077
4524,2020-02-29,Redwood City,0.29,3,0,06081
4525,2020-02-29,Santa Maria - Broadway,0.19,2,0,06083
4526,2020-02-29,San Jose - Jackson St.,0.23,3,0,06085
4527,2020-02-29,San Jose - Knox Ave,0.45,5,0,06085
4528,2020-02-29,Vallejo,0.26,3,0,06095
4529,2020-02-29,Sebastopol,0.33,4,0,06097
4530,2020-02-29,Modesto - 14th Street,0.25,3,0,06099
4531,2020-02-29,Welby - 78th Ave. & Steele St.,0.45,5,0,08001
4532,2020-02-29,Denver - CAMP - 2105 Broadway,0.4,5,0,08031
4533,2020-02-29,La Casa NCORE - 4545 Navajo St.,0.45,5,0,08031
4534,2020-02-29,I25 Denver,0.9,10,0,08031
4535,2020-02-29,Colorado Springs - Highway 24,0.77,9,0,08041
4536,2020-02-29,Ute 1,0.53,6,0,08067
4537,2020-02-29,Fort Collins - CSU - 708 S. Mason St.,0.61,7,0,08069
4538,2020-02-29,Greeley - Weld Co. Tower - 3101 35th Ave.,0.4,5,0,08123
4539,2020-02-29,Hartford-Huntley,0.29,3,0,09003
4540,2020-02-29,Cornwall,0.23,3,0,09005
4541,2020-02-29,New Haven - Criscuolo Park,0.19,2,0,09009
4542,2020-02-29,MLK,0.17,2,0,10003
4543,2020-02-29,DCNearRoad,0.35,4,0,11001
4544,2020-02-29,NCORE,0.3,4,0,12011
4545,2020-02-29,Near Road,0.76,9,0,12011
4546,2020-02-29,Pepsi Place,0.78,9,0,12031
4547,2020-02-29,MUNRO STREET,0.77,9,0,12057
4548,2020-02-29,Lab Annex,0.6,7,0,12086
4549,2020-02-29,Winter Park,0.4,5,0,12095
4550,2020-02-29,South DeKalb,0.67,8,0,13089
4551,2020-02-29,NR-Georgia Tech,0.53,6,0,13121
4552,2020-02-29,Honolulu,0.5,6,0,15003
4553,2020-02-29,St. Lukes Meridian,0.14,2,0,16001
4554,2020-02-29,Boise Eastman,0.72,8,0,16001
4555,2020-02-29,Bondville,0.08,1,0,17019
4556,2020-02-29,Indpls-Washington Park,0.46,5,0,18097
4557,2020-02-29,Evansville-Lloyd,0.26,3,0,18163
4558,2020-02-29,"Davenport, 10th & Vine",0.2,2,0,19163
4559,2020-02-29,Cannons Lane,0.53,6,0,21111
4560,2020-02-29,Near Road,0.57,7,0,21111
4561,2020-02-29,MICMAC,0.34,4,0,23003
4562,2020-02-29,Essex,0.2,2,0,24005
4563,2020-02-29,Piney Run,0.13,1,0,24023
4564,2020-02-29,Howard County Near Road,0.2,2,0,24027
4565,2020-02-29,Boston - Roxbury,0.29,3,0,25025
4566,2020-02-29,Boston-Von Hillern,0.42,5,0,25025
4567,2020-02-29,Worcester,0.29,3,0,25027
4568,2020-02-29,GRAND RAPIDS,0.63,7,0,26081
4569,2020-02-29,ALLEN PARK,0.0,0,0,26163
4570,2020-02-29,Eliza Howell- Roadway,0.47,5,0,26163
4571,2020-02-29,DET POLICE 4TH,0.3,4,0,26163
4572,2020-02-29,TRINITY ST MARKS,0.45,5,0,26163
4573,2020-02-29,Blaine,0.28,3,0,27003
4574,2020-02-29,Lakeville - Near Road,0.14,2,0,27037
4575,2020-02-29,Minneapolis-Downtown,0.45,5,0,27053
4576,2020-02-29,Minneapolis-Near Road,0.52,6,0,27053
4577,2020-02-29,Jackson NCORE,0.4,5,0,28049
4578,2020-02-29,Blue Ridge I-70,0.3,4,0,29095
4579,2020-02-29,BLAIR STREET,0.25,3,0,29510
4580,2020-02-29,Forest Park,0.33,4,0,29510
4581,2020-02-29,West Yellowstone Park Ent #2,0.17,2,0,30031
4582,2020-02-29,NCORE,0.32,4,0,31055
4583,2020-02-29,77th and Dodge,0.53,6,0,31055
4584,2020-02-29,Jerome Mack,1.46,17,0,32003
4585,2020-02-29,Sunrise Acres,0.92,10,0,32003
4586,2020-02-29,RT,0.78,9,0,32003
4587,2020-02-29,Reno3,0.17,2,0,32031
4588,2020-02-29,Sparks,0.26,3,0,32031
4589,2020-02-29,Miller State Park,0.14,2,0,33011
4590,2020-02-29,Londonderry - Moose Hill,0.17,2,0,33015
4591,2020-02-29,Fort Lee Near Road,0.13,1,0,34003
4592,2020-02-29,Camden Spruce St,0.2,2,0,34007
4593,2020-02-29,Newark Firehouse,0.23,3,0,34013
4594,2020-02-29,Jersey City,0.2,2,0,34017
4595,2020-02-29,Elizabeth,0.34,4,0,34039
4596,2020-02-29,Elizabeth Trailer,0.29,3,0,34039
4597,2020-02-29,Millbrook NCore,0.23,3,0,37183
4598,2020-02-29,Triple Oak - Near Road,0.34,4,0,37183
4599,2020-02-29,Bismarck Residential,0.19,2,0,38015
4600,2020-02-29,Galleria,0.29,3,0,39035
4601,2020-02-29,G.T.Craig,0.14,2,0,39035
4602,2020-02-29,Cleveland Near Road,0.4,5,0,39035
4603,2020-02-29,Columbus NR - Smoky Row,0.26,3,0,39049
4604,2020-02-29,Taft,0.44,5,0,39061
4605,2020-02-29,Cincinnati Near Road,0.9,10,0,39061
4606,2020-02-29,Preble County,0.14,2,0,39135
4607,2020-02-29,Near Road OKC,1.1,13,0,40109
4608,2020-02-29,North OKC,0.33,4,0,40109
4609,2020-02-29,Tulsa,0.55,6,0,40143
4610,2020-02-29,NEW,0.26,3,0,42101
4611,2020-02-29,TOR,0.36,4,0,42101
4612,2020-02-29,MON,0.4,5,0,42101
4613,2020-02-29,Near Road,0.54,6,0,44007
4614,2020-02-29,E Providence,0.25,3,0,44007
4615,2020-02-29,Parklane,0.02,0,0,45079
4616,2020-02-29,Look Rock - GSMNP,0.14,2,0,47009
4617,2020-02-29,Underhill,0.11,1,0,50007
4618,2020-02-29,Burlington,0.36,4,0,50007
4619,2020-02-29,RUTLAND,0.28,3,0,50021
4620,2020-02-29,AURORA HILLS,0.25,3,0,51013
4621,2020-02-29,MATH & SCIENCE CTR,0.28,3,0,51087
4622,2020-02-29,EAST VINTON ELEMENTARY SCHOOL,0.14,2,0,51161
4623,2020-02-29,HAMPTON,0.22,3,0,51650
4624,2020-02-29,NORFOLK - NOAA,0.17,2,0,51710
4625,2020-02-29,Cheeka Peak,0.11,1,0,53009
4626,2020-02-29,Seattle-10th & Weller,0.41,5,0,53033
4627,2020-02-29,Seattle-Beacon Hill,0.2,2,0,53033
4628,2020-02-29,Horicon Wildlife Area,0.08,1,0,55027
4629,2020-02-29,MILWAUKEE COLLEGE AVE.-NR,0.32,4,0,55079
4630,2020-02-29,Converse County Long-Term,0.05,1,0,56009
4631,2020-02-29,Cheyenne NCore,0.13,1,0,56021
4632,2020-02-29,SPABC14 COBACH,4.21,48,0,80002
4633,2020-02-29,Long Beach Signal Hill,0.2,2,0,84006
4634,2020-03-01,Garden,1.12,13,0,02020
4635,2020-03-01,NCore,0.25,3,0,02090
4636,2020-03-01,Phoenix JLG Supersite,0.35,4,0,04013
4637,2020-03-01,Oakland,0.3,4,0,06001
4638,2020-03-01,Oakland West,0.35,4,0,06001
4639,2020-03-01,Laney College,0.56,6,0,06001
4640,2020-03-01,Berkeley Aquatic Park,0.39,4,0,06001
4641,2020-03-01,Pleasanton - Owens Ct.,0.53,6,0,06001
4642,2020-03-01,Chico -  East,0.19,2,0,06007
4643,2020-03-01,Concord,0.28,3,0,06013
4644,2020-03-01,Bethel Island,0.33,4,0,06013
4645,2020-03-01,San Pablo - Rumrill,0.32,4,0,06013
4646,2020-03-01,Fresno - Garland,0.5,6,0,06019
4647,2020-03-01,Clovis - N. Villa Ave,0.38,4,0,06019
4648,2020-03-01,Calexico - Ethel Street,0.11,1,0,06025
4649,2020-03-01,NCore - White Mountain Research Station - OVL,0.11,1,0,06027
4650,2020-03-01,Bakersfield-Muni,0.13,1,0,06029
4651,2020-03-01,Azusa,0.25,3,0,06037
4652,2020-03-01,Glendora - Laurel,0.17,2,0,06037
