,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1474,04/04/20,Rose Elementary,OZONE-8HR,PPB,44.0,8,41,0,04019
1475,04/04/20,Rose Elementary,PM2.5-24hr,UG/M3,3.6,24,15,0,04019
1476,04/04/20,Coachline,OZONE-1HR,PPB,52.0,1,-999,-999,04019
1477,04/04/20,Coachline,OZONE-8HR,PPB,49.0,8,45,0,04019
1478,04/04/20,Geronimo,PM10-24hr,UG/M3,15.0,24,15,0,04019
1479,04/04/20,Geronimo,PM2.5-24hr,UG/M3,3.5,24,15,0,04019
1513,04/04/20,Sacaton,OZONE-1HR,PPB,53.0,1,-999,-999,04021
1514,04/04/20,Sacaton,OZONE-8HR,PPB,49.0,8,45,0,04021
1515,04/04/20,Sacaton,PM10-24hr,UG/M3,19.0,24,18,0,04021
1516,04/04/20,CasaBlanca,PM10-24hr,UG/M3,29.0,24,27,0,04021
1517,04/04/20,Queen Valley,OZONE-1HR,PPB,53.0,1,-999,-999,04021
1518,04/04/20,Queen Valley,OZONE-8HR,PPB,49.0,8,45,0,04021
1524,04/04/20,Nogales Post Office,PM10-24hr,UG/M3,22.0,24,21,0,04023
1525,04/04/20,Nogales Post Office,PM2.5-24hr,UG/M3,4.8,24,20,0,04023
1526,04/04/20,Prescott Pioneer Park,OZONE-1HR,PPB,61.0,1,-999,-999,04025
1527,04/04/20,Prescott Pioneer Park,OZONE-8HR,PPB,57.0,8,58,1,04025
1528,04/04/20,Yuma Supersite,OZONE-1HR,PPB,55.0,1,-999,-999,04027
1529,04/04/20,Yuma Supersite,OZONE-8HR,PPB,53.0,8,49,0,04027
1530,04/04/20,Yuma Supersite,PM10-24hr,UG/M3,25.0,24,23,0,04027
1531,04/04/20,Yuma Supersite,PM2.5-24hr,UG/M3,8.8,24,37,0,04027
1648,04/04/20,Caddo Valley,OZONE-1HR,PPB,13.0,1,-999,-999,05019
1649,04/04/20,Caddo Valley,OZONE-8HR,PPB,9.0,8,8,0,05019
1650,04/04/20,MARION,OZONE-1HR,PPB,28.0,1,-999,-999,05035
1651,04/04/20,MARION,OZONE-8HR,PPB,24.0,8,22,0,05035
1652,04/04/20,MARION,PM2.5-24hr,UG/M3,11.8,24,49,0,05035
1653,04/04/20,DEER,OZONE-1HR,PPB,11.0,1,-999,-999,05101
1654,04/04/20,DEER,OZONE-8HR,PPB,15.0,8,14,0,05101
1655,04/04/20,EAGLEMT,OZONE-1HR,PPB,35.0,1,-999,-999,05113
1656,04/04/20,EAGLEMT,OZONE-8HR,PPB,26.0,8,24,0,05113
1657,04/04/20,PARR,OZONE-1HR,PPB,10.0,1,-999,-999,05119
1658,04/04/20,NLRAP,OZONE-1HR,PPB,15.0,1,-999,-999,05119
1659,04/04/20,NLRAP,OZONE-8HR,PPB,13.0,8,12,0,05119
1660,04/04/20,ADEQ-DSR,PM2.5-24hr,UG/M3,6.8,24,29,0,05119
1661,04/04/20,SPRNGDLE,OZONE-1HR,PPB,18.0,1,-999,-999,05143
1662,04/04/20,SPRNGDLE,OZONE-8HR,PPB,17.0,8,16,0,05143
1663,04/04/20,SPRNGDLE,PM2.5-24hr,UG/M3,2.7,24,12,0,05143
1664,04/04/20,Fayetteville,OZONE-1HR,PPB,13.0,1,-999,-999,05143
1665,04/04/20,Fayetteville,OZONE-8HR,PPB,12.0,8,11,0,05143
1666,04/04/20,Livermore - Rincon,OZONE-1HR,PPB,33.0,1,-999,-999,06001
1667,04/04/20,Livermore - Rincon,OZONE-8HR,PPB,31.0,8,29,0,06001
1668,04/04/20,Livermore - Rincon,PM2.5-24hr,UG/M3,1.4,24,6,0,06001
1669,04/04/20,Oakland,CO-8hr,PPM,0.28,1,3,0,06001
1670,04/04/20,Oakland,OZONE-1HR,PPB,32.0,1,-999,-999,06001
1671,04/04/20,Oakland,OZONE-8HR,PPB,29.0,8,27,0,06001
1672,04/04/20,Oakland,PM2.5-24hr,UG/M3,2.7,24,12,0,06001
1673,04/04/20,Oakland West,CO-8hr,PPM,0.46,1,5,0,06001
1674,04/04/20,Oakland West,OZONE-1HR,PPB,33.0,1,-999,-999,06001
1675,04/04/20,Oakland West,OZONE-8HR,PPB,32.0,8,30,0,06001
1676,04/04/20,Oakland West,PM2.5-24hr,UG/M3,0.0,24,0,0,06001
1677,04/04/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1678,04/04/20,Laney College,CO-8hr,PPM,0.27,1,3,0,06001
1679,04/04/20,Laney College,PM2.5-24hr,UG/M3,1.4,24,6,0,06001
1680,04/04/20,Berkeley Aquatic Park,CO-8hr,PPM,0.34,1,4,0,06001
1681,04/04/20,Berkeley Aquatic Park,OZONE-1HR,PPB,35.0,1,-999,-999,06001
1682,04/04/20,Berkeley Aquatic Park,OZONE-8HR,PPB,32.0,8,30,0,06001
1683,04/04/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,3.6,24,15,0,06001
1684,04/04/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.19,1,2,0,06001
1685,04/04/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,3.5,24,15,0,06001
1686,04/04/20,Hayward,OZONE-1HR,PPB,35.0,1,-999,-999,06001
1687,04/04/20,Hayward,OZONE-8HR,PPB,30.0,8,28,0,06001
1688,04/04/20,Jackson - Clinton,OZONE-1HR,PPB,33.0,1,-999,-999,06005
1689,04/04/20,Jackson - Clinton,OZONE-8HR,PPB,31.0,8,29,0,06005
1690,04/04/20,Paradise - Airport,OZONE-1HR,PPB,43.0,1,-999,-999,06007
1691,04/04/20,Paradise - Airport,OZONE-8HR,PPB,34.0,8,31,0,06007
1692,04/04/20,Chico -  East,CO-8hr,PPM,0.19,1,2,0,06007
1693,04/04/20,Chico -  East,OZONE-1HR,PPB,31.0,1,-999,-999,06007
1694,04/04/20,Chico -  East,OZONE-8HR,PPB,28.0,8,26,0,06007
1695,04/04/20,Chico -  East,PM10-24hr,UG/M3,7.0,24,6,0,06007
1696,04/04/20,Chico -  East,PM2.5-24hr,UG/M3,3.5,24,15,0,06007
1697,04/04/20,Paradise Theater,PM2.5-24hr,UG/M3,6.2,24,26,0,06007
1698,04/04/20,Gridley,PM2.5-24hr,UG/M3,3.3,24,14,0,06007
1699,04/04/20,San Andreas,OZONE-1HR,PPB,33.0,1,-999,-999,06009
1700,04/04/20,San Andreas,OZONE-8HR,PPB,30.0,8,28,0,06009
1701,04/04/20,San Andreas,PM10-24hr,UG/M3,6.0,24,6,0,06009
1702,04/04/20,San Andreas,PM2.5-24hr,UG/M3,4.8,24,20,0,06009
1703,04/04/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,25.0,1,-999,-999,06011
1704,04/04/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,24.0,8,22,0,06011
1705,04/04/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,6.0,24,6,0,06011
1706,04/04/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,1.4,24,6,0,06011
1707,04/04/20,Concord,CO-8hr,PPM,0.2,1,2,0,06013
1708,04/04/20,Concord,OZONE-1HR,PPB,31.0,1,-999,-999,06013
1709,04/04/20,Concord,OZONE-8HR,PPB,30.0,8,28,0,06013
1710,04/04/20,Concord,PM2.5-24hr,UG/M3,2.5,24,11,0,06013
1711,04/04/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1712,04/04/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1713,04/04/20,San Pablo - Rumrill,CO-8hr,PPM,0.47,1,5,0,06013
1714,04/04/20,San Pablo - Rumrill,OZONE-1HR,PPB,36.0,1,-999,-999,06013
1715,04/04/20,San Pablo - Rumrill,OZONE-8HR,PPB,33.0,8,31,0,06013
1716,04/04/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,4.9,24,21,0,06013
1717,04/04/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1718,04/04/20,San Ramon,OZONE-1HR,PPB,33.0,1,-999,-999,06013
1719,04/04/20,San Ramon,OZONE-8HR,PPB,30.0,8,28,0,06013
1720,04/04/20,Placerville,OZONE-1HR,PPB,37.0,1,-999,-999,06017
1721,04/04/20,Placerville,OZONE-8HR,PPB,33.0,8,31,0,06017
1722,04/04/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,4.0,24,5,0,06017
1723,04/04/20,Cool (Seasonal),OZONE-1HR,PPB,36.0,1,-999,-999,06017
1724,04/04/20,Cool (Seasonal),OZONE-8HR,PPB,33.0,8,31,0,06017
1725,04/04/20,Fresno - Drummond Street,OZONE-1HR,PPB,44.0,1,-999,-999,06019
1726,04/04/20,Fresno - Drummond Street,OZONE-8HR,PPB,41.0,8,38,0,06019
1727,04/04/20,Fresno - Garland,CO-8hr,PPM,0.17,1,2,0,06019
1728,04/04/20,Fresno - Garland,PM10-24hr,UG/M3,12.0,24,11,0,06019
1729,04/04/20,Fresno - Garland,PM2.5-24hr,UG/M3,4.2,24,18,0,06019
1730,04/04/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1731,04/04/20,Huron,PM2.5-24hr,UG/M3,2.1,24,9,0,06019
1732,04/04/20,Tranquillity,OZONE-1HR,PPB,39.0,1,-999,-999,06019
1733,04/04/20,Tranquillity,OZONE-8HR,PPB,37.0,8,34,0,06019
1734,04/04/20,Tranquillity,PM2.5-24hr,UG/M3,0.7,24,3,0,06019
1735,04/04/20,Parlier,OZONE-1HR,PPB,49.0,1,-999,-999,06019
1736,04/04/20,Parlier,OZONE-8HR,PPB,45.0,8,42,0,06019
1737,04/04/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.2,1,2,0,06019
1738,04/04/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,46.0,1,-999,-999,06019
1739,04/04/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,43.0,8,40,0,06019
1740,04/04/20,Willows-Colusa,OZONE-1HR,PPB,29.0,1,-999,-999,06021
1741,04/04/20,Willows-Colusa,OZONE-8HR,PPB,26.0,8,24,0,06021
1742,04/04/20,Jacobs,OZONE-1HR,PPB,33.0,1,-999,-999,06023
1743,04/04/20,Jacobs,OZONE-8HR,PPB,28.0,8,26,0,06023
1744,04/04/20,Jacobs,PM10-24hr,UG/M3,4.0,24,5,0,06023
1745,04/04/20,Calexico - Ethel Street,CO-8hr,PPM,0.23,1,3,0,06025
1746,04/04/20,Calexico - Ethel Street,OZONE-1HR,PPB,56.0,1,-999,-999,06025
1747,04/04/20,Calexico - Ethel Street,OZONE-8HR,PPB,51.0,8,47,0,06025
1748,04/04/20,Calexico - Ethel Street,PM10-24hr,UG/M3,29.0,24,28,0,06025
1749,04/04/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,7.6,24,32,0,06025
1750,04/04/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1751,04/04/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,33.0,24,31,0,06025
1752,04/04/20,El Centro - 9th Street,OZONE-1HR,PPB,49.0,1,-999,-999,06025
1753,04/04/20,El Centro - 9th Street,OZONE-8HR,PPB,40.0,8,37,0,06025
1754,04/04/20,El Centro - 9th Street,PM10-24hr,UG/M3,27.0,24,25,0,06025
1755,04/04/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,42.0,1,-999,-999,06025
1756,04/04/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,39.0,8,36,0,06025
1757,04/04/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,31.0,24,30,0,06025
1758,04/04/20,Niland - English Road,OZONE-1HR,PPB,42.0,1,-999,-999,06025
1759,04/04/20,Niland - English Road,OZONE-8HR,PPB,40.0,8,37,0,06025
1760,04/04/20,Niland - English Road,PM10-24hr,UG/M3,31.0,24,30,0,06025
1761,04/04/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,48.0,1,-999,-999,06027
1762,04/04/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,46.0,8,43,0,06027
1763,04/04/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,22.0,24,21,0,06027
1764,04/04/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,3.6,24,15,0,06027
1765,04/04/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1766,04/04/20,Lone Pine,PM10-24hr,UG/M3,11.0,24,11,0,06027
1767,04/04/20,Dirty Socks,PM10-24hr,UG/M3,13.0,24,12,0,06027
1768,04/04/20,Shell Cut,PM10-24hr,UG/M3,11.0,24,10,0,06027
1769,04/04/20,Bill Stanley,PM10-24hr,UG/M3,6.0,24,6,0,06027
1770,04/04/20,Lizard Tail,PM10-24hr,UG/M3,12.0,24,11,0,06027
1771,04/04/20,North Beach,PM10-24hr,UG/M3,11.0,24,10,0,06027
1772,04/04/20,Mill Site,PM10-24hr,UG/M3,14.0,24,14,0,06027
1773,04/04/20,Death Valley NP,OZONE-1HR,PPB,52.0,1,-999,-999,06027
1774,04/04/20,Death Valley NP,OZONE-8HR,PPB,50.0,8,46,0,06027
1775,04/04/20,Coso Junction,PM10-24hr,UG/M3,10.0,24,10,0,06027
1776,04/04/20,Keeler,PM10-24hr,UG/M3,16.0,24,16,0,06027
1777,04/04/20,Keeler,PM2.5-24hr,UG/M3,5.9,24,25,0,06027
1778,04/04/20,Edison,OZONE-1HR,PPB,54.0,1,-999,-999,06029
1779,04/04/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,50.0,1,-999,-999,06029
1780,04/04/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,48.0,8,44,0,06029
1781,04/04/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,51.0,1,-999,-999,06029
1782,04/04/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,47.0,8,44,0,06029
1783,04/04/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,15.0,24,15,0,06029
1784,04/04/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,5.0,24,21,0,06029
1785,04/04/20,Bakersfield - California Ave,OZONE-1HR,PPB,46.0,1,-999,-999,06029
1786,04/04/20,Bakersfield - California Ave,OZONE-8HR,PPB,43.0,8,40,0,06029
1787,04/04/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,7.2,24,30,0,06029
1788,04/04/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,50.0,1,-999,-999,06029
1789,04/04/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,47.0,8,44,0,06029
1790,04/04/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,19.0,24,19,0,06029
1791,04/04/20,Lebec,PM2.5-24hr,UG/M3,4.9,24,21,0,06029
1792,04/04/20,Bakersfield-Muni,CO-8hr,PPM,0.26,1,3,0,06029
1793,04/04/20,Bakersfield-Muni,OZONE-1HR,PPB,53.0,1,-999,-999,06029
1794,04/04/20,Bakersfield-Muni,OZONE-8HR,PPB,48.0,8,44,0,06029
1795,04/04/20,Shafter - Walker Street,OZONE-1HR,PPB,50.0,1,-999,-999,06029
1796,04/04/20,Shafter - Walker Street,OZONE-8HR,PPB,47.0,8,44,0,06029
1797,04/04/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,43.0,1,-999,-999,06031
1798,04/04/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,41.0,8,38,0,06031
1799,04/04/20,Azusa,CO-8hr,PPM,0.2,1,2,0,06037
1800,04/04/20,Azusa,OZONE-1HR,PPB,57.0,1,-999,-999,06037
1801,04/04/20,Azusa,OZONE-8HR,PPB,49.0,8,45,0,06037
1802,04/04/20,Glendora - Laurel,CO-8hr,PPM,0.16,1,2,0,06037
1803,04/04/20,Glendora - Laurel,OZONE-1HR,PPB,57.0,1,-999,-999,06037
1804,04/04/20,Glendora - Laurel,OZONE-8HR,PPB,50.0,8,46,0,06037
1805,04/04/20,Glendora - Laurel,PM10-24hr,UG/M3,23.0,24,21,0,06037
1806,04/04/20,Glendora - Laurel,PM2.5-24hr,UG/M3,10.7,24,45,0,06037
1807,04/04/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.22,1,3,0,06037
1808,04/04/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1809,04/04/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,44.0,8,41,0,06037
1810,04/04/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.25,1,3,0,06037
1811,04/04/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1812,04/04/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,38.0,8,35,0,06037
1813,04/04/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1814,04/04/20,Reseda,CO-8hr,PPM,0.29,1,3,0,06037
1815,04/04/20,Reseda,OZONE-1HR,PPB,56.0,1,-999,-999,06037
1816,04/04/20,Reseda,OZONE-8HR,PPB,54.0,8,50,0,06037
1817,04/04/20,Reseda,PM2.5-24hr,UG/M3,10.3,24,43,0,06037
1818,04/04/20,Compton,CO-8hr,PPM,0.25,1,3,0,06037
1819,04/04/20,Compton,OZONE-1HR,PPB,45.0,1,-999,-999,06037
1820,04/04/20,Compton,OZONE-8HR,PPB,39.0,8,36,0,06037
1821,04/04/20,Pico Rivera,CO-8hr,PPM,0.4,1,5,0,06037
1822,04/04/20,Pico Rivera,OZONE-1HR,PPB,54.0,1,-999,-999,06037
1823,04/04/20,Pico Rivera,OZONE-8HR,PPB,46.0,8,43,0,06037
1824,04/04/20,Pomona,CO-8hr,PPM,0.32,1,4,0,06037
1825,04/04/20,Pomona,OZONE-1HR,PPB,56.0,1,-999,-999,06037
1826,04/04/20,Pomona,OZONE-8HR,PPB,50.0,8,46,0,06037
1827,04/04/20,Pasadena,CO-8hr,PPM,0.2,1,2,0,06037
1828,04/04/20,Pasadena,OZONE-1HR,PPB,60.0,1,-999,-999,06037
1829,04/04/20,Pasadena,OZONE-8HR,PPB,54.0,8,50,0,06037
1830,04/04/20,South Long Beach,PM2.5-24hr,UG/M3,10.0,24,42,0,06037
1831,04/04/20,LAX-Hastings,CO-8hr,PPM,0.23,1,3,0,06037
