,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1315,02/08/20,Phoenix JLG Supersite,SO2-24HR,PPB,1.0,24,-999,-999,04013
1316,02/08/20,Bullhead City,PM10-24hr,UG/M3,24.0,24,23,0,04015
1317,02/08/20,Petrified Forest NP,OZONE-1HR,PPB,43.0,1,-999,-999,04017
1318,02/08/20,Petrified Forest NP,OZONE-8HR,PPB,40.0,8,37,0,04017
1319,02/08/20,Orange Grove,PM10-24hr,UG/M3,32.0,24,30,0,04019
1320,02/08/20,Orange Grove,PM2.5-24hr,UG/M3,5.8,24,25,0,04019
1321,02/08/20,Rillito,PM10-24hr,UG/M3,47.0,24,44,0,04019
1322,02/08/20,Saguaro Monument,OZONE-1HR,PPB,48.0,1,-999,-999,04019
1323,02/08/20,Saguaro Monument,OZONE-8HR,PPB,44.0,8,41,0,04019
1324,02/08/20,South Tucson,PM10-24hr,UG/M3,36.0,24,34,0,04019
1325,02/08/20,22nd Street & Craycroft,OZONE-1HR,PPB,45.0,1,-999,-999,04019
1326,02/08/20,22nd Street & Craycroft,OZONE-8HR,PPB,39.0,8,36,0,04019
1327,02/08/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,47.0,1,-999,-999,04019
1328,02/08/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,42.0,8,39,0,04019
1329,02/08/20,Fairgrounds,OZONE-1HR,PPB,48.0,1,-999,-999,04019
1330,02/08/20,Fairgrounds,OZONE-8HR,PPB,43.0,8,40,0,04019
1331,02/08/20,Children's Park Site,OZONE-1HR,PPB,48.0,1,-999,-999,04019
1332,02/08/20,Children's Park Site,OZONE-8HR,PPB,42.0,8,39,0,04019
1333,02/08/20,Children's Park Site,PM2.5-24hr,UG/M3,4.0,24,17,0,04019
1334,02/08/20,Green Valley,OZONE-1HR,PPB,44.0,1,-999,-999,04019
1335,02/08/20,Green Valley,OZONE-8HR,PPB,41.0,8,38,0,04019
1336,02/08/20,Green Valley,PM10-24hr,UG/M3,5.0,24,6,0,04019
1337,02/08/20,Rose Elementary,OZONE-1HR,PPB,44.0,1,-999,-999,04019
1338,02/08/20,Rose Elementary,OZONE-8HR,PPB,39.0,8,36,0,04019
1339,02/08/20,Rose Elementary,PM2.5-24hr,UG/M3,7.5,24,32,0,04019
1340,02/08/20,Coachline,OZONE-1HR,PPB,46.0,1,-999,-999,04019
1341,02/08/20,Coachline,OZONE-8HR,PPB,40.0,8,37,0,04019
1342,02/08/20,Geronimo,PM10-24hr,UG/M3,34.0,24,32,0,04019
1343,02/08/20,Geronimo,PM2.5-24hr,UG/M3,8.7,24,36,0,04019
1377,02/08/20,Sacaton,PM10-24hr,UG/M3,24.0,24,23,0,04021
1378,02/08/20,CasaBlanca,PM10-24hr,UG/M3,34.0,24,32,0,04021
1379,02/08/20,Queen Valley,OZONE-1HR,PPB,52.0,1,-999,-999,04021
1380,02/08/20,Queen Valley,OZONE-8HR,PPB,48.0,8,44,0,04021
1386,02/08/20,Nogales Post Office,PM10-24hr,UG/M3,58.0,24,52,1,04023
1387,02/08/20,Nogales Post Office,PM2.5-24hr,UG/M3,17.3,24,62,1,04023
1388,02/08/20,Prescott Pioneer Park,OZONE-1HR,PPB,48.0,1,-999,-999,04025
1389,02/08/20,Prescott Pioneer Park,OZONE-8HR,PPB,46.0,8,43,0,04025
1390,02/08/20,Yuma Supersite,OZONE-1HR,PPB,57.0,1,-999,-999,04027
1391,02/08/20,Yuma Supersite,OZONE-8HR,PPB,48.0,8,44,0,04027
1392,02/08/20,Yuma Supersite,PM10-24hr,UG/M3,31.0,24,30,0,04027
1393,02/08/20,Yuma Supersite,PM2.5-24hr,UG/M3,9.2,24,38,0,04027
1520,02/08/20,Caddo Valley,OZONE-1HR,PPB,42.0,1,-999,-999,05019
1521,02/08/20,Caddo Valley,OZONE-8HR,PPB,36.0,8,33,0,05019
1522,02/08/20,MARION,OZONE-1HR,PPB,36.0,1,-999,-999,05035
1523,02/08/20,MARION,OZONE-8HR,PPB,34.0,8,31,0,05035
1524,02/08/20,MARION,PM2.5-24hr,UG/M3,7.3,24,30,0,05035
1525,02/08/20,DEER,OZONE-1HR,PPB,41.0,1,-999,-999,05101
1526,02/08/20,DEER,OZONE-8HR,PPB,39.0,8,36,0,05101
1527,02/08/20,EAGLEMT,OZONE-1HR,PPB,40.0,1,-999,-999,05113
1528,02/08/20,EAGLEMT,OZONE-8HR,PPB,39.0,8,36,0,05113
1529,02/08/20,PARR,OZONE-1HR,PPB,38.0,1,-999,-999,05119
1530,02/08/20,PARR,OZONE-8HR,PPB,34.0,8,31,0,05119
1531,02/08/20,PARR,PM2.5-24hr,UG/M3,6.7,24,28,0,05119
1532,02/08/20,NLRAP,OZONE-1HR,PPB,41.0,1,-999,-999,05119
1533,02/08/20,NLRAP,OZONE-8HR,PPB,38.0,8,35,0,05119
1534,02/08/20,ADEQ-DSR,PM2.5-24hr,UG/M3,7.5,24,31,0,05119
1535,02/08/20,SPRNGDLE,OZONE-1HR,PPB,40.0,1,-999,-999,05143
1536,02/08/20,SPRNGDLE,PM2.5-24hr,UG/M3,7.6,24,32,0,05143
1537,02/08/20,Fayetteville,OZONE-1HR,PPB,43.0,1,-999,-999,05143
1538,02/08/20,Fayetteville,OZONE-8HR,PPB,40.0,8,37,0,05143
1539,02/08/20,Livermore - Rincon,OZONE-1HR,PPB,45.0,1,-999,-999,06001
1540,02/08/20,Livermore - Rincon,OZONE-8HR,PPB,34.0,8,31,0,06001
1541,02/08/20,Livermore - Rincon,PM2.5-24hr,UG/M3,10.0,24,42,0,06001
1542,02/08/20,Oakland,CO-8hr,PPM,0.47,1,5,0,06001
1543,02/08/20,Oakland,OZONE-1HR,PPB,35.0,1,-999,-999,06001
1544,02/08/20,Oakland,OZONE-8HR,PPB,26.0,8,24,0,06001
1545,02/08/20,Oakland,PM2.5-24hr,UG/M3,9.4,24,40,0,06001
1546,02/08/20,Oakland West,CO-8hr,PPM,0.28,1,3,0,06001
1547,02/08/20,Oakland West,OZONE-1HR,PPB,32.0,1,-999,-999,06001
1548,02/08/20,Oakland West,OZONE-8HR,PPB,31.0,8,29,0,06001
1549,02/08/20,Oakland West,PM2.5-24hr,UG/M3,4.9,24,21,0,06001
1550,02/08/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1551,02/08/20,Laney College,CO-8hr,PPM,0.45,1,5,0,06001
1552,02/08/20,Laney College,PM2.5-24hr,UG/M3,7.2,24,30,0,06001
1553,02/08/20,Berkeley Aquatic Park,CO-8hr,PPM,0.53,1,6,0,06001
1554,02/08/20,Berkeley Aquatic Park,OZONE-1HR,PPB,30.0,1,-999,-999,06001
1555,02/08/20,Berkeley Aquatic Park,OZONE-8HR,PPB,30.0,8,28,0,06001
1556,02/08/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,9.8,24,41,0,06001
1557,02/08/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.65,1,7,0,06001
1558,02/08/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,11.5,24,48,0,06001
1559,02/08/20,Hayward,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1560,02/08/20,Hayward,OZONE-8HR,PPB,34.0,8,31,0,06001
1561,02/08/20,Jackson - Clinton,OZONE-1HR,PPB,48.0,1,-999,-999,06005
1562,02/08/20,Jackson - Clinton,OZONE-8HR,PPB,41.0,8,38,0,06005
1563,02/08/20,Paradise - Airport,OZONE-1HR,PPB,43.0,1,-999,-999,06007
1564,02/08/20,Paradise - Airport,OZONE-8HR,PPB,41.0,8,38,0,06007
1565,02/08/20,Chico -  East,CO-8hr,PPM,0.45,1,5,0,06007
1566,02/08/20,Chico -  East,OZONE-1HR,PPB,42.0,1,-999,-999,06007
1567,02/08/20,Chico -  East,OZONE-8HR,PPB,38.0,8,35,0,06007
1568,02/08/20,Chico -  East,PM10-24hr,UG/M3,17.0,24,17,0,06007
1569,02/08/20,Chico -  East,PM2.5-24hr,UG/M3,9.1,24,38,0,06007
1570,02/08/20,Paradise Theater,PM2.5-24hr,UG/M3,3.2,24,13,0,06007
1571,02/08/20,Gridley,PM2.5-24hr,UG/M3,14.1,24,55,1,06007
1572,02/08/20,San Andreas,OZONE-1HR,PPB,47.0,1,-999,-999,06009
1573,02/08/20,San Andreas,OZONE-8HR,PPB,39.0,8,36,0,06009
1574,02/08/20,San Andreas,PM10-24hr,UG/M3,19.0,24,19,0,06009
1575,02/08/20,San Andreas,PM2.5-24hr,UG/M3,15.9,24,59,1,06009
1576,02/08/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,39.0,1,-999,-999,06011
1577,02/08/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,36.0,8,33,0,06011
1578,02/08/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,17.0,24,17,0,06011
1579,02/08/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,10.0,24,42,0,06011
1580,02/08/20,Concord,CO-8hr,PPM,0.53,1,6,0,06013
1581,02/08/20,Concord,OZONE-1HR,PPB,45.0,1,-999,-999,06013
1582,02/08/20,Concord,OZONE-8HR,PPB,35.0,8,32,0,06013
1583,02/08/20,Concord,PM2.5-24hr,UG/M3,9.8,24,41,0,06013
1584,02/08/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1585,02/08/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1586,02/08/20,Bethel Island,CO-8hr,PPM,0.44,1,5,0,06013
1587,02/08/20,Bethel Island,OZONE-1HR,PPB,38.0,1,-999,-999,06013
1588,02/08/20,Bethel Island,OZONE-8HR,PPB,32.0,8,30,0,06013
1589,02/08/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1590,02/08/20,San Pablo - Rumrill,CO-8hr,PPM,0.51,1,6,0,06013
1591,02/08/20,San Pablo - Rumrill,OZONE-1HR,PPB,40.0,1,-999,-999,06013
1592,02/08/20,San Pablo - Rumrill,OZONE-8HR,PPB,35.0,8,32,0,06013
1593,02/08/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,10.2,24,43,0,06013
1594,02/08/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1595,02/08/20,San Ramon,OZONE-1HR,PPB,45.0,1,-999,-999,06013
1596,02/08/20,San Ramon,OZONE-8HR,PPB,32.0,8,30,0,06013
1597,02/08/20,Placerville,OZONE-1HR,PPB,52.0,1,-999,-999,06017
1598,02/08/20,Placerville,OZONE-8HR,PPB,47.0,8,44,0,06017
1599,02/08/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,18.0,24,17,0,06017
1600,02/08/20,Fresno - Drummond Street,OZONE-1HR,PPB,58.0,1,-999,-999,06019
1601,02/08/20,Fresno - Drummond Street,OZONE-8HR,PPB,48.0,8,44,0,06019
1602,02/08/20,Fresno - Garland,CO-8hr,PPM,0.68,1,8,0,06019
1603,02/08/20,Fresno - Garland,OZONE-1HR,PPB,51.0,1,-999,-999,06019
1604,02/08/20,Fresno - Garland,OZONE-8HR,PPB,44.0,8,41,0,06019
1605,02/08/20,Fresno - Garland,PM10-24hr,UG/M3,41.0,24,38,0,06019
1606,02/08/20,Fresno - Garland,PM2.5-24hr,UG/M3,22.0,24,72,1,06019
1607,02/08/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1608,02/08/20,Huron,PM2.5-24hr,UG/M3,13.4,24,54,1,06019
1609,02/08/20,Tranquillity,OZONE-1HR,PPB,54.0,1,-999,-999,06019
1610,02/08/20,Tranquillity,OZONE-8HR,PPB,45.0,8,42,0,06019
1611,02/08/20,Tranquillity,PM2.5-24hr,UG/M3,13.6,24,54,1,06019
1612,02/08/20,Parlier,OZONE-1HR,PPB,55.0,1,-999,-999,06019
1613,02/08/20,Parlier,OZONE-8HR,PPB,50.0,8,46,0,06019
1614,02/08/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.48,1,6,0,06019
1615,02/08/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,58.0,1,-999,-999,06019
1616,02/08/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,51.0,8,47,0,06019
1617,02/08/20,Willows-Colusa,OZONE-1HR,PPB,41.0,1,-999,-999,06021
1618,02/08/20,Willows-Colusa,OZONE-8HR,PPB,38.0,8,35,0,06021
1619,02/08/20,Willows-Colusa,PM10-24hr,UG/M3,15.0,24,14,0,06021
1620,02/08/20,Willows-Colusa,PM2.5-24hr,UG/M3,11.3,24,48,0,06021
1621,02/08/20,Jacobs,PM10-24hr,UG/M3,25.0,24,24,0,06023
1622,02/08/20,Calexico - Ethel Street,CO-8hr,PPM,1.7,1,19,0,06025
1623,02/08/20,Calexico - Ethel Street,OZONE-1HR,PPB,49.0,1,-999,-999,06025
1624,02/08/20,Calexico - Ethel Street,OZONE-8HR,PPB,41.0,8,38,0,06025
1625,02/08/20,Calexico - Ethel Street,PM10-24hr,UG/M3,84.0,24,65,1,06025
1626,02/08/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,30.7,24,90,1,06025
1627,02/08/20,Calexico - Ethel Street,SO2-24HR,PPB,1.0,24,-999,-999,06025
1628,02/08/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,39.0,24,37,0,06025
1629,02/08/20,El Centro - 9th Street,OZONE-1HR,PPB,45.0,1,-999,-999,06025
1630,02/08/20,El Centro - 9th Street,OZONE-8HR,PPB,38.0,8,35,0,06025
1631,02/08/20,El Centro - 9th Street,PM10-24hr,UG/M3,60.0,24,54,1,06025
1632,02/08/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,52.0,1,-999,-999,06025
1633,02/08/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,43.0,8,40,0,06025
1634,02/08/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,38.0,24,35,0,06025
1635,02/08/20,Niland - English Road,OZONE-1HR,PPB,30.0,1,-999,-999,06025
1636,02/08/20,Niland - English Road,OZONE-8HR,PPB,22.0,8,20,0,06025
1637,02/08/20,Niland - English Road,PM10-24hr,UG/M3,36.0,24,34,0,06025
1638,02/08/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.1,1,1,0,06027
1639,02/08/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,45.0,1,-999,-999,06027
1640,02/08/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,42.0,8,39,0,06027
1641,02/08/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,77.0,24,62,1,06027
1642,02/08/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,6.4,24,27,0,06027
1643,02/08/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1644,02/08/20,Lone Pine,PM10-24hr,UG/M3,17.0,24,17,0,06027
1645,02/08/20,Dirty Socks,PM10-24hr,UG/M3,5.0,24,5,0,06027
1646,02/08/20,Shell Cut,PM10-24hr,UG/M3,7.0,24,7,0,06027
1647,02/08/20,Bill Stanley,PM10-24hr,UG/M3,3.0,24,4,0,06027
1648,02/08/20,Lizard Tail,PM10-24hr,UG/M3,9.0,24,9,0,06027
1649,02/08/20,North Beach,PM10-24hr,UG/M3,13.0,24,12,0,06027
1650,02/08/20,Mill Site,PM10-24hr,UG/M3,6.0,24,6,0,06027
1651,02/08/20,Death Valley NP,OZONE-1HR,PPB,38.0,1,-999,-999,06027
1652,02/08/20,Death Valley NP,OZONE-8HR,PPB,42.0,8,39,0,06027
1653,02/08/20,Coso Junction,PM10-24hr,UG/M3,5.0,24,6,0,06027
1654,02/08/20,Keeler,PM10-24hr,UG/M3,7.0,24,7,0,06027
1655,02/08/20,Keeler,PM2.5-24hr,UG/M3,2.1,24,9,0,06027
1656,02/08/20,Edison,OZONE-1HR,PPB,53.0,1,-999,-999,06029
1657,02/08/20,Edison,OZONE-8HR,PPB,47.0,8,44,0,06029
1658,02/08/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,55.0,1,-999,-999,06029
1659,02/08/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,48.0,8,44,0,06029
1660,02/08/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,50.0,1,-999,-999,06029
1661,02/08/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,49.0,8,45,0,06029
1662,02/08/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,19.0,24,18,0,06029
1663,02/08/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,3.1,24,13,0,06029
1664,02/08/20,Bakersfield - California Ave,OZONE-1HR,PPB,49.0,1,-999,-999,06029
1665,02/08/20,Bakersfield - California Ave,OZONE-8HR,PPB,40.0,8,37,0,06029
1666,02/08/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,20.4,24,68,1,06029
1667,02/08/20,Lebec,PM2.5-24hr,UG/M3,1.4,24,6,0,06029
1668,02/08/20,Bakersfield-Muni,CO-8hr,PPM,0.33,1,4,0,06029
1669,02/08/20,Bakersfield-Muni,OZONE-1HR,PPB,49.0,1,-999,-999,06029
1670,02/08/20,Bakersfield-Muni,OZONE-8HR,PPB,41.0,8,38,0,06029
1671,02/08/20,Shafter - Walker Street,OZONE-1HR,PPB,58.0,1,-999,-999,06029
1672,02/08/20,Shafter - Walker Street,OZONE-8HR,PPB,51.0,8,47,0,06029
1673,02/08/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,52.0,1,-999,-999,06031
1674,02/08/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,43.0,8,40,0,06031
1675,02/08/20,Azusa,CO-8hr,PPM,0.67,1,8,0,06037
1676,02/08/20,Azusa,OZONE-1HR,PPB,60.0,1,-999,-999,06037
1677,02/08/20,Azusa,OZONE-8HR,PPB,48.0,8,44,0,06037
1678,02/08/20,Glendora - Laurel,CO-8hr,PPM,0.54,1,6,0,06037
1679,02/08/20,Glendora - Laurel,OZONE-1HR,PPB,62.0,1,-999,-999,06037
1680,02/08/20,Glendora - Laurel,OZONE-8HR,PPB,50.0,8,46,0,06037
1681,02/08/20,Glendora - Laurel,PM10-24hr,UG/M3,35.0,24,32,0,06037
1682,02/08/20,Glendora - Laurel,PM2.5-24hr,UG/M3,22.4,24,73,1,06037
1683,02/08/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.81,1,9,0,06037
1684,02/08/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,57.0,1,-999,-999,06037
1685,02/08/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,51.0,8,47,0,06037
1686,02/08/20,Los Angeles - N. Main Street,CO-8hr,PPM,1.09,1,12,0,06037
1687,02/08/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1688,02/08/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,40.0,8,37,0,06037
1689,02/08/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,42.0,24,39,0,06037
1690,02/08/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,21.5,24,71,1,06037
1691,02/08/20,Reseda,CO-8hr,PPM,1.17,1,13,0,06037
1692,02/08/20,Reseda,OZONE-1HR,PPB,63.0,1,-999,-999,06037
1693,02/08/20,Reseda,OZONE-8HR,PPB,57.0,8,58,1,06037
1694,02/08/20,Reseda,PM2.5-24hr,UG/M3,19.6,24,67,1,06037
1695,02/08/20,Compton,CO-8hr,PPM,1.18,1,14,0,06037
1696,02/08/20,Compton,OZONE-1HR,PPB,58.0,1,-999,-999,06037
1697,02/08/20,Compton,OZONE-8HR,PPB,44.0,8,41,0,06037
1698,02/08/20,Pico Rivera,CO-8hr,PPM,1.15,1,13,0,06037
1699,02/08/20,Pico Rivera,OZONE-1HR,PPB,63.0,1,-999,-999,06037
1700,02/08/20,Pico Rivera,OZONE-8HR,PPB,45.0,8,42,0,06037
1701,02/08/20,Pomona,CO-8hr,PPM,0.89,1,10,0,06037
1702,02/08/20,Pomona,OZONE-1HR,PPB,64.0,1,-999,-999,06037
1703,02/08/20,Pomona,OZONE-8HR,PPB,54.0,8,50,0,06037
1704,02/08/20,Pasadena,CO-8hr,PPM,0.72,1,8,0,06037
1705,02/08/20,Pasadena,OZONE-1HR,PPB,67.0,1,-999,-999,06037
1706,02/08/20,Pasadena,OZONE-8HR,PPB,54.0,8,50,0,06037
1707,02/08/20,South Long Beach,PM2.5-24hr,UG/M3,21.6,24,71,1,06037
1708,02/08/20,LAX-Hastings,CO-8hr,PPM,0.47,1,5,0,06037
1709,02/08/20,LAX-Hastings,OZONE-1HR,PPB,52.0,1,-999,-999,06037
1710,02/08/20,LAX-Hastings,OZONE-8HR,PPB,45.0,8,42,0,06037
1711,02/08/20,LAX-Hastings,SO2-24HR,PPB,0.0,24,-999,-999,06037
1712,02/08/20,Santa Clarita,CO-8hr,PPM,0.5,1,6,0,06037
1713,02/08/20,Santa Clarita,OZONE-1HR,PPB,67.0,1,-999,-999,06037
1714,02/08/20,Santa Clarita,OZONE-8HR,PPB,60.0,8,67,1,06037
1715,02/08/20,Santa Clarita,PM2.5-24hr,UG/M3,15.6,24,59,1,06037
1716,02/08/20,Lancaster-Division,OZONE-1HR,PPB,57.0,1,-999,-999,06037
1717,02/08/20,Lancaster-Division,OZONE-8HR,PPB,52.0,8,48,0,06037
1718,02/08/20,Lancaster-Division,PM10-24hr,UG/M3,21.0,24,19,0,06037
1719,02/08/20,Madera - Pump Yard,OZONE-1HR,PPB,56.0,1,-999,-999,06039
1720,02/08/20,Madera - Pump Yard,OZONE-8HR,PPB,51.0,8,47,0,06039
1721,02/08/20,Madera-City,OZONE-1HR,PPB,59.0,1,-999,-999,06039
1722,02/08/20,Madera-City,OZONE-8HR,PPB,52.0,8,48,0,06039
1723,02/08/20,Madera-City,PM10-24hr,UG/M3,32.0,24,31,0,06039
