,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
910,05/18/20,Denali NPP,OZONE-8HR,PPB,40.0,8,37,0,02068
911,05/18/20,NCore,CO-8hr,PPM,0.1,1,1,0,02090
912,05/18/20,NCore,OZONE-1HR,PPB,36.0,1,-999,-999,02090
913,05/18/20,NCore,OZONE-8HR,PPB,33.0,8,31,0,02090
914,05/18/20,NCore,PM10-24hr,UG/M3,14.0,24,13,0,02090
915,05/18/20,NCore,PM2.5-24hr,UG/M3,0.9,24,4,0,02090
916,05/18/20,NCore,SO2-24HR,PPB,1.0,24,-999,-999,02090
917,05/18/20,Hurst Road,PM2.5-24hr,UG/M3,2.4,24,10,0,02090
918,05/18/20,Floyd Dryden,PM10-24hr,UG/M3,8.0,24,7,0,02110
919,05/18/20,Floyd Dryden,PM2.5-24hr,UG/M3,4.5,24,19,0,02110
935,05/18/20,Butte (Harrison Court),PM10-24hr,UG/M3,40.0,24,37,0,02170
936,05/18/20,Butte (Harrison Court),PM2.5-24hr,UG/M3,3.9,24,17,0,02170
1332,05/18/20,Paul Spur Chemical Lime Plant,PM10-24hr,UG/M3,19.0,24,19,0,04003
1333,05/18/20,Douglas Red Cross,PM10-24hr,UG/M3,36.0,24,34,0,04003
1334,05/18/20,Chiricahua NM,OZONE-1HR,PPB,57.0,1,-999,-999,04003
1335,05/18/20,Chiricahua NM,OZONE-8HR,PPB,55.0,8,51,1,04003
1336,05/18/20,Flagstaff Middle School,OZONE-1HR,PPB,66.0,1,-999,-999,04005
1337,05/18/20,Flagstaff Middle School,OZONE-8HR,PPB,58.0,8,61,1,04005
1338,05/18/20,Grand Canyon NP,OZONE-1HR,PPB,57.0,1,-999,-999,04005
1339,05/18/20,Grand Canyon NP,OZONE-8HR,PPB,55.0,8,51,1,04005
1340,05/18/20,Payson Well Site,PM10-24hr,UG/M3,19.0,24,18,0,04007
1341,05/18/20,Tonto National Monument,OZONE-1HR,PPB,57.0,1,-999,-999,04007
1342,05/18/20,Tonto National Monument,OZONE-8HR,PPB,54.0,8,50,0,04007
1343,05/18/20,Miami Jones Ranch,SO2-24HR,PPB,0.0,24,-999,-999,04007
1344,05/18/20,Miami Town Site,SO2-24HR,PPB,0.0,24,-999,-999,04007
1345,05/18/20,Hayden,PM10-24hr,UG/M3,65.0,24,56,1,04007
1346,05/18/20,Hayden,SO2-24HR,PPB,1.0,24,-999,-999,04007
1347,05/18/20,Miami Golf Course,PM10-24hr,UG/M3,25.0,24,24,0,04007
1358,05/18/20,Alamo Lake,OZONE-1HR,PPB,56.0,1,-999,-999,04012
1359,05/18/20,Alamo Lake,OZONE-8HR,PPB,52.0,8,48,0,04012
1360,05/18/20,Alamo Lake,PM10-24hr,UG/M3,15.0,24,14,0,04012
1361,05/18/20,Alamo Lake,PM2.5-24hr,UG/M3,5.3,24,23,0,04012
1378,05/18/20,Ft McD Yuma Frank-AZ,PM10-24hr,UG/M3,46.0,24,44,0,04013
1421,05/18/20,StJohns,OZONE-1HR,PPB,51.0,1,-999,-999,04013
1422,05/18/20,StJohns,OZONE-8HR,PPB,49.0,8,45,0,04013
1423,05/18/20,StJohns,PM10-24hr,UG/M3,25.0,24,23,0,04013
1425,05/18/20,Senior Center,OZONE-1HR,PPB,53.0,1,-999,-999,04013
1426,05/18/20,Senior Center,OZONE-8HR,PPB,51.0,8,47,0,04013
1427,05/18/20,Senior Center,PM10-24hr,UG/M3,39.0,24,36,0,04013
1428,05/18/20,Red Mountain,OZONE-1HR,PPB,55.0,1,-999,-999,04013
1429,05/18/20,Red Mountain,OZONE-8HR,PPB,52.0,8,48,0,04013
1430,05/18/20,LEHI,OZONE-1HR,PPB,55.0,1,-999,-999,04013
1431,05/18/20,LEHI,OZONE-8HR,PPB,51.0,8,47,0,04013
1432,05/18/20,LEHI,PM10-24hr,UG/M3,38.0,24,36,0,04013
1433,05/18/20,High School,OZONE-1HR,PPB,53.0,1,-999,-999,04013
1434,05/18/20,High School,OZONE-8HR,PPB,51.0,8,47,0,04013
1435,05/18/20,High School,PM10-24hr,UG/M3,48.0,24,45,0,04013
1445,05/18/20,Phoenix JLG Supersite,CO-8hr,PPM,0.32,1,4,0,04013
1446,05/18/20,Phoenix JLG Supersite,OZONE-1HR,PPB,49.0,1,-999,-999,04013
1447,05/18/20,Phoenix JLG Supersite,OZONE-8HR,PPB,45.0,8,42,0,04013
1448,05/18/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,24.0,24,22,0,04013
1449,05/18/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,5.5,24,23,0,04013
1450,05/18/20,Phoenix JLG Supersite,SO2-24HR,PPB,1.0,24,-999,-999,04013
1451,05/18/20,Petrified Forest NP,OZONE-1HR,PPB,60.0,1,-999,-999,04017
1452,05/18/20,Petrified Forest NP,OZONE-8HR,PPB,57.0,8,58,1,04017
1453,05/18/20,Ajo,PM10-24hr,UG/M3,23.0,24,21,0,04019
1454,05/18/20,Orange Grove,PM10-24hr,UG/M3,25.0,24,24,0,04019
1455,05/18/20,Orange Grove,PM2.5-24hr,UG/M3,1.5,24,7,0,04019
1456,05/18/20,Rillito,PM10-24hr,UG/M3,61.0,24,54,1,04019
1457,05/18/20,Saguaro Monument,OZONE-1HR,PPB,56.0,1,-999,-999,04019
1458,05/18/20,Saguaro Monument,OZONE-8HR,PPB,55.0,8,51,1,04019
1459,05/18/20,South Tucson,PM10-24hr,UG/M3,30.0,24,28,0,04019
1460,05/18/20,22nd Street & Craycroft,OZONE-1HR,PPB,54.0,1,-999,-999,04019
1461,05/18/20,22nd Street & Craycroft,OZONE-8HR,PPB,53.0,8,49,0,04019
1462,05/18/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,56.0,1,-999,-999,04019
1463,05/18/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,52.0,8,48,0,04019
1464,05/18/20,Fairgrounds,OZONE-1HR,PPB,57.0,1,-999,-999,04019
1465,05/18/20,Fairgrounds,OZONE-8HR,PPB,55.0,8,51,1,04019
1466,05/18/20,Children's Park Site,OZONE-1HR,PPB,56.0,1,-999,-999,04019
1467,05/18/20,Children's Park Site,OZONE-8HR,PPB,53.0,8,49,0,04019
1468,05/18/20,Children's Park Site,PM2.5-24hr,UG/M3,8.9,24,38,0,04019
1469,05/18/20,Green Valley,OZONE-1HR,PPB,54.0,1,-999,-999,04019
1470,05/18/20,Green Valley,OZONE-8HR,PPB,52.0,8,48,0,04019
1471,05/18/20,Green Valley,PM10-24hr,UG/M3,14.0,24,14,0,04019
1472,05/18/20,Rose Elementary,OZONE-1HR,PPB,52.0,1,-999,-999,04019
1473,05/18/20,Rose Elementary,OZONE-8HR,PPB,49.0,8,45,0,04019
1474,05/18/20,Rose Elementary,PM2.5-24hr,UG/M3,6.6,24,28,0,04019
1475,05/18/20,Coachline,OZONE-1HR,PPB,53.0,1,-999,-999,04019
1476,05/18/20,Coachline,OZONE-8HR,PPB,51.0,8,47,0,04019
1477,05/18/20,Geronimo,PM10-24hr,UG/M3,38.0,24,35,0,04019
1478,05/18/20,Geronimo,PM2.5-24hr,UG/M3,10.1,24,43,0,04019
1512,05/18/20,Sacaton,OZONE-1HR,PPB,53.0,1,-999,-999,04021
1513,05/18/20,Sacaton,OZONE-8HR,PPB,51.0,8,47,0,04021
1514,05/18/20,Sacaton,PM10-24hr,UG/M3,35.0,24,32,0,04021
1515,05/18/20,CasaBlanca,PM10-24hr,UG/M3,55.0,24,51,1,04021
1516,05/18/20,Queen Valley,OZONE-1HR,PPB,57.0,1,-999,-999,04021
1517,05/18/20,Queen Valley,OZONE-8HR,PPB,55.0,8,51,1,04021
1523,05/18/20,Nogales Post Office,PM10-24hr,UG/M3,34.0,24,32,0,04023
1524,05/18/20,Nogales Post Office,PM2.5-24hr,UG/M3,6.0,24,25,0,04023
1525,05/18/20,Prescott Pioneer Park,OZONE-1HR,PPB,55.0,1,-999,-999,04025
1526,05/18/20,Prescott Pioneer Park,OZONE-8HR,PPB,53.0,8,49,0,04025
1527,05/18/20,Yuma Supersite,OZONE-1HR,PPB,59.0,1,-999,-999,04027
1528,05/18/20,Yuma Supersite,OZONE-8HR,PPB,50.0,8,46,0,04027
1529,05/18/20,Yuma Supersite,PM10-24hr,UG/M3,46.0,24,43,0,04027
1530,05/18/20,Yuma Supersite,PM2.5-24hr,UG/M3,8.9,24,38,0,04027
1660,05/18/20,Caddo Valley,OZONE-1HR,PPB,47.0,1,-999,-999,05019
1661,05/18/20,Caddo Valley,OZONE-8HR,PPB,45.0,8,42,0,05019
1662,05/18/20,MARION,OZONE-1HR,PPB,45.0,1,-999,-999,05035
1663,05/18/20,MARION,OZONE-8HR,PPB,43.0,8,40,0,05035
1664,05/18/20,MARION,PM2.5-24hr,UG/M3,4.0,24,17,0,05035
1665,05/18/20,DEER,OZONE-1HR,PPB,41.0,1,-999,-999,05101
1666,05/18/20,DEER,OZONE-8HR,PPB,39.0,8,36,0,05101
1667,05/18/20,EAGLEMT,OZONE-1HR,PPB,49.0,1,-999,-999,05113
1668,05/18/20,EAGLEMT,OZONE-8HR,PPB,47.0,8,44,0,05113
1669,05/18/20,PARR,OZONE-1HR,PPB,45.0,1,-999,-999,05119
1670,05/18/20,PARR,OZONE-8HR,PPB,44.0,8,41,0,05119
1671,05/18/20,PARR,PM2.5-24hr,UG/M3,4.3,24,18,0,05119
1672,05/18/20,NLRAP,OZONE-1HR,PPB,44.0,1,-999,-999,05119
1673,05/18/20,NLRAP,OZONE-8HR,PPB,42.0,8,39,0,05119
1674,05/18/20,ADEQ-DSR,PM2.5-24hr,UG/M3,3.7,24,16,0,05119
1675,05/18/20,SPRNGDLE,OZONE-1HR,PPB,39.0,1,-999,-999,05143
1676,05/18/20,SPRNGDLE,OZONE-8HR,PPB,37.0,8,34,0,05143
1677,05/18/20,SPRNGDLE,PM2.5-24hr,UG/M3,5.0,24,21,0,05143
1678,05/18/20,Fayetteville,OZONE-1HR,PPB,40.0,1,-999,-999,05143
1679,05/18/20,Fayetteville,OZONE-8HR,PPB,38.0,8,35,0,05143
1680,05/18/20,Livermore - Rincon,OZONE-1HR,PPB,41.0,1,-999,-999,06001
1681,05/18/20,Livermore - Rincon,OZONE-8HR,PPB,39.0,8,36,0,06001
1682,05/18/20,Livermore - Rincon,PM2.5-24hr,UG/M3,2.7,24,12,0,06001
1683,05/18/20,Oakland,CO-8hr,PPM,0.28,1,3,0,06001
1684,05/18/20,Oakland,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1685,05/18/20,Oakland,OZONE-8HR,PPB,36.0,8,33,0,06001
1686,05/18/20,Oakland,PM2.5-24hr,UG/M3,3.9,24,17,0,06001
1687,05/18/20,Oakland West,CO-8hr,PPM,0.2,1,2,0,06001
1688,05/18/20,Oakland West,OZONE-1HR,PPB,40.0,1,-999,-999,06001
1689,05/18/20,Oakland West,OZONE-8HR,PPB,36.0,8,33,0,06001
1690,05/18/20,Oakland West,PM2.5-24hr,UG/M3,3.4,24,14,0,06001
1691,05/18/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1692,05/18/20,Laney College,CO-8hr,PPM,0.36,1,4,0,06001
1693,05/18/20,Laney College,PM2.5-24hr,UG/M3,1.7,24,8,0,06001
1694,05/18/20,Berkeley Aquatic Park,CO-8hr,PPM,0.46,1,5,0,06001
1695,05/18/20,Berkeley Aquatic Park,OZONE-1HR,PPB,40.0,1,-999,-999,06001
1696,05/18/20,Berkeley Aquatic Park,OZONE-8HR,PPB,32.0,8,30,0,06001
1697,05/18/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,4.8,24,20,0,06001
1698,05/18/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.3,1,4,0,06001
1699,05/18/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,3.8,24,16,0,06001
1700,05/18/20,Hayward,OZONE-1HR,PPB,39.0,1,-999,-999,06001
1701,05/18/20,Hayward,OZONE-8HR,PPB,37.0,8,34,0,06001
1702,05/18/20,Jackson - Clinton,OZONE-1HR,PPB,35.0,1,-999,-999,06005
1703,05/18/20,Jackson - Clinton,OZONE-8HR,PPB,32.0,8,30,0,06005
1704,05/18/20,Paradise - Airport,OZONE-1HR,PPB,42.0,1,-999,-999,06007
1705,05/18/20,Paradise - Airport,OZONE-8HR,PPB,39.0,8,36,0,06007
1706,05/18/20,Chico -  East,CO-8hr,PPM,0.14,1,2,0,06007
1707,05/18/20,Chico -  East,OZONE-1HR,PPB,39.0,1,-999,-999,06007
1708,05/18/20,Chico -  East,OZONE-8HR,PPB,37.0,8,34,0,06007
1709,05/18/20,Chico -  East,PM10-24hr,UG/M3,4.0,24,5,0,06007
1710,05/18/20,Chico -  East,PM2.5-24hr,UG/M3,2.1,24,9,0,06007
1711,05/18/20,Paradise Theater,PM2.5-24hr,UG/M3,1.1,24,5,0,06007
1712,05/18/20,Gridley,PM2.5-24hr,UG/M3,2.5,24,10,0,06007
1713,05/18/20,San Andreas,OZONE-1HR,PPB,36.0,1,-999,-999,06009
1714,05/18/20,San Andreas,OZONE-8HR,PPB,33.0,8,31,0,06009
1715,05/18/20,San Andreas,PM10-24hr,UG/M3,6.0,24,6,0,06009
1716,05/18/20,San Andreas,PM2.5-24hr,UG/M3,3.2,24,13,0,06009
1717,05/18/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,35.0,1,-999,-999,06011
1718,05/18/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,31.0,8,29,0,06011
1719,05/18/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,6.0,24,6,0,06011
1720,05/18/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,1.7,24,8,0,06011
1721,05/18/20,Concord,CO-8hr,PPM,0.23,1,3,0,06013
1722,05/18/20,Concord,OZONE-1HR,PPB,41.0,1,-999,-999,06013
1723,05/18/20,Concord,OZONE-8HR,PPB,39.0,8,36,0,06013
1724,05/18/20,Concord,PM2.5-24hr,UG/M3,3.0,24,13,0,06013
1725,05/18/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1726,05/18/20,Bethel Island,CO-8hr,PPM,0.41,1,5,0,06013
1727,05/18/20,Bethel Island,OZONE-1HR,PPB,44.0,1,-999,-999,06013
1728,05/18/20,Bethel Island,OZONE-8HR,PPB,42.0,8,39,0,06013
1729,05/18/20,Bethel Island,SO2-24HR,PPB,0.0,24,-999,-999,06013
1730,05/18/20,San Pablo - Rumrill,CO-8hr,PPM,0.45,1,5,0,06013
1731,05/18/20,San Pablo - Rumrill,OZONE-1HR,PPB,40.0,1,-999,-999,06013
1732,05/18/20,San Pablo - Rumrill,OZONE-8HR,PPB,37.0,8,34,0,06013
1733,05/18/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,10.3,24,43,0,06013
1734,05/18/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1735,05/18/20,San Ramon,OZONE-1HR,PPB,39.0,1,-999,-999,06013
1736,05/18/20,San Ramon,OZONE-8HR,PPB,36.0,8,33,0,06013
1737,05/18/20,Placerville,OZONE-1HR,PPB,40.0,1,-999,-999,06017
1738,05/18/20,Placerville,OZONE-8HR,PPB,37.0,8,34,0,06017
1739,05/18/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,1.0,24,2,0,06017
1740,05/18/20,Cool (Seasonal),OZONE-1HR,PPB,42.0,1,-999,-999,06017
1741,05/18/20,Cool (Seasonal),OZONE-8HR,PPB,38.0,8,35,0,06017
1742,05/18/20,Fresno - Drummond Street,OZONE-1HR,PPB,41.0,1,-999,-999,06019
1743,05/18/20,Fresno - Garland,CO-8hr,PPM,0.16,1,2,0,06019
1744,05/18/20,Fresno - Garland,OZONE-1HR,PPB,38.0,1,-999,-999,06019
1745,05/18/20,Fresno - Garland,OZONE-8HR,PPB,35.0,8,32,0,06019
1746,05/18/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1747,05/18/20,Huron,PM2.5-24hr,UG/M3,0.2,24,1,0,06019
1748,05/18/20,Tranquillity,OZONE-1HR,PPB,41.0,1,-999,-999,06019
1749,05/18/20,Tranquillity,OZONE-8HR,PPB,38.0,8,35,0,06019
1750,05/18/20,Tranquillity,PM2.5-24hr,UG/M3,2.2,24,9,0,06019
1751,05/18/20,Parlier,OZONE-1HR,PPB,43.0,1,-999,-999,06019
1752,05/18/20,Parlier,OZONE-8HR,PPB,39.0,8,36,0,06019
1753,05/18/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.17,1,2,0,06019
1754,05/18/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,42.0,1,-999,-999,06019
1755,05/18/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,39.0,8,36,0,06019
1756,05/18/20,Willows-Colusa,OZONE-1HR,PPB,40.0,1,-999,-999,06021
1757,05/18/20,Willows-Colusa,OZONE-8HR,PPB,38.0,8,35,0,06021
1758,05/18/20,Jacobs,OZONE-1HR,PPB,33.0,1,-999,-999,06023
1759,05/18/20,Jacobs,OZONE-8HR,PPB,32.0,8,30,0,06023
1760,05/18/20,Jacobs,PM10-24hr,UG/M3,7.0,24,6,0,06023
1761,05/18/20,Calexico - Ethel Street,CO-8hr,PPM,0.13,1,1,0,06025
1762,05/18/20,Calexico - Ethel Street,OZONE-1HR,PPB,64.0,1,-999,-999,06025
1763,05/18/20,Calexico - Ethel Street,OZONE-8HR,PPB,53.0,8,49,0,06025
1764,05/18/20,Calexico - Ethel Street,PM10-24hr,UG/M3,46.0,24,43,0,06025
1765,05/18/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,5.4,24,23,0,06025
1766,05/18/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1767,05/18/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,54.0,24,51,1,06025
1768,05/18/20,El Centro - 9th Street,OZONE-1HR,PPB,43.0,1,-999,-999,06025
1769,05/18/20,El Centro - 9th Street,OZONE-8HR,PPB,40.0,8,37,0,06025
1770,05/18/20,El Centro - 9th Street,PM10-24hr,UG/M3,32.0,24,30,0,06025
1771,05/18/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,36.0,1,-999,-999,06025
1772,05/18/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,32.0,8,30,0,06025
1773,05/18/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,57.0,24,52,1,06025
1774,05/18/20,Niland - English Road,OZONE-1HR,PPB,27.0,1,-999,-999,06025
1775,05/18/20,Niland - English Road,OZONE-8HR,PPB,31.0,8,29,0,06025
1776,05/18/20,Niland - English Road,PM10-24hr,UG/M3,34.0,24,32,0,06025
1777,05/18/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.11,1,1,0,06027
1778,05/18/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,63.0,1,-999,-999,06027
1779,05/18/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,59.0,8,64,1,06027
1780,05/18/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,52.0,24,49,0,06027
1781,05/18/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,4.6,24,19,0,06027
1782,05/18/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1783,05/18/20,Lone Pine,PM10-24hr,UG/M3,23.0,24,22,0,06027
1784,05/18/20,Dirty Socks,PM10-24hr,UG/M3,48.0,24,45,0,06027
1785,05/18/20,Shell Cut,PM10-24hr,UG/M3,30.0,24,28,0,06027
1786,05/18/20,Bill Stanley,PM10-24hr,UG/M3,9.0,24,8,0,06027
1787,05/18/20,Lizard Tail,PM10-24hr,UG/M3,13.0,24,12,0,06027
1788,05/18/20,North Beach,PM10-24hr,UG/M3,8.0,24,7,0,06027
1789,05/18/20,Mill Site,PM10-24hr,UG/M3,10.0,24,10,0,06027
1790,05/18/20,Death Valley NP,OZONE-1HR,PPB,59.0,1,-999,-999,06027
1791,05/18/20,Death Valley NP,OZONE-8HR,PPB,52.0,8,48,0,06027
1792,05/18/20,Coso Junction,PM10-24hr,UG/M3,9.0,24,9,0,06027
1793,05/18/20,Keeler,PM10-24hr,UG/M3,12.0,24,11,0,06027
1794,05/18/20,Keeler,PM2.5-24hr,UG/M3,3.1,24,13,0,06027
1795,05/18/20,Edison,OZONE-1HR,PPB,48.0,1,-999,-999,06029
1796,05/18/20,Edison,OZONE-8HR,PPB,43.0,8,40,0,06029
1797,05/18/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,48.0,1,-999,-999,06029
1798,05/18/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,43.0,8,40,0,06029
1799,05/18/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,70.0,1,-999,-999,06029
1800,05/18/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,60.0,8,67,1,06029
1801,05/18/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,8.0,24,8,0,06029
1802,05/18/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,3.5,24,15,0,06029
1803,05/18/20,Bakersfield - California Ave,OZONE-1HR,PPB,42.0,1,-999,-999,06029
1804,05/18/20,Bakersfield - California Ave,OZONE-8HR,PPB,38.0,8,35,0,06029
1805,05/18/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,1.8,24,8,0,06029
1806,05/18/20,Lebec,PM2.5-24hr,UG/M3,1.5,24,6,0,06029
1807,05/18/20,Bakersfield-Muni,CO-8hr,PPM,0.17,1,2,0,06029
1808,05/18/20,Bakersfield-Muni,OZONE-1HR,PPB,46.0,1,-999,-999,06029
1809,05/18/20,Shafter - Walker Street,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1810,05/18/20,Shafter - Walker Street,OZONE-8HR,PPB,42.0,8,39,0,06029
1811,05/18/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,43.0,1,-999,-999,06031
1812,05/18/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,40.0,8,37,0,06031
1813,05/18/20,Azusa,CO-8hr,PPM,0.2,1,2,0,06037
1814,05/18/20,Azusa,OZONE-1HR,PPB,38.0,1,-999,-999,06037
1815,05/18/20,Azusa,OZONE-8HR,PPB,33.0,8,31,0,06037
1816,05/18/20,Glendora - Laurel,CO-8hr,PPM,0.13,1,1,0,06037
1817,05/18/20,Glendora - Laurel,OZONE-1HR,PPB,40.0,1,-999,-999,06037
1818,05/18/20,Glendora - Laurel,OZONE-8HR,PPB,35.0,8,32,0,06037
1819,05/18/20,Glendora - Laurel,PM10-24hr,UG/M3,9.0,24,8,0,06037
1820,05/18/20,Glendora - Laurel,PM2.5-24hr,UG/M3,7.9,24,33,0,06037
1821,05/18/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.23,1,3,0,06037
1822,05/18/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,32.0,1,-999,-999,06037
1823,05/18/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,29.0,8,27,0,06037
1824,05/18/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.17,1,2,0,06037
1825,05/18/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,31.0,1,-999,-999,06037
1826,05/18/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,28.0,8,26,0,06037
1827,05/18/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,10.0,24,10,0,06037
1828,05/18/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,3.3,24,14,0,06037
1829,05/18/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1830,05/18/20,Reseda,CO-8hr,PPM,0.16,1,2,0,06037
1831,05/18/20,Reseda,OZONE-1HR,PPB,44.0,1,-999,-999,06037
1832,05/18/20,Reseda,OZONE-8HR,PPB,42.0,8,39,0,06037
1833,05/18/20,Compton,CO-8hr,PPM,0.14,1,2,0,06037
1834,05/18/20,Compton,OZONE-1HR,PPB,33.0,1,-999,-999,06037
1835,05/18/20,Compton,OZONE-8HR,PPB,31.0,8,29,0,06037
1836,05/18/20,Pico Rivera,CO-8hr,PPM,0.17,1,2,0,06037
1837,05/18/20,Pico Rivera,OZONE-1HR,PPB,39.0,1,-999,-999,06037
1838,05/18/20,Pico Rivera,OZONE-8HR,PPB,36.0,8,33,0,06037
1839,05/18/20,Pomona,CO-8hr,PPM,0.2,1,2,0,06037
1840,05/18/20,Pomona,OZONE-1HR,PPB,41.0,1,-999,-999,06037
1841,05/18/20,Pomona,OZONE-8HR,PPB,34.0,8,31,0,06037
1842,05/18/20,Pasadena,CO-8hr,PPM,0.17,1,2,0,06037
1843,05/18/20,Pasadena,OZONE-1HR,PPB,41.0,1,-999,-999,06037
1844,05/18/20,Pasadena,OZONE-8HR,PPB,37.0,8,34,0,06037
1845,05/18/20,South Long Beach,PM2.5-24hr,UG/M3,3.5,24,15,0,06037
1846,05/18/20,LAX-Hastings,CO-8hr,PPM,0.14,1,2,0,06037
1847,05/18/20,LAX-Hastings,OZONE-1HR,PPB,35.0,1,-999,-999,06037
