,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
552,03/28/20,Sand Mountain,OZONE-1HR,PPB,41.0,1,-999,-999,01049
553,03/28/20,Sand Mountain,OZONE-8HR,PPB,38.0,8,35,0,01049
558,03/28/20,NO. BHAM,OZONE-1HR,PPB,42.0,1,-999,-999,01073
559,03/28/20,NO. BHAM,OZONE-8HR,PPB,39.0,8,36,0,01073
560,03/28/20,NO. BHAM,PM10-24hr,UG/M3,23.0,24,21,0,01073
561,03/28/20,FAIRFIELD,OZONE-1HR,PPB,41.0,1,-999,-999,01073
562,03/28/20,FAIRFIELD,OZONE-8HR,PPB,38.0,8,35,0,01073
563,03/28/20,MCADORY,OZONE-1HR,PPB,44.0,1,-999,-999,01073
564,03/28/20,MCADORY,OZONE-8HR,PPB,41.0,8,38,0,01073
565,03/28/20,MCADORY,PM2.5-24hr,UG/M3,13.8,24,55,1,01073
566,03/28/20,LEEDS,OZONE-1HR,PPB,43.0,1,-999,-999,01073
567,03/28/20,LEEDS,OZONE-8HR,PPB,40.0,8,37,0,01073
568,03/28/20,WYLAM,PM10-24hr,UG/M3,24.0,24,23,0,01073
569,03/28/20,WYLAM,PM2.5-24hr,UG/M3,15.8,24,59,1,01073
570,03/28/20,CORNER,OZONE-1HR,PPB,39.0,1,-999,-999,01073
571,03/28/20,CORNER,OZONE-8HR,PPB,37.0,8,34,0,01073
572,03/28/20,CORNER,PM2.5-24hr,UG/M3,13.3,24,54,1,01073
573,03/28/20,TARRANT,OZONE-1HR,PPB,40.0,1,-999,-999,01073
574,03/28/20,TARRANT,OZONE-8HR,PPB,37.0,8,34,0,01073
575,03/28/20,Shuttlesworth,PM10-24hr,UG/M3,30.0,24,28,0,01073
576,03/28/20,Shuttlesworth,PM2.5-24hr,UG/M3,13.4,24,54,1,01073
577,03/28/20,Huntsville Old Airport,OZONE-1HR,PPB,41.0,1,-999,-999,01089
578,03/28/20,Huntsville Old Airport,OZONE-8HR,PPB,38.0,8,35,0,01089
579,03/28/20,Huntsville Old Airport,PM2.5-24hr,UG/M3,14.3,24,56,1,01089
580,03/28/20,Huntsville Capshaw,OZONE-1HR,PPB,38.0,1,-999,-999,01089
581,03/28/20,Huntsville Capshaw,OZONE-8HR,PPB,35.0,8,32,0,01089
889,03/28/20,Garden,CO-8hr,PPM,0.26,1,3,0,02020
890,03/28/20,Garden,PM10-24hr,UG/M3,3.0,24,4,0,02020
891,03/28/20,Garden,PM2.5-24hr,UG/M3,4.4,24,18,0,02020
892,03/28/20,Parkgate (Eagle River),PM10-24hr,UG/M3,28.0,24,26,0,02020
903,03/28/20,Bethel,PM10-24hr,UG/M3,7.0,24,6,0,02050
904,03/28/20,Bethel,PM2.5-24hr,UG/M3,4.5,24,19,0,02050
905,03/28/20,Denali NPP,OZONE-1HR,PPB,40.0,1,-999,-999,02068
906,03/28/20,Denali NPP,OZONE-8HR,PPB,39.0,8,36,0,02068
907,03/28/20,NCore,CO-8hr,PPM,0.13,1,1,0,02090
908,03/28/20,NCore,OZONE-1HR,PPB,37.0,1,-999,-999,02090
909,03/28/20,NCore,OZONE-8HR,PPB,36.0,8,33,0,02090
910,03/28/20,NCore,PM10-24hr,UG/M3,11.0,24,11,0,02090
911,03/28/20,NCore,PM2.5-24hr,UG/M3,2.0,24,8,0,02090
912,03/28/20,NCore,SO2-24HR,PPB,0.0,24,-999,-999,02090
913,03/28/20,Hurst Road,PM2.5-24hr,UG/M3,3.2,24,13,0,02090
914,03/28/20,Floyd Dryden,PM10-24hr,UG/M3,4.0,24,4,0,02110
915,03/28/20,Floyd Dryden,PM2.5-24hr,UG/M3,2.7,24,12,0,02110
929,03/28/20,Butte (Harrison Court),PM10-24hr,UG/M3,8.0,24,8,0,02170
930,03/28/20,Butte (Harrison Court),PM2.5-24hr,UG/M3,4.2,24,18,0,02170
1331,03/28/20,Paul Spur Chemical Lime Plant,PM10-24hr,UG/M3,7.0,24,6,0,04003
1332,03/28/20,Douglas Red Cross,PM10-24hr,UG/M3,11.0,24,11,0,04003
1333,03/28/20,Chiricahua NM,OZONE-1HR,PPB,53.0,1,-999,-999,04003
1334,03/28/20,Chiricahua NM,OZONE-8HR,PPB,51.0,8,47,0,04003
1335,03/28/20,Flagstaff Middle School,OZONE-1HR,PPB,51.0,1,-999,-999,04005
1336,03/28/20,Flagstaff Middle School,OZONE-8HR,PPB,49.0,8,45,0,04005
1337,03/28/20,Grand Canyon NP,OZONE-1HR,PPB,46.0,1,-999,-999,04005
1338,03/28/20,Grand Canyon NP,OZONE-8HR,PPB,45.0,8,42,0,04005
1339,03/28/20,Payson Well Site,PM10-24hr,UG/M3,13.0,24,12,0,04007
1340,03/28/20,Tonto National Monument,OZONE-1HR,PPB,48.0,1,-999,-999,04007
1341,03/28/20,Tonto National Monument,OZONE-8HR,PPB,46.0,8,43,0,04007
1342,03/28/20,Miami Jones Ranch,SO2-24HR,PPB,2.0,24,-999,-999,04007
