,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1735,03/11/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,40.0,1,-999,-999,06019
1736,03/11/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,37.0,8,34,0,06019
1737,03/11/20,Willows-Colusa,OZONE-1HR,PPB,64.0,1,-999,-999,06021
1738,03/11/20,Willows-Colusa,OZONE-8HR,PPB,53.0,8,49,0,06021
1739,03/11/20,Willows-Colusa,PM10-24hr,UG/M3,23.0,24,22,0,06021
1740,03/11/20,Willows-Colusa,PM2.5-24hr,UG/M3,12.3,24,51,1,06021
1741,03/11/20,Jacobs,OZONE-1HR,PPB,29.0,1,-999,-999,06023
1742,03/11/20,Jacobs,OZONE-8HR,PPB,27.0,8,25,0,06023
1743,03/11/20,Jacobs,PM10-24hr,UG/M3,25.0,24,23,0,06023
1744,03/11/20,Calexico - Ethel Street,CO-8hr,PPM,0.35,1,4,0,06025
1745,03/11/20,Calexico - Ethel Street,OZONE-1HR,PPB,35.0,1,-999,-999,06025
1746,03/11/20,Calexico - Ethel Street,OZONE-8HR,PPB,32.0,8,30,0,06025
1747,03/11/20,Calexico - Ethel Street,PM10-24hr,UG/M3,18.0,24,18,0,06025
1748,03/11/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,7.4,24,31,0,06025
1749,03/11/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1750,03/11/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,7.0,24,7,0,06025
1751,03/11/20,El Centro - 9th Street,OZONE-1HR,PPB,28.0,1,-999,-999,06025
1752,03/11/20,El Centro - 9th Street,OZONE-8HR,PPB,25.0,8,23,0,06025
1753,03/11/20,El Centro - 9th Street,PM10-24hr,UG/M3,12.0,24,12,0,06025
1754,03/11/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,31.0,1,-999,-999,06025
1755,03/11/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,29.0,8,27,0,06025
1756,03/11/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,8.0,24,8,0,06025
1757,03/11/20,Niland - English Road,OZONE-1HR,PPB,18.0,1,-999,-999,06025
1758,03/11/20,Niland - English Road,OZONE-8HR,PPB,11.0,8,10,0,06025
1759,03/11/20,Niland - English Road,PM10-24hr,UG/M3,4.0,24,5,0,06025
1760,03/11/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.11,1,1,0,06027
1761,03/11/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,40.0,1,-999,-999,06027
1762,03/11/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,38.0,8,35,0,06027
1763,03/11/20,Lone Pine,PM10-24hr,UG/M3,4.0,24,5,0,06027
1764,03/11/20,Dirty Socks,PM10-24hr,UG/M3,3.0,24,4,0,06027
1765,03/11/20,Shell Cut,PM10-24hr,UG/M3,3.0,24,4,0,06027
1766,03/11/20,Bill Stanley,PM10-24hr,UG/M3,3.0,24,3,0,06027
1767,03/11/20,Lizard Tail,PM10-24hr,UG/M3,2.0,24,3,0,06027
1768,03/11/20,North Beach,PM10-24hr,UG/M3,3.0,24,4,0,06027
1769,03/11/20,Mill Site,PM10-24hr,UG/M3,3.0,24,3,0,06027
1770,03/11/20,Death Valley NP,OZONE-1HR,PPB,38.0,1,-999,-999,06027
1771,03/11/20,Death Valley NP,OZONE-8HR,PPB,37.0,8,34,0,06027
1772,03/11/20,Coso Junction,PM10-24hr,UG/M3,3.0,24,4,0,06027
1773,03/11/20,Keeler,PM10-24hr,UG/M3,4.0,24,4,0,06027
1774,03/11/20,Keeler,PM2.5-24hr,UG/M3,3.7,24,16,0,06027
1775,03/11/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,39.0,1,-999,-999,06029
1776,03/11/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,36.0,8,33,0,06029
1777,03/11/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,44.0,1,-999,-999,06029
1778,03/11/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,40.0,8,37,0,06029
1779,03/11/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,3.0,24,3,0,06029
1780,03/11/20,Bakersfield - California Ave,OZONE-1HR,PPB,37.0,1,-999,-999,06029
1781,03/11/20,Bakersfield - California Ave,OZONE-8HR,PPB,33.0,8,31,0,06029
1782,03/11/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,12.9,24,53,1,06029
1783,03/11/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,43.0,1,-999,-999,06029
1784,03/11/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,34.0,8,31,0,06029
1785,03/11/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,15.0,24,15,0,06029
1786,03/11/20,Lebec,PM2.5-24hr,UG/M3,3.7,24,16,0,06029
1787,03/11/20,Bakersfield-Muni,CO-8hr,PPM,0.34,1,4,0,06029
1788,03/11/20,Bakersfield-Muni,OZONE-1HR,PPB,40.0,1,-999,-999,06029
1789,03/11/20,Bakersfield-Muni,OZONE-8HR,PPB,34.0,8,31,0,06029
1790,03/11/20,Shafter - Walker Street,OZONE-1HR,PPB,43.0,1,-999,-999,06029
1791,03/11/20,Shafter - Walker Street,OZONE-8HR,PPB,37.0,8,34,0,06029
1792,03/11/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,40.0,1,-999,-999,06031
1793,03/11/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,36.0,8,33,0,06031
1794,03/11/20,Azusa,CO-8hr,PPM,0.33,1,4,0,06037
1795,03/11/20,Azusa,OZONE-1HR,PPB,42.0,1,-999,-999,06037
1796,03/11/20,Azusa,OZONE-8HR,PPB,36.0,8,33,0,06037
1797,03/11/20,Glendora - Laurel,CO-8hr,PPM,0.14,1,2,0,06037
1798,03/11/20,Glendora - Laurel,OZONE-1HR,PPB,45.0,1,-999,-999,06037
1799,03/11/20,Glendora - Laurel,OZONE-8HR,PPB,39.0,8,36,0,06037
1800,03/11/20,Glendora - Laurel,PM10-24hr,UG/M3,8.0,24,8,0,06037
1801,03/11/20,Glendora - Laurel,PM2.5-24hr,UG/M3,6.1,24,26,0,06037
1802,03/11/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.44,1,5,0,06037
1803,03/11/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,35.0,1,-999,-999,06037
1804,03/11/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,31.0,8,29,0,06037
1805,03/11/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.64,1,7,0,06037
1806,03/11/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,31.0,1,-999,-999,06037
1807,03/11/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,28.0,8,26,0,06037
1808,03/11/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,14.0,24,13,0,06037
1809,03/11/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,5.9,24,25,0,06037
1810,03/11/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1811,03/11/20,Reseda,CO-8hr,PPM,0.53,1,6,0,06037
1812,03/11/20,Reseda,OZONE-1HR,PPB,52.0,1,-999,-999,06037
1813,03/11/20,Reseda,OZONE-8HR,PPB,44.0,8,41,0,06037
1814,03/11/20,Reseda,PM2.5-24hr,UG/M3,3.9,24,17,0,06037
1815,03/11/20,Compton,CO-8hr,PPM,0.42,1,5,0,06037
1816,03/11/20,Compton,OZONE-1HR,PPB,33.0,1,-999,-999,06037
1817,03/11/20,Compton,OZONE-8HR,PPB,30.0,8,28,0,06037
1818,03/11/20,Pico Rivera,CO-8hr,PPM,0.66,1,8,0,06037
1819,03/11/20,Pico Rivera,OZONE-1HR,PPB,40.0,1,-999,-999,06037
1820,03/11/20,Pico Rivera,OZONE-8HR,PPB,34.0,8,31,0,06037
1821,03/11/20,Pomona,CO-8hr,PPM,0.56,1,6,0,06037
1822,03/11/20,Pomona,OZONE-1HR,PPB,44.0,1,-999,-999,06037
1823,03/11/20,Pomona,OZONE-8HR,PPB,38.0,8,35,0,06037
1824,03/11/20,Pasadena,CO-8hr,PPM,0.34,1,4,0,06037
1825,03/11/20,Pasadena,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1826,03/11/20,Pasadena,OZONE-8HR,PPB,40.0,8,37,0,06037
