,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1461,04/10/20,Children's Park Site,OZONE-1HR,PPB,56.0,1,-999,-999,04019
1462,04/10/20,Children's Park Site,OZONE-8HR,PPB,52.0,8,48,0,04019
1463,04/10/20,Children's Park Site,PM2.5-24hr,UG/M3,1.0,24,4,0,04019
1464,04/10/20,Green Valley,OZONE-1HR,PPB,57.0,1,-999,-999,04019
1465,04/10/20,Green Valley,OZONE-8HR,PPB,54.0,8,50,0,04019
1466,04/10/20,Green Valley,PM10-24hr,UG/M3,7.0,24,6,0,04019
1467,04/10/20,Rose Elementary,OZONE-1HR,PPB,52.0,1,-999,-999,04019
1468,04/10/20,Rose Elementary,OZONE-8HR,PPB,49.0,8,45,0,04019
1469,04/10/20,Rose Elementary,PM2.5-24hr,UG/M3,3.4,24,15,0,04019
1470,04/10/20,Coachline,OZONE-1HR,PPB,54.0,1,-999,-999,04019
1471,04/10/20,Coachline,OZONE-8HR,PPB,52.0,8,48,0,04019
1472,04/10/20,Geronimo,PM10-24hr,UG/M3,17.0,24,17,0,04019
1473,04/10/20,Geronimo,PM2.5-24hr,UG/M3,3.2,24,13,0,04019
1507,04/10/20,Sacaton,OZONE-1HR,PPB,54.0,1,-999,-999,04021
1508,04/10/20,Sacaton,OZONE-8HR,PPB,53.0,8,49,0,04021
1509,04/10/20,Sacaton,PM10-24hr,UG/M3,22.0,24,21,0,04021
1510,04/10/20,CasaBlanca,PM10-24hr,UG/M3,28.0,24,27,0,04021
1511,04/10/20,Queen Valley,OZONE-1HR,PPB,58.0,1,-999,-999,04021
1512,04/10/20,Queen Valley,OZONE-8HR,PPB,56.0,8,54,1,04021
1518,04/10/20,Nogales Post Office,PM10-24hr,UG/M3,16.0,24,16,0,04023
1519,04/10/20,Nogales Post Office,PM2.5-24hr,UG/M3,1.7,24,8,0,04023
1520,04/10/20,Prescott Pioneer Park,OZONE-1HR,PPB,50.0,1,-999,-999,04025
1521,04/10/20,Prescott Pioneer Park,OZONE-8HR,PPB,48.0,8,44,0,04025
1522,04/10/20,Yuma Supersite,OZONE-1HR,PPB,45.0,1,-999,-999,04027
1523,04/10/20,Yuma Supersite,OZONE-8HR,PPB,41.0,8,38,0,04027
1524,04/10/20,Yuma Supersite,PM10-24hr,UG/M3,6.0,24,6,0,04027
1525,04/10/20,Yuma Supersite,PM2.5-24hr,UG/M3,1.5,24,7,0,04027
1655,04/10/20,Caddo Valley,OZONE-1HR,PPB,45.0,1,-999,-999,05019
1656,04/10/20,Caddo Valley,OZONE-8HR,PPB,43.0,8,40,0,05019
1657,04/10/20,MARION,OZONE-1HR,PPB,47.0,1,-999,-999,05035
1658,04/10/20,MARION,OZONE-8HR,PPB,43.0,8,40,0,05035
1659,04/10/20,MARION,PM2.5-24hr,UG/M3,6.4,24,27,0,05035
1660,04/10/20,DEER,OZONE-1HR,PPB,47.0,1,-999,-999,05101
1661,04/10/20,DEER,OZONE-8HR,PPB,44.0,8,41,0,05101
1662,04/10/20,EAGLEMT,OZONE-1HR,PPB,59.0,1,-999,-999,05113
1663,04/10/20,PARR,OZONE-1HR,PPB,48.0,1,-999,-999,05119
1664,04/10/20,PARR,OZONE-8HR,PPB,44.0,8,41,0,05119
1665,04/10/20,PARR,PM2.5-24hr,UG/M3,6.0,24,25,0,05119
1666,04/10/20,NLRAP,OZONE-1HR,PPB,47.0,1,-999,-999,05119
1667,04/10/20,NLRAP,OZONE-8HR,PPB,44.0,8,41,0,05119
1668,04/10/20,ADEQ-DSR,PM2.5-24hr,UG/M3,6.3,24,26,0,05119
1669,04/10/20,SPRNGDLE,OZONE-1HR,PPB,56.0,1,-999,-999,05143
1670,04/10/20,SPRNGDLE,OZONE-8HR,PPB,50.0,8,46,0,05143
1671,04/10/20,SPRNGDLE,PM2.5-24hr,UG/M3,5.4,24,23,0,05143
1672,04/10/20,Fayetteville,OZONE-1HR,PPB,53.0,1,-999,-999,05143
1673,04/10/20,Fayetteville,OZONE-8HR,PPB,48.0,8,44,0,05143
1674,04/10/20,Livermore - Rincon,OZONE-1HR,PPB,42.0,1,-999,-999,06001
1675,04/10/20,Livermore - Rincon,OZONE-8HR,PPB,38.0,8,35,0,06001
1676,04/10/20,Livermore - Rincon,PM2.5-24hr,UG/M3,4.6,24,20,0,06001
1677,04/10/20,Oakland,CO-8hr,PPM,0.34,1,4,0,06001
1678,04/10/20,Oakland,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1679,04/10/20,Oakland,OZONE-8HR,PPB,34.0,8,31,0,06001
1680,04/10/20,Oakland,PM2.5-24hr,UG/M3,5.0,24,21,0,06001
1681,04/10/20,Oakland West,CO-8hr,PPM,0.27,1,3,0,06001
1682,04/10/20,Oakland West,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1683,04/10/20,Oakland West,OZONE-8HR,PPB,36.0,8,33,0,06001
1684,04/10/20,Oakland West,PM2.5-24hr,UG/M3,2.2,24,10,0,06001
1685,04/10/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1686,04/10/20,Laney College,CO-8hr,PPM,0.34,1,4,0,06001
1687,04/10/20,Laney College,PM2.5-24hr,UG/M3,3.5,24,15,0,06001
1688,04/10/20,Berkeley Aquatic Park,CO-8hr,PPM,0.53,1,6,0,06001
1689,04/10/20,Berkeley Aquatic Park,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1690,04/10/20,Berkeley Aquatic Park,OZONE-8HR,PPB,34.0,8,31,0,06001
1691,04/10/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,5.4,24,23,0,06001
1692,04/10/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.38,1,4,0,06001
1693,04/10/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,6.6,24,28,0,06001
1694,04/10/20,Hayward,OZONE-1HR,PPB,40.0,1,-999,-999,06001
1695,04/10/20,Hayward,OZONE-8HR,PPB,38.0,8,35,0,06001
1696,04/10/20,Jackson - Clinton,OZONE-1HR,PPB,40.0,1,-999,-999,06005
1697,04/10/20,Jackson - Clinton,OZONE-8HR,PPB,37.0,8,34,0,06005
1698,04/10/20,Paradise - Airport,OZONE-1HR,PPB,47.0,1,-999,-999,06007
1699,04/10/20,Paradise - Airport,OZONE-8HR,PPB,43.0,8,40,0,06007
1700,04/10/20,Chico -  East,CO-8hr,PPM,0.19,1,2,0,06007
1701,04/10/20,Chico -  East,OZONE-1HR,PPB,45.0,1,-999,-999,06007
1702,04/10/20,Chico -  East,OZONE-8HR,PPB,41.0,8,38,0,06007
1703,04/10/20,Chico -  East,PM10-24hr,UG/M3,10.0,24,10,0,06007
1704,04/10/20,Chico -  East,PM2.5-24hr,UG/M3,3.4,24,15,0,06007
1705,04/10/20,Paradise Theater,PM2.5-24hr,UG/M3,3.7,24,16,0,06007
1706,04/10/20,Gridley,PM2.5-24hr,UG/M3,4.7,24,20,0,06007
1707,04/10/20,San Andreas,OZONE-1HR,PPB,42.0,1,-999,-999,06009
1708,04/10/20,San Andreas,OZONE-8HR,PPB,38.0,8,35,0,06009
1709,04/10/20,San Andreas,PM10-24hr,UG/M3,5.0,24,6,0,06009
1710,04/10/20,San Andreas,PM2.5-24hr,UG/M3,4.2,24,18,0,06009
1711,04/10/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,39.0,1,-999,-999,06011
1712,04/10/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,36.0,8,33,0,06011
1713,04/10/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,11.0,24,10,0,06011
1714,04/10/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,3.8,24,16,0,06011
1715,04/10/20,Concord,CO-8hr,PPM,0.26,1,3,0,06013
1716,04/10/20,Concord,OZONE-1HR,PPB,41.0,1,-999,-999,06013
1717,04/10/20,Concord,OZONE-8HR,PPB,37.0,8,34,0,06013
1718,04/10/20,Concord,PM2.5-24hr,UG/M3,5.6,24,23,0,06013
1719,04/10/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1720,04/10/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1721,04/10/20,Bethel Island,CO-8hr,PPM,0.34,1,4,0,06013
1722,04/10/20,Bethel Island,OZONE-1HR,PPB,46.0,1,-999,-999,06013
1723,04/10/20,Bethel Island,OZONE-8HR,PPB,41.0,8,38,0,06013
1724,04/10/20,Bethel Island,SO2-24HR,PPB,0.0,24,-999,-999,06013
1725,04/10/20,San Pablo - Rumrill,CO-8hr,PPM,0.44,1,5,0,06013
1726,04/10/20,San Pablo - Rumrill,OZONE-1HR,PPB,36.0,1,-999,-999,06013
1727,04/10/20,San Pablo - Rumrill,OZONE-8HR,PPB,34.0,8,31,0,06013
1728,04/10/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,5.3,24,23,0,06013
1729,04/10/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1730,04/10/20,San Ramon,OZONE-1HR,PPB,39.0,1,-999,-999,06013
1731,04/10/20,San Ramon,OZONE-8HR,PPB,37.0,8,34,0,06013
1732,04/10/20,Placerville,OZONE-1HR,PPB,45.0,1,-999,-999,06017
1733,04/10/20,Placerville,OZONE-8HR,PPB,41.0,8,38,0,06017
1734,04/10/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,6.0,24,6,0,06017
1735,04/10/20,Cool (Seasonal),OZONE-1HR,PPB,47.0,1,-999,-999,06017
1736,04/10/20,Cool (Seasonal),OZONE-8HR,PPB,42.0,8,39,0,06017
1737,04/10/20,Fresno - Drummond Street,OZONE-1HR,PPB,43.0,1,-999,-999,06019
1738,04/10/20,Fresno - Drummond Street,OZONE-8HR,PPB,39.0,8,36,0,06019
1739,04/10/20,Fresno - Garland,CO-8hr,PPM,0.4,1,5,0,06019
1740,04/10/20,Fresno - Garland,OZONE-1HR,PPB,38.0,1,-999,-999,06019
1741,04/10/20,Fresno - Garland,OZONE-8HR,PPB,35.0,8,32,0,06019
1742,04/10/20,Fresno - Garland,PM10-24hr,UG/M3,8.0,24,8,0,06019
1743,04/10/20,Fresno - Garland,PM2.5-24hr,UG/M3,6.1,24,25,0,06019
1744,04/10/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1745,04/10/20,Huron,PM2.5-24hr,UG/M3,0.8,24,4,0,06019
1746,04/10/20,Tranquillity,OZONE-1HR,PPB,42.0,1,-999,-999,06019
1747,04/10/20,Tranquillity,OZONE-8HR,PPB,40.0,8,37,0,06019
1748,04/10/20,Tranquillity,PM2.5-24hr,UG/M3,0.9,24,4,0,06019
1749,04/10/20,Parlier,OZONE-1HR,PPB,48.0,1,-999,-999,06019
1750,04/10/20,Parlier,OZONE-8HR,PPB,43.0,8,40,0,06019
1751,04/10/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.29,1,3,0,06019
1752,04/10/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,45.0,1,-999,-999,06019
1753,04/10/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,42.0,8,39,0,06019
1754,04/10/20,Willows-Colusa,OZONE-1HR,PPB,54.0,1,-999,-999,06021
1755,04/10/20,Willows-Colusa,OZONE-8HR,PPB,47.0,8,44,0,06021
1756,04/10/20,Willows-Colusa,PM10-24hr,UG/M3,12.0,24,12,0,06021
1757,04/10/20,Willows-Colusa,PM2.5-24hr,UG/M3,4.5,24,19,0,06021
1758,04/10/20,Jacobs,OZONE-1HR,PPB,31.0,1,-999,-999,06023
1759,04/10/20,Jacobs,OZONE-8HR,PPB,30.0,8,28,0,06023
1760,04/10/20,Jacobs,PM10-24hr,UG/M3,25.0,24,23,0,06023
1761,04/10/20,Calexico - Ethel Street,CO-8hr,PPM,0.1,1,1,0,06025
1762,04/10/20,Calexico - Ethel Street,OZONE-1HR,PPB,40.0,1,-999,-999,06025
1763,04/10/20,Calexico - Ethel Street,OZONE-8HR,PPB,38.0,8,35,0,06025
1764,04/10/20,Calexico - Ethel Street,PM10-24hr,UG/M3,3.0,24,4,0,06025
1765,04/10/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,1.7,24,8,0,06025
1766,04/10/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1767,04/10/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,13.0,24,12,0,06025
1768,04/10/20,El Centro - 9th Street,OZONE-1HR,PPB,32.0,1,-999,-999,06025
1769,04/10/20,El Centro - 9th Street,OZONE-8HR,PPB,30.0,8,28,0,06025
1770,04/10/20,El Centro - 9th Street,PM10-24hr,UG/M3,7.0,24,6,0,06025
1771,04/10/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,33.0,1,-999,-999,06025
1772,04/10/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,31.0,8,29,0,06025
1773,04/10/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,5.0,24,6,0,06025
1774,04/10/20,Niland - English Road,OZONE-1HR,PPB,21.0,1,-999,-999,06025
1775,04/10/20,Niland - English Road,OZONE-8HR,PPB,18.0,8,17,0,06025
1776,04/10/20,Niland - English Road,PM10-24hr,UG/M3,4.0,24,4,0,06025
1777,04/10/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.08,1,1,0,06027
1778,04/10/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,50.0,1,-999,-999,06027
1779,04/10/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,48.0,8,44,0,06027
1780,04/10/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,5.0,24,5,0,06027
1781,04/10/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,1.2,24,5,0,06027
1782,04/10/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1783,04/10/20,Lone Pine,PM10-24hr,UG/M3,3.0,24,3,0,06027
1784,04/10/20,Dirty Socks,PM10-24hr,UG/M3,4.0,24,4,0,06027
1785,04/10/20,Shell Cut,PM10-24hr,UG/M3,3.0,24,4,0,06027
1786,04/10/20,Bill Stanley,PM10-24hr,UG/M3,3.0,24,3,0,06027
1787,04/10/20,Lizard Tail,PM10-24hr,UG/M3,3.0,24,3,0,06027
1788,04/10/20,North Beach,PM10-24hr,UG/M3,3.0,24,4,0,06027
1789,04/10/20,Mill Site,PM10-24hr,UG/M3,3.0,24,4,0,06027
1790,04/10/20,Death Valley NP,OZONE-1HR,PPB,45.0,1,-999,-999,06027
1791,04/10/20,Death Valley NP,OZONE-8HR,PPB,44.0,8,41,0,06027
1792,04/10/20,Coso Junction,PM10-24hr,UG/M3,3.0,24,3,0,06027
1793,04/10/20,Keeler,PM10-24hr,UG/M3,4.0,24,4,0,06027
1794,04/10/20,Keeler,PM2.5-24hr,UG/M3,1.3,24,5,0,06027
1795,04/10/20,Edison,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1796,04/10/20,Edison,OZONE-8HR,PPB,39.0,8,36,0,06029
1797,04/10/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,47.0,1,-999,-999,06029
1798,04/10/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,45.0,8,42,0,06029
1799,04/10/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1800,04/10/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,43.0,8,40,0,06029
1801,04/10/20,Bakersfield - California Ave,OZONE-1HR,PPB,41.0,1,-999,-999,06029
1802,04/10/20,Bakersfield - California Ave,OZONE-8HR,PPB,37.0,8,34,0,06029
1803,04/10/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,6.3,24,26,0,06029
1804,04/10/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,47.0,1,-999,-999,06029
1805,04/10/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,40.0,8,37,0,06029
1806,04/10/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,5.0,24,6,0,06029
1807,04/10/20,Lebec,PM2.5-24hr,UG/M3,2.3,24,10,0,06029
1808,04/10/20,Bakersfield-Muni,CO-8hr,PPM,0.36,1,4,0,06029
1809,04/10/20,Bakersfield-Muni,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1810,04/10/20,Bakersfield-Muni,OZONE-8HR,PPB,41.0,8,38,0,06029
1811,04/10/20,Shafter - Walker Street,OZONE-1HR,PPB,43.0,1,-999,-999,06029
1812,04/10/20,Shafter - Walker Street,OZONE-8HR,PPB,41.0,8,38,0,06029
1813,04/10/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,42.0,1,-999,-999,06031
1814,04/10/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,40.0,8,37,0,06031
1815,04/10/20,Azusa,CO-8hr,PPM,0.23,1,3,0,06037
1816,04/10/20,Azusa,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1817,04/10/20,Azusa,OZONE-8HR,PPB,40.0,8,37,0,06037
1818,04/10/20,Glendora - Laurel,CO-8hr,PPM,0.14,1,2,0,06037
1819,04/10/20,Glendora - Laurel,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1820,04/10/20,Glendora - Laurel,OZONE-8HR,PPB,40.0,8,37,0,06037
1821,04/10/20,Glendora - Laurel,PM10-24hr,UG/M3,4.0,24,5,0,06037
1822,04/10/20,Glendora - Laurel,PM2.5-24hr,UG/M3,4.2,24,18,0,06037
1823,04/10/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.36,1,4,0,06037
1824,04/10/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1825,04/10/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,39.0,8,36,0,06037
1826,04/10/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.5,1,6,0,06037
1827,04/10/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,37.0,1,-999,-999,06037
1828,04/10/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,32.0,8,30,0,06037
1829,04/10/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,6.0,24,6,0,06037
1830,04/10/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,2.2,24,9,0,06037
1831,04/10/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1832,04/10/20,Reseda,CO-8hr,PPM,0.33,1,4,0,06037
1833,04/10/20,Reseda,OZONE-1HR,PPB,44.0,1,-999,-999,06037
1834,04/10/20,Reseda,OZONE-8HR,PPB,40.0,8,37,0,06037
1835,04/10/20,Reseda,PM2.5-24hr,UG/M3,4.7,24,20,0,06037
1836,04/10/20,Compton,CO-8hr,PPM,0.44,1,5,0,06037
1837,04/10/20,Compton,OZONE-1HR,PPB,37.0,1,-999,-999,06037
