,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1410,05/05/20,Senior Center,OZONE-8HR,PPB,78.0,8,126,2,04013
1411,05/05/20,Senior Center,PM10-24hr,UG/M3,36.0,24,33,0,04013
1412,05/05/20,Red Mountain,OZONE-1HR,PPB,82.0,1,-999,-999,04013
1413,05/05/20,Red Mountain,OZONE-8HR,PPB,73.0,8,108,2,04013
1414,05/05/20,LEHI,OZONE-1HR,PPB,91.0,1,-999,-999,04013
1415,05/05/20,LEHI,OZONE-8HR,PPB,78.0,8,126,2,04013
1416,05/05/20,LEHI,PM10-24hr,UG/M3,32.0,24,31,0,04013
1417,05/05/20,High School,OZONE-1HR,PPB,79.0,1,-999,-999,04013
1418,05/05/20,High School,PM10-24hr,UG/M3,37.0,24,35,0,04013
1428,05/05/20,Phoenix JLG Supersite,CO-8hr,PPM,0.66,1,8,0,04013
1429,05/05/20,Phoenix JLG Supersite,OZONE-1HR,PPB,76.0,1,-999,-999,04013
1430,05/05/20,Phoenix JLG Supersite,OZONE-8HR,PPB,69.0,8,97,1,04013
1431,05/05/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,31.0,24,29,0,04013
1432,05/05/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,7.6,24,32,0,04013
1433,05/05/20,Phoenix JLG Supersite,SO2-24HR,PPB,1.0,24,-999,-999,04013
1434,05/05/20,Petrified Forest NP,OZONE-1HR,PPB,63.0,1,-999,-999,04017
1435,05/05/20,Petrified Forest NP,OZONE-8HR,PPB,56.0,8,54,1,04017
1436,05/05/20,Ajo,PM10-24hr,UG/M3,16.0,24,15,0,04019
1437,05/05/20,Orange Grove,PM10-24hr,UG/M3,28.0,24,26,0,04019
1438,05/05/20,Orange Grove,PM2.5-24hr,UG/M3,6.4,24,27,0,04019
1439,05/05/20,Rillito,PM10-24hr,UG/M3,56.0,24,52,1,04019
1440,05/05/20,Saguaro Monument,OZONE-1HR,PPB,77.0,1,-999,-999,04019
1441,05/05/20,Saguaro Monument,OZONE-8HR,PPB,72.0,8,105,2,04019
1442,05/05/20,South Tucson,PM10-24hr,UG/M3,35.0,24,32,0,04019
1443,05/05/20,22nd Street & Craycroft,OZONE-1HR,PPB,74.0,1,-999,-999,04019
1444,05/05/20,22nd Street & Craycroft,OZONE-8HR,PPB,70.0,8,100,1,04019
1445,05/05/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,75.0,1,-999,-999,04019
1446,05/05/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,71.0,8,101,2,04019
1447,05/05/20,Fairgrounds,OZONE-1HR,PPB,74.0,1,-999,-999,04019
1448,05/05/20,Fairgrounds,OZONE-8HR,PPB,68.0,8,93,1,04019
1449,05/05/20,Children's Park Site,OZONE-1HR,PPB,77.0,1,-999,-999,04019
1450,05/05/20,Children's Park Site,OZONE-8HR,PPB,72.0,8,105,2,04019
1451,05/05/20,Children's Park Site,PM2.5-24hr,UG/M3,8.0,24,33,0,04019
1452,05/05/20,Green Valley,OZONE-1HR,PPB,69.0,1,-999,-999,04019
1453,05/05/20,Green Valley,OZONE-8HR,PPB,63.0,8,77,1,04019
1454,05/05/20,Green Valley,PM10-24hr,UG/M3,18.0,24,18,0,04019
1455,05/05/20,Rose Elementary,OZONE-1HR,PPB,66.0,1,-999,-999,04019
1456,05/05/20,Rose Elementary,OZONE-8HR,PPB,64.0,8,80,1,04019
1457,05/05/20,Rose Elementary,PM2.5-24hr,UG/M3,6.5,24,27,0,04019
1458,05/05/20,Coachline,OZONE-1HR,PPB,73.0,1,-999,-999,04019
1459,05/05/20,Coachline,OZONE-8HR,PPB,68.0,8,93,1,04019
1460,05/05/20,Geronimo,PM10-24hr,UG/M3,40.0,24,38,0,04019
1461,05/05/20,Geronimo,PM2.5-24hr,UG/M3,12.0,24,50,0,04019
1495,05/05/20,Sacaton,OZONE-1HR,PPB,66.0,1,-999,-999,04021
1496,05/05/20,Sacaton,OZONE-8HR,PPB,63.0,8,77,1,04021
1497,05/05/20,Sacaton,PM10-24hr,UG/M3,39.0,24,36,0,04021
1498,05/05/20,CasaBlanca,PM10-24hr,UG/M3,69.0,24,58,1,04021
1499,05/05/20,Queen Valley,OZONE-1HR,PPB,75.0,1,-999,-999,04021
1500,05/05/20,Queen Valley,OZONE-8HR,PPB,70.0,8,100,1,04021
1506,05/05/20,Nogales Post Office,PM10-24hr,UG/M3,39.0,24,36,0,04023
1507,05/05/20,Nogales Post Office,PM2.5-24hr,UG/M3,6.6,24,28,0,04023
1508,05/05/20,Prescott Pioneer Park,OZONE-1HR,PPB,61.0,1,-999,-999,04025
1509,05/05/20,Prescott Pioneer Park,OZONE-8HR,PPB,58.0,8,61,1,04025
1510,05/05/20,Yuma Supersite,OZONE-1HR,PPB,58.0,1,-999,-999,04027
1511,05/05/20,Yuma Supersite,OZONE-8HR,PPB,54.0,8,50,0,04027
1512,05/05/20,Yuma Supersite,PM10-24hr,UG/M3,46.0,24,43,0,04027
1513,05/05/20,Yuma Supersite,PM2.5-24hr,UG/M3,10.6,24,45,0,04027
1643,05/05/20,Caddo Valley,OZONE-1HR,PPB,44.0,1,-999,-999,05019
1644,05/05/20,Caddo Valley,OZONE-8HR,PPB,40.0,8,37,0,05019
1645,05/05/20,MARION,OZONE-1HR,PPB,44.0,1,-999,-999,05035
1646,05/05/20,MARION,OZONE-8HR,PPB,40.0,8,37,0,05035
1647,05/05/20,MARION,PM2.5-24hr,UG/M3,4.5,24,19,0,05035
1648,05/05/20,DEER,OZONE-1HR,PPB,49.0,1,-999,-999,05101
1649,05/05/20,DEER,OZONE-8HR,PPB,48.0,8,44,0,05101
1650,05/05/20,EAGLEMT,OZONE-1HR,PPB,48.0,1,-999,-999,05113
1651,05/05/20,EAGLEMT,OZONE-8HR,PPB,49.0,8,45,0,05113
1652,05/05/20,PARR,OZONE-1HR,PPB,43.0,1,-999,-999,05119
1653,05/05/20,PARR,PM2.5-24hr,UG/M3,4.0,24,17,0,05119
1654,05/05/20,NLRAP,OZONE-1HR,PPB,40.0,1,-999,-999,05119
1655,05/05/20,NLRAP,OZONE-8HR,PPB,36.0,8,33,0,05119
1656,05/05/20,ADEQ-DSR,PM2.5-24hr,UG/M3,5.1,24,21,0,05119
1657,05/05/20,SPRNGDLE,OZONE-1HR,PPB,50.0,1,-999,-999,05143
1658,05/05/20,SPRNGDLE,OZONE-8HR,PPB,48.0,8,44,0,05143
1659,05/05/20,SPRNGDLE,PM2.5-24hr,UG/M3,4.9,24,20,0,05143
1660,05/05/20,Fayetteville,OZONE-1HR,PPB,49.0,1,-999,-999,05143
1661,05/05/20,Livermore - Rincon,OZONE-1HR,PPB,48.0,1,-999,-999,06001
1662,05/05/20,Livermore - Rincon,OZONE-8HR,PPB,42.0,8,39,0,06001
1663,05/05/20,Livermore - Rincon,PM2.5-24hr,UG/M3,3.7,24,15,0,06001
1664,05/05/20,Oakland,CO-8hr,PPM,0.32,1,4,0,06001
1665,05/05/20,Oakland,OZONE-1HR,PPB,39.0,1,-999,-999,06001
1666,05/05/20,Oakland,OZONE-8HR,PPB,33.0,8,31,0,06001
1667,05/05/20,Oakland,PM2.5-24hr,UG/M3,3.5,24,15,0,06001
1668,05/05/20,Oakland West,CO-8hr,PPM,0.32,1,4,0,06001
1669,05/05/20,Oakland West,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1670,05/05/20,Oakland West,OZONE-8HR,PPB,33.0,8,31,0,06001
1671,05/05/20,Oakland West,PM2.5-24hr,UG/M3,3.1,24,13,0,06001
1672,05/05/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1673,05/05/20,Laney College,CO-8hr,PPM,0.48,1,6,0,06001
1674,05/05/20,Laney College,PM2.5-24hr,UG/M3,3.7,24,15,0,06001
1675,05/05/20,Berkeley Aquatic Park,CO-8hr,PPM,0.42,1,5,0,06001
1676,05/05/20,Berkeley Aquatic Park,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1677,05/05/20,Berkeley Aquatic Park,OZONE-8HR,PPB,32.0,8,30,0,06001
1678,05/05/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,6.2,24,26,0,06001
1679,05/05/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.5,1,6,0,06001
1680,05/05/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,5.4,24,23,0,06001
1681,05/05/20,Hayward,OZONE-1HR,PPB,48.0,1,-999,-999,06001
1682,05/05/20,Hayward,OZONE-8HR,PPB,37.0,8,34,0,06001
1683,05/05/20,Jackson - Clinton,OZONE-1HR,PPB,54.0,1,-999,-999,06005
1684,05/05/20,Jackson - Clinton,OZONE-8HR,PPB,49.0,8,45,0,06005
1685,05/05/20,Paradise - Airport,OZONE-1HR,PPB,57.0,1,-999,-999,06007
1686,05/05/20,Paradise - Airport,OZONE-8HR,PPB,55.0,8,51,1,06007
1687,05/05/20,Chico -  East,CO-8hr,PPM,0.2,1,2,0,06007
1688,05/05/20,Chico -  East,OZONE-1HR,PPB,55.0,1,-999,-999,06007
1689,05/05/20,Chico -  East,OZONE-8HR,PPB,52.0,8,48,0,06007
1690,05/05/20,Paradise Theater,PM2.5-24hr,UG/M3,2.0,24,8,0,06007
1691,05/05/20,Gridley,PM2.5-24hr,UG/M3,6.5,24,28,0,06007
1692,05/05/20,San Andreas,OZONE-1HR,PPB,58.0,1,-999,-999,06009
1693,05/05/20,San Andreas,OZONE-8HR,PPB,53.0,8,49,0,06009
1694,05/05/20,San Andreas,PM10-24hr,UG/M3,15.0,24,14,0,06009
1695,05/05/20,San Andreas,PM2.5-24hr,UG/M3,4.5,24,19,0,06009
1696,05/05/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,47.0,1,-999,-999,06011
1697,05/05/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,44.0,8,41,0,06011
1698,05/05/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,40.0,24,38,0,06011
1699,05/05/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,5.2,24,22,0,06011
1700,05/05/20,Concord,CO-8hr,PPM,0.22,1,3,0,06013
1701,05/05/20,Concord,OZONE-1HR,PPB,46.0,1,-999,-999,06013
1702,05/05/20,Concord,OZONE-8HR,PPB,42.0,8,39,0,06013
1703,05/05/20,Concord,PM2.5-24hr,UG/M3,4.3,24,18,0,06013
1704,05/05/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1705,05/05/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1706,05/05/20,Bethel Island,CO-8hr,PPM,0.4,1,5,0,06013
1707,05/05/20,Bethel Island,OZONE-1HR,PPB,51.0,1,-999,-999,06013
1708,05/05/20,Bethel Island,OZONE-8HR,PPB,47.0,8,44,0,06013
1709,05/05/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1710,05/05/20,San Pablo - Rumrill,CO-8hr,PPM,0.45,1,5,0,06013
1711,05/05/20,San Pablo - Rumrill,OZONE-1HR,PPB,41.0,1,-999,-999,06013
1712,05/05/20,San Pablo - Rumrill,OZONE-8HR,PPB,37.0,8,34,0,06013
1713,05/05/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,5.8,24,24,0,06013
1714,05/05/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1715,05/05/20,San Ramon,OZONE-1HR,PPB,44.0,1,-999,-999,06013
1716,05/05/20,San Ramon,OZONE-8HR,PPB,39.0,8,36,0,06013
1717,05/05/20,Placerville,OZONE-1HR,PPB,61.0,1,-999,-999,06017
1718,05/05/20,Placerville,OZONE-8HR,PPB,55.0,8,51,1,06017
1719,05/05/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,8.0,24,8,0,06017
1720,05/05/20,Cool (Seasonal),OZONE-1HR,PPB,65.0,1,-999,-999,06017
1721,05/05/20,Cool (Seasonal),OZONE-8HR,PPB,55.0,8,51,1,06017
1722,05/05/20,Fresno - Drummond Street,OZONE-1HR,PPB,62.0,1,-999,-999,06019
1723,05/05/20,Fresno - Drummond Street,OZONE-8HR,PPB,58.0,8,61,1,06019
1724,05/05/20,Fresno - Garland,CO-8hr,PPM,0.27,1,3,0,06019
1725,05/05/20,Fresno - Garland,OZONE-1HR,PPB,56.0,1,-999,-999,06019
1726,05/05/20,Fresno - Garland,OZONE-8HR,PPB,52.0,8,48,0,06019
1727,05/05/20,Fresno - Garland,PM10-24hr,UG/M3,28.0,24,27,0,06019
1728,05/05/20,Fresno - Garland,PM2.5-24hr,UG/M3,5.7,24,24,0,06019
1729,05/05/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1730,05/05/20,Huron,PM2.5-24hr,UG/M3,3.4,24,15,0,06019
1731,05/05/20,Tranquillity,OZONE-1HR,PPB,58.0,1,-999,-999,06019
1732,05/05/20,Tranquillity,OZONE-8HR,PPB,56.0,8,54,1,06019
1733,05/05/20,Tranquillity,PM2.5-24hr,UG/M3,2.3,24,10,0,06019
1734,05/05/20,Parlier,OZONE-1HR,PPB,70.0,1,-999,-999,06019
1735,05/05/20,Parlier,OZONE-8HR,PPB,63.0,8,77,1,06019
1736,05/05/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.28,1,3,0,06019
1737,05/05/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,66.0,1,-999,-999,06019
1738,05/05/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,59.0,8,64,1,06019
1739,05/05/20,Willows-Colusa,OZONE-1HR,PPB,55.0,1,-999,-999,06021
1740,05/05/20,Willows-Colusa,OZONE-8HR,PPB,52.0,8,48,0,06021
1741,05/05/20,Willows-Colusa,PM10-24hr,UG/M3,35.0,24,32,0,06021
1742,05/05/20,Willows-Colusa,PM2.5-24hr,UG/M3,8.3,24,35,0,06021
1743,05/05/20,Jacobs,OZONE-1HR,PPB,36.0,1,-999,-999,06023
1744,05/05/20,Jacobs,OZONE-8HR,PPB,34.0,8,31,0,06023
1745,05/05/20,Jacobs,PM10-24hr,UG/M3,17.0,24,16,0,06023
1746,05/05/20,Calexico - Ethel Street,CO-8hr,PPM,0.34,1,4,0,06025
1747,05/05/20,Calexico - Ethel Street,OZONE-1HR,PPB,65.0,1,-999,-999,06025
1748,05/05/20,Calexico - Ethel Street,OZONE-8HR,PPB,61.0,8,71,1,06025
1749,05/05/20,Calexico - Ethel Street,PM10-24hr,UG/M3,44.0,24,41,0,06025
1750,05/05/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,7.5,24,32,0,06025
1751,05/05/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1752,05/05/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,33.0,24,31,0,06025
1753,05/05/20,El Centro - 9th Street,OZONE-1HR,PPB,55.0,1,-999,-999,06025
1754,05/05/20,El Centro - 9th Street,OZONE-8HR,PPB,49.0,8,45,0,06025
1755,05/05/20,El Centro - 9th Street,PM10-24hr,UG/M3,29.0,24,27,0,06025
1756,05/05/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,47.0,1,-999,-999,06025
1757,05/05/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,42.0,8,39,0,06025
1758,05/05/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,29.0,24,28,0,06025
1759,05/05/20,Niland - English Road,OZONE-1HR,PPB,29.0,1,-999,-999,06025
1760,05/05/20,Niland - English Road,OZONE-8HR,PPB,27.0,8,25,0,06025
1761,05/05/20,Niland - English Road,PM10-24hr,UG/M3,36.0,24,34,0,06025
1762,05/05/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.11,1,1,0,06027
1763,05/05/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,57.0,1,-999,-999,06027
1764,05/05/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,54.0,8,50,0,06027
1765,05/05/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,23.0,24,21,0,06027
1766,05/05/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,4.7,24,20,0,06027
1767,05/05/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1768,05/05/20,Lone Pine,PM10-24hr,UG/M3,15.0,24,14,0,06027
1769,05/05/20,Dirty Socks,PM10-24hr,UG/M3,15.0,24,14,0,06027
1770,05/05/20,Shell Cut,PM10-24hr,UG/M3,12.0,24,12,0,06027
1771,05/05/20,Bill Stanley,PM10-24hr,UG/M3,14.0,24,14,0,06027
1772,05/05/20,Lizard Tail,PM10-24hr,UG/M3,11.0,24,11,0,06027
1773,05/05/20,North Beach,PM10-24hr,UG/M3,12.0,24,12,0,06027
1774,05/05/20,Mill Site,PM10-24hr,UG/M3,10.0,24,10,0,06027
1775,05/05/20,Death Valley NP,OZONE-1HR,PPB,56.0,1,-999,-999,06027
1776,05/05/20,Death Valley NP,OZONE-8HR,PPB,55.0,8,51,1,06027
1777,05/05/20,Coso Junction,PM10-24hr,UG/M3,16.0,24,15,0,06027
1778,05/05/20,Keeler,PM10-24hr,UG/M3,8.0,24,8,0,06027
1779,05/05/20,Keeler,PM2.5-24hr,UG/M3,4.7,24,20,0,06027
1780,05/05/20,Edison,OZONE-1HR,PPB,81.0,1,-999,-999,06029
1781,05/05/20,Edison,OZONE-8HR,PPB,71.0,8,101,2,06029
1782,05/05/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,68.0,1,-999,-999,06029
1783,05/05/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,66.0,8,87,1,06029
1784,05/05/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,73.0,1,-999,-999,06029
1785,05/05/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,70.0,8,100,1,06029
1786,05/05/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,28.0,24,26,0,06029
1787,05/05/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,7.2,24,30,0,06029
1788,05/05/20,Bakersfield - California Ave,OZONE-1HR,PPB,64.0,1,-999,-999,06029
1789,05/05/20,Bakersfield - California Ave,OZONE-8HR,PPB,61.0,8,71,1,06029
1790,05/05/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,10.5,24,44,0,06029
1791,05/05/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,68.0,1,-999,-999,06029
1792,05/05/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,65.0,8,84,1,06029
1793,05/05/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,52.0,24,48,0,06029
1794,05/05/20,Lebec,PM2.5-24hr,UG/M3,7.1,24,30,0,06029
1795,05/05/20,Bakersfield-Muni,CO-8hr,PPM,0.34,1,4,0,06029
1796,05/05/20,Bakersfield-Muni,OZONE-1HR,PPB,74.0,1,-999,-999,06029
1797,05/05/20,Bakersfield-Muni,OZONE-8HR,PPB,71.0,8,101,2,06029
1798,05/05/20,Shafter - Walker Street,OZONE-1HR,PPB,68.0,1,-999,-999,06029
1799,05/05/20,Shafter - Walker Street,OZONE-8HR,PPB,64.0,8,80,1,06029
1800,05/05/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,60.0,1,-999,-999,06031
1801,05/05/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,58.0,8,61,1,06031
1802,05/05/20,Azusa,CO-8hr,PPM,0.46,1,5,0,06037
1803,05/05/20,Azusa,OZONE-1HR,PPB,96.0,1,-999,-999,06037
1804,05/05/20,Azusa,OZONE-8HR,PPB,78.0,8,126,2,06037
1805,05/05/20,Glendora - Laurel,CO-8hr,PPM,0.25,1,3,0,06037
1806,05/05/20,Glendora - Laurel,OZONE-1HR,PPB,105.0,1,-999,-999,06037
1807,05/05/20,Glendora - Laurel,OZONE-8HR,PPB,82.0,8,140,2,06037
1808,05/05/20,Glendora - Laurel,PM10-24hr,UG/M3,27.0,24,26,0,06037
1809,05/05/20,Glendora - Laurel,PM2.5-24hr,UG/M3,11.8,24,49,0,06037
1810,05/05/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.5,1,6,0,06037
1811,05/05/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,63.0,1,-999,-999,06037
1812,05/05/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,50.0,8,46,0,06037
1813,05/05/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.59,1,7,0,06037
1814,05/05/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,70.0,1,-999,-999,06037
1815,05/05/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,58.0,8,61,1,06037
1816,05/05/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,37.0,24,34,0,06037
1817,05/05/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,14.5,24,56,1,06037
1818,05/05/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1819,05/05/20,Compton,CO-8hr,PPM,0.71,1,8,0,06037
1820,05/05/20,Compton,OZONE-1HR,PPB,73.0,1,-999,-999,06037
1821,05/05/20,Compton,OZONE-8HR,PPB,58.0,8,61,1,06037
1822,05/05/20,Pico Rivera,CO-8hr,PPM,0.36,1,4,0,06037
1823,05/05/20,Pico Rivera,OZONE-1HR,PPB,85.0,1,-999,-999,06037
1824,05/05/20,Pico Rivera,OZONE-8HR,PPB,70.0,8,100,1,06037
1825,05/05/20,Pomona,CO-8hr,PPM,0.56,1,6,0,06037
1826,05/05/20,Pomona,OZONE-1HR,PPB,105.0,1,-999,-999,06037
1827,05/05/20,Pomona,OZONE-8HR,PPB,89.0,8,159,3,06037
1828,05/05/20,Pasadena,CO-8hr,PPM,0.36,1,4,0,06037
