,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
547,04/07/20,Sand Mountain,OZONE-1HR,PPB,47.0,1,-999,-999,01049
548,04/07/20,Sand Mountain,OZONE-8HR,PPB,44.0,8,41,0,01049
553,04/07/20,NO. BHAM,OZONE-1HR,PPB,46.0,1,-999,-999,01073
554,04/07/20,NO. BHAM,OZONE-8HR,PPB,35.0,8,32,0,01073
555,04/07/20,NO. BHAM,PM10-24hr,UG/M3,28.0,24,26,0,01073
556,04/07/20,FAIRFIELD,OZONE-1HR,PPB,40.0,1,-999,-999,01073
557,04/07/20,FAIRFIELD,OZONE-8HR,PPB,31.0,8,29,0,01073
558,04/07/20,MCADORY,OZONE-1HR,PPB,38.0,1,-999,-999,01073
559,04/07/20,MCADORY,OZONE-8HR,PPB,34.0,8,31,0,01073
560,04/07/20,MCADORY,PM2.5-24hr,UG/M3,13.2,24,53,1,01073
561,04/07/20,LEEDS,OZONE-1HR,PPB,42.0,1,-999,-999,01073
562,04/07/20,LEEDS,OZONE-8HR,PPB,30.0,8,28,0,01073
563,04/07/20,WYLAM,PM10-24hr,UG/M3,28.0,24,27,0,01073
564,04/07/20,WYLAM,PM2.5-24hr,UG/M3,16.3,24,60,1,01073
565,04/07/20,CORNER,OZONE-1HR,PPB,45.0,1,-999,-999,01073
566,04/07/20,CORNER,OZONE-8HR,PPB,35.0,8,32,0,01073
567,04/07/20,CORNER,PM2.5-24hr,UG/M3,12.0,24,50,0,01073
568,04/07/20,TARRANT,OZONE-1HR,PPB,43.0,1,-999,-999,01073
569,04/07/20,TARRANT,OZONE-8HR,PPB,34.0,8,31,0,01073
570,04/07/20,Shuttlesworth,PM10-24hr,UG/M3,29.0,24,28,0,01073
571,04/07/20,Shuttlesworth,PM2.5-24hr,UG/M3,12.3,24,51,1,01073
572,04/07/20,Huntsville Old Airport,OZONE-1HR,PPB,42.0,1,-999,-999,01089
573,04/07/20,Huntsville Old Airport,OZONE-8HR,PPB,40.0,8,37,0,01089
574,04/07/20,Huntsville Old Airport,PM2.5-24hr,UG/M3,13.1,24,53,1,01089
575,04/07/20,Huntsville Capshaw,OZONE-1HR,PPB,38.0,1,-999,-999,01089
576,04/07/20,Huntsville Capshaw,OZONE-8HR,PPB,36.0,8,33,0,01089
870,04/07/20,Garden,CO-8hr,PPM,0.3,1,4,0,02020
871,04/07/20,Garden,PM10-24hr,UG/M3,15.0,24,15,0,02020
872,04/07/20,Garden,PM2.5-24hr,UG/M3,3.1,24,13,0,02020
873,04/07/20,Parkgate (Eagle River),PM10-24hr,UG/M3,31.0,24,29,0,02020
885,04/07/20,Bethel,PM10-24hr,UG/M3,7.0,24,6,0,02050
886,04/07/20,Bethel,PM2.5-24hr,UG/M3,4.1,24,18,0,02050
887,04/07/20,Denali NPP,OZONE-1HR,PPB,42.0,1,-999,-999,02068
888,04/07/20,Denali NPP,OZONE-8HR,PPB,42.0,8,39,0,02068
889,04/07/20,NCore,CO-8hr,PPM,0.25,1,3,0,02090
890,04/07/20,NCore,OZONE-1HR,PPB,39.0,1,-999,-999,02090
891,04/07/20,NCore,OZONE-8HR,PPB,37.0,8,34,0,02090
892,04/07/20,NCore,PM10-24hr,UG/M3,11.0,24,11,0,02090
893,04/07/20,NCore,PM2.5-24hr,UG/M3,2.7,24,12,0,02090
894,04/07/20,NCore,SO2-24HR,PPB,1.0,24,-999,-999,02090
895,04/07/20,Floyd Dryden,PM10-24hr,UG/M3,6.0,24,6,0,02110
896,04/07/20,Floyd Dryden,PM2.5-24hr,UG/M3,3.6,24,15,0,02110
908,04/07/20,Butte (Harrison Court),PM10-24hr,UG/M3,4.0,24,5,0,02170
909,04/07/20,Butte (Harrison Court),PM2.5-24hr,UG/M3,2.8,24,12,0,02170
1308,04/07/20,Paul Spur Chemical Lime Plant,PM10-24hr,UG/M3,10.0,24,10,0,04003
1309,04/07/20,Douglas Red Cross,PM10-24hr,UG/M3,18.0,24,17,0,04003
1310,04/07/20,Chiricahua NM,OZONE-1HR,PPB,45.0,1,-999,-999,04003
1311,04/07/20,Chiricahua NM,OZONE-8HR,PPB,43.0,8,40,0,04003
1312,04/07/20,Flagstaff Middle School,OZONE-1HR,PPB,48.0,1,-999,-999,04005
