,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1360,02/22/20,Senior Center,PM10-24hr,UG/M3,8.0,24,7,0,04013
1361,02/22/20,Red Mountain,OZONE-1HR,PPB,33.0,1,-999,-999,04013
1362,02/22/20,Red Mountain,OZONE-8HR,PPB,27.0,8,25,0,04013
1363,02/22/20,LEHI,OZONE-1HR,PPB,36.0,1,-999,-999,04013
1364,02/22/20,LEHI,OZONE-8HR,PPB,31.0,8,29,0,04013
1365,02/22/20,LEHI,PM10-24hr,UG/M3,10.0,24,9,0,04013
1366,02/22/20,High School,OZONE-1HR,PPB,33.0,1,-999,-999,04013
1367,02/22/20,High School,OZONE-8HR,PPB,29.0,8,27,0,04013
1368,02/22/20,High School,PM10-24hr,UG/M3,7.0,24,7,0,04013
1378,02/22/20,Phoenix JLG Supersite,CO-8hr,PPM,0.26,1,3,0,04013
1379,02/22/20,Phoenix JLG Supersite,OZONE-1HR,PPB,33.0,1,-999,-999,04013
1380,02/22/20,Phoenix JLG Supersite,OZONE-8HR,PPB,29.0,8,27,0,04013
1381,02/22/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,11.0,24,11,0,04013
1382,02/22/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,5.5,24,23,0,04013
1383,02/22/20,Phoenix JLG Supersite,SO2-24HR,PPB,0.0,24,-999,-999,04013
1384,02/22/20,Petrified Forest NP,OZONE-1HR,PPB,39.0,1,-999,-999,04017
1385,02/22/20,Petrified Forest NP,OZONE-8HR,PPB,39.0,8,36,0,04017
1386,02/22/20,Ajo,PM10-24hr,UG/M3,6.0,24,6,0,04019
1387,02/22/20,Orange Grove,PM10-24hr,UG/M3,6.0,24,6,0,04019
1388,02/22/20,Orange Grove,PM2.5-24hr,UG/M3,0.7,24,3,0,04019
1389,02/22/20,Saguaro Monument,OZONE-1HR,PPB,33.0,1,-999,-999,04019
1390,02/22/20,Saguaro Monument,OZONE-8HR,PPB,31.0,8,29,0,04019
1391,02/22/20,South Tucson,PM10-24hr,UG/M3,7.0,24,6,0,04019
1392,02/22/20,22nd Street & Craycroft,OZONE-1HR,PPB,29.0,1,-999,-999,04019
1393,02/22/20,22nd Street & Craycroft,OZONE-8HR,PPB,25.0,8,23,0,04019
1394,02/22/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,29.0,1,-999,-999,04019
1395,02/22/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,25.0,8,23,0,04019
1396,02/22/20,Fairgrounds,OZONE-1HR,PPB,31.0,1,-999,-999,04019
1397,02/22/20,Fairgrounds,OZONE-8HR,PPB,27.0,8,25,0,04019
1398,02/22/20,Children's Park Site,OZONE-1HR,PPB,33.0,1,-999,-999,04019
1399,02/22/20,Children's Park Site,OZONE-8HR,PPB,28.0,8,26,0,04019
1400,02/22/20,Children's Park Site,PM2.5-24hr,UG/M3,-0.5,24,-999,-999,04019
1401,02/22/20,Green Valley,OZONE-1HR,PPB,35.0,1,-999,-999,04019
1402,02/22/20,Green Valley,OZONE-8HR,PPB,32.0,8,30,0,04019
1403,02/22/20,Green Valley,PM10-24hr,UG/M3,3.0,24,3,0,04019
1404,02/22/20,Rose Elementary,OZONE-1HR,PPB,33.0,1,-999,-999,04019
1405,02/22/20,Rose Elementary,OZONE-8HR,PPB,29.0,8,27,0,04019
1406,02/22/20,Rose Elementary,PM2.5-24hr,UG/M3,1.6,24,7,0,04019
1407,02/22/20,Coachline,OZONE-1HR,PPB,34.0,1,-999,-999,04019
1408,02/22/20,Coachline,OZONE-8HR,PPB,29.0,8,27,0,04019
1409,02/22/20,Geronimo,PM10-24hr,UG/M3,6.0,24,6,0,04019
1410,02/22/20,Geronimo,PM2.5-24hr,UG/M3,1.2,24,5,0,04019
1444,02/22/20,Sacaton,PM10-24hr,UG/M3,10.0,24,9,0,04021
1445,02/22/20,CasaBlanca,PM10-24hr,UG/M3,14.0,24,14,0,04021
1446,02/22/20,Queen Valley,OZONE-1HR,PPB,36.0,1,-999,-999,04021
1447,02/22/20,Queen Valley,OZONE-8HR,PPB,34.0,8,31,0,04021
1451,02/22/20,Nogales Post Office,PM10-24hr,UG/M3,4.0,24,5,0,04023
1452,02/22/20,Nogales Post Office,PM2.5-24hr,UG/M3,3.0,24,13,0,04023
1453,02/22/20,Prescott Pioneer Park,OZONE-1HR,PPB,44.0,1,-999,-999,04025
1454,02/22/20,Prescott Pioneer Park,OZONE-8HR,PPB,42.0,8,39,0,04025
1455,02/22/20,Yuma Supersite,OZONE-1HR,PPB,46.0,1,-999,-999,04027
1456,02/22/20,Yuma Supersite,OZONE-8HR,PPB,43.0,8,40,0,04027
1457,02/22/20,Yuma Supersite,PM10-24hr,UG/M3,32.0,24,30,0,04027
1458,02/22/20,Yuma Supersite,PM2.5-24hr,UG/M3,7.9,24,33,0,04027
1575,02/22/20,Caddo Valley,OZONE-1HR,PPB,40.0,1,-999,-999,05019
1576,02/22/20,Caddo Valley,OZONE-8HR,PPB,37.0,8,34,0,05019
1577,02/22/20,MARION,OZONE-1HR,PPB,43.0,1,-999,-999,05035
1578,02/22/20,MARION,OZONE-8HR,PPB,40.0,8,37,0,05035
1579,02/22/20,MARION,PM2.5-24hr,UG/M3,7.4,24,31,0,05035
1580,02/22/20,DEER,OZONE-1HR,PPB,46.0,1,-999,-999,05101
1581,02/22/20,EAGLEMT,OZONE-1HR,PPB,41.0,1,-999,-999,05113
1582,02/22/20,EAGLEMT,OZONE-8HR,PPB,40.0,8,37,0,05113
1583,02/22/20,PARR,OZONE-1HR,PPB,41.0,1,-999,-999,05119
1584,02/22/20,PARR,PM2.5-24hr,UG/M3,6.5,24,27,0,05119
1585,02/22/20,NLRAP,OZONE-1HR,PPB,43.0,1,-999,-999,05119
1586,02/22/20,NLRAP,OZONE-8HR,PPB,39.0,8,36,0,05119
1587,02/22/20,ADEQ-DSR,PM2.5-24hr,UG/M3,7.9,24,33,0,05119
1588,02/22/20,SPRNGDLE,OZONE-1HR,PPB,44.0,1,-999,-999,05143
1589,02/22/20,SPRNGDLE,OZONE-8HR,PPB,41.0,8,38,0,05143
1590,02/22/20,SPRNGDLE,PM2.5-24hr,UG/M3,5.5,24,23,0,05143
1591,02/22/20,Fayetteville,OZONE-1HR,PPB,48.0,1,-999,-999,05143
1592,02/22/20,Livermore - Rincon,OZONE-1HR,PPB,39.0,1,-999,-999,06001
1593,02/22/20,Livermore - Rincon,OZONE-8HR,PPB,37.0,8,34,0,06001
1594,02/22/20,Livermore - Rincon,PM2.5-24hr,UG/M3,9.9,24,42,0,06001
1595,02/22/20,Oakland,CO-8hr,PPM,0.64,1,7,0,06001
1596,02/22/20,Oakland,OZONE-1HR,PPB,39.0,1,-999,-999,06001
1597,02/22/20,Oakland,OZONE-8HR,PPB,37.0,8,34,0,06001
1598,02/22/20,Oakland,PM2.5-24hr,UG/M3,12.6,24,52,1,06001
1599,02/22/20,Oakland West,CO-8hr,PPM,0.42,1,5,0,06001
1600,02/22/20,Oakland West,OZONE-1HR,PPB,43.0,1,-999,-999,06001
1601,02/22/20,Oakland West,OZONE-8HR,PPB,41.0,8,38,0,06001
1602,02/22/20,Oakland West,PM2.5-24hr,UG/M3,11.1,24,46,0,06001
1603,02/22/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1604,02/22/20,Laney College,CO-8hr,PPM,0.44,1,5,0,06001
1605,02/22/20,Laney College,PM2.5-24hr,UG/M3,11.7,24,49,0,06001
1606,02/22/20,Berkeley Aquatic Park,CO-8hr,PPM,0.63,1,7,0,06001
1607,02/22/20,Berkeley Aquatic Park,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1608,02/22/20,Berkeley Aquatic Park,OZONE-8HR,PPB,34.0,8,31,0,06001
1609,02/22/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,14.2,24,56,1,06001
1610,02/22/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.61,1,7,0,06001
1611,02/22/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,11.3,24,48,0,06001
1612,02/22/20,Hayward,OZONE-1HR,PPB,42.0,1,-999,-999,06001
1613,02/22/20,Hayward,OZONE-8HR,PPB,38.0,8,35,0,06001
1614,02/22/20,Jackson - Clinton,OZONE-1HR,PPB,44.0,1,-999,-999,06005
1615,02/22/20,Jackson - Clinton,OZONE-8HR,PPB,40.0,8,37,0,06005
1616,02/22/20,Paradise - Airport,OZONE-1HR,PPB,48.0,1,-999,-999,06007
1617,02/22/20,Paradise - Airport,OZONE-8HR,PPB,46.0,8,43,0,06007
1618,02/22/20,Chico -  East,CO-8hr,PPM,0.32,1,4,0,06007
1619,02/22/20,Chico -  East,OZONE-1HR,PPB,46.0,1,-999,-999,06007
1620,02/22/20,Chico -  East,OZONE-8HR,PPB,39.0,8,36,0,06007
1621,02/22/20,Chico -  East,PM10-24hr,UG/M3,23.0,24,21,0,06007
1622,02/22/20,Chico -  East,PM2.5-24hr,UG/M3,9.9,24,41,0,06007
1623,02/22/20,Paradise Theater,PM2.5-24hr,UG/M3,3.3,24,14,0,06007
1624,02/22/20,Gridley,PM2.5-24hr,UG/M3,13.2,24,54,1,06007
1625,02/22/20,San Andreas,OZONE-1HR,PPB,44.0,1,-999,-999,06009
1626,02/22/20,San Andreas,OZONE-8HR,PPB,41.0,8,38,0,06009
1627,02/22/20,San Andreas,PM10-24hr,UG/M3,13.0,24,13,0,06009
1628,02/22/20,San Andreas,PM2.5-24hr,UG/M3,6.6,24,28,0,06009
1629,02/22/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,42.0,1,-999,-999,06011
1630,02/22/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,38.0,8,35,0,06011
1631,02/22/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,19.0,24,18,0,06011
1632,02/22/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,7.7,24,33,0,06011
1633,02/22/20,Concord,CO-8hr,PPM,0.35,1,4,0,06013
1634,02/22/20,Concord,OZONE-1HR,PPB,39.0,1,-999,-999,06013
1635,02/22/20,Concord,OZONE-8HR,PPB,35.0,8,32,0,06013
1636,02/22/20,Concord,PM2.5-24hr,UG/M3,11.2,24,47,0,06013
1637,02/22/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1638,02/22/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1639,02/22/20,Bethel Island,CO-8hr,PPM,0.4,1,5,0,06013
1640,02/22/20,Bethel Island,OZONE-1HR,PPB,35.0,1,-999,-999,06013
1641,02/22/20,Bethel Island,OZONE-8HR,PPB,29.0,8,27,0,06013
1642,02/22/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1643,02/22/20,San Pablo - Rumrill,CO-8hr,PPM,0.54,1,6,0,06013
1644,02/22/20,San Pablo - Rumrill,OZONE-1HR,PPB,35.0,1,-999,-999,06013
1645,02/22/20,San Pablo - Rumrill,OZONE-8HR,PPB,34.0,8,31,0,06013
1646,02/22/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,14.7,24,56,1,06013
1647,02/22/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1648,02/22/20,San Ramon,OZONE-1HR,PPB,38.0,1,-999,-999,06013
1649,02/22/20,San Ramon,OZONE-8HR,PPB,37.0,8,34,0,06013
1650,02/22/20,Placerville,OZONE-1HR,PPB,49.0,1,-999,-999,06017
1651,02/22/20,Placerville,OZONE-8HR,PPB,46.0,8,43,0,06017
1652,02/22/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,16.0,24,15,0,06017
1653,02/22/20,Fresno - Drummond Street,OZONE-1HR,PPB,40.0,1,-999,-999,06019
1654,02/22/20,Fresno - Drummond Street,OZONE-8HR,PPB,38.0,8,35,0,06019
1655,02/22/20,Fresno - Garland,CO-8hr,PPM,0.4,1,5,0,06019
1656,02/22/20,Fresno - Garland,OZONE-1HR,PPB,34.0,1,-999,-999,06019
1657,02/22/20,Fresno - Garland,OZONE-8HR,PPB,31.0,8,29,0,06019
1658,02/22/20,Fresno - Garland,PM10-24hr,UG/M3,21.0,24,19,0,06019
1659,02/22/20,Fresno - Garland,PM2.5-24hr,UG/M3,8.1,24,34,0,06019
1660,02/22/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1661,02/22/20,Huron,PM2.5-24hr,UG/M3,5.0,24,21,0,06019
1662,02/22/20,Tranquillity,OZONE-1HR,PPB,37.0,1,-999,-999,06019
1663,02/22/20,Tranquillity,OZONE-8HR,PPB,34.0,8,31,0,06019
1664,02/22/20,Tranquillity,PM2.5-24hr,UG/M3,4.5,24,19,0,06019
1665,02/22/20,Parlier,OZONE-1HR,PPB,38.0,1,-999,-999,06019
1666,02/22/20,Parlier,OZONE-8HR,PPB,35.0,8,32,0,06019
1667,02/22/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.32,1,4,0,06019
1668,02/22/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,41.0,1,-999,-999,06019
1669,02/22/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,37.0,8,34,0,06019
1670,02/22/20,Willows-Colusa,OZONE-1HR,PPB,51.0,1,-999,-999,06021
1671,02/22/20,Willows-Colusa,OZONE-8HR,PPB,44.0,8,41,0,06021
1672,02/22/20,Willows-Colusa,PM10-24hr,UG/M3,15.0,24,14,0,06021
1673,02/22/20,Willows-Colusa,PM2.5-24hr,UG/M3,6.6,24,28,0,06021
1674,02/22/20,Jacobs,OZONE-1HR,PPB,31.0,1,-999,-999,06023
1675,02/22/20,Jacobs,OZONE-8HR,PPB,29.0,8,27,0,06023
1676,02/22/20,Jacobs,PM10-24hr,UG/M3,28.0,24,26,0,06023
1677,02/22/20,Calexico - Ethel Street,CO-8hr,PPM,0.14,1,2,0,06025
1678,02/22/20,Calexico - Ethel Street,OZONE-1HR,PPB,45.0,1,-999,-999,06025
1679,02/22/20,Calexico - Ethel Street,OZONE-8HR,PPB,43.0,8,40,0,06025
1680,02/22/20,Calexico - Ethel Street,PM10-24hr,UG/M3,52.0,24,49,0,06025
1681,02/22/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,5.6,24,23,0,06025
1682,02/22/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1683,02/22/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,44.0,24,41,0,06025
1684,02/22/20,El Centro - 9th Street,OZONE-1HR,PPB,35.0,1,-999,-999,06025
1685,02/22/20,El Centro - 9th Street,OZONE-8HR,PPB,32.0,8,30,0,06025
1686,02/22/20,El Centro - 9th Street,PM10-24hr,UG/M3,34.0,24,31,0,06025
1687,02/22/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,36.0,1,-999,-999,06025
1688,02/22/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,33.0,8,31,0,06025
1689,02/22/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,39.0,24,37,0,06025
1690,02/22/20,Niland - English Road,OZONE-1HR,PPB,40.0,1,-999,-999,06025
1691,02/22/20,Niland - English Road,OZONE-8HR,PPB,37.0,8,34,0,06025
1692,02/22/20,Niland - English Road,PM10-24hr,UG/M3,30.0,24,28,0,06025
1693,02/22/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.14,1,2,0,06027
1694,02/22/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,36.0,1,-999,-999,06027
1695,02/22/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,33.0,8,31,0,06027
1696,02/22/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,12.0,24,11,0,06027
1697,02/22/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,3.8,24,16,0,06027
1698,02/22/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1699,02/22/20,Lone Pine,PM10-24hr,UG/M3,7.0,24,7,0,06027
1700,02/22/20,Dirty Socks,PM10-24hr,UG/M3,7.0,24,7,0,06027
1701,02/22/20,Shell Cut,PM10-24hr,UG/M3,7.0,24,7,0,06027
1702,02/22/20,Bill Stanley,PM10-24hr,UG/M3,4.0,24,5,0,06027
1703,02/22/20,Lizard Tail,PM10-24hr,UG/M3,7.0,24,6,0,06027
1704,02/22/20,North Beach,PM10-24hr,UG/M3,7.0,24,6,0,06027
1705,02/22/20,Mill Site,PM10-24hr,UG/M3,9.0,24,9,0,06027
1706,02/22/20,Death Valley NP,OZONE-1HR,PPB,44.0,1,-999,-999,06027
1707,02/22/20,Death Valley NP,OZONE-8HR,PPB,41.0,8,38,0,06027
1708,02/22/20,Coso Junction,PM10-24hr,UG/M3,5.0,24,5,0,06027
1709,02/22/20,Keeler,PM10-24hr,UG/M3,7.0,24,7,0,06027
1710,02/22/20,Keeler,PM2.5-24hr,UG/M3,4.0,24,17,0,06027
1711,02/22/20,Edison,OZONE-1HR,PPB,49.0,1,-999,-999,06029
1712,02/22/20,Edison,OZONE-8HR,PPB,44.0,8,41,0,06029
1713,02/22/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,48.0,1,-999,-999,06029
1714,02/22/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,43.0,8,40,0,06029
1715,02/22/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,51.0,1,-999,-999,06029
1716,02/22/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,48.0,8,44,0,06029
1717,02/22/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,13.0,24,12,0,06029
1718,02/22/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,6.7,24,28,0,06029
1719,02/22/20,Bakersfield - California Ave,OZONE-1HR,PPB,39.0,1,-999,-999,06029
1720,02/22/20,Bakersfield - California Ave,OZONE-8HR,PPB,36.0,8,33,0,06029
1721,02/22/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,13.7,24,55,1,06029
1722,02/22/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,44.0,1,-999,-999,06029
1723,02/22/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,42.0,8,39,0,06029
1724,02/22/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,30.0,24,28,0,06029
1725,02/22/20,Lebec,PM2.5-24hr,UG/M3,6.0,24,25,0,06029
1726,02/22/20,Bakersfield-Muni,CO-8hr,PPM,0.17,1,2,0,06029
1727,02/22/20,Bakersfield-Muni,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1728,02/22/20,Bakersfield-Muni,OZONE-8HR,PPB,41.0,8,38,0,06029
1729,02/22/20,Shafter - Walker Street,OZONE-1HR,PPB,46.0,1,-999,-999,06029
1730,02/22/20,Shafter - Walker Street,OZONE-8HR,PPB,41.0,8,38,0,06029
1731,02/22/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,36.0,1,-999,-999,06031
1732,02/22/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,33.0,8,31,0,06031
1733,02/22/20,Azusa,CO-8hr,PPM,0.29,1,3,0,06037
1734,02/22/20,Azusa,OZONE-1HR,PPB,45.0,1,-999,-999,06037
1735,02/22/20,Azusa,OZONE-8HR,PPB,38.0,8,35,0,06037
1736,02/22/20,Glendora - Laurel,CO-8hr,PPM,0.22,1,3,0,06037
1737,02/22/20,Glendora - Laurel,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1738,02/22/20,Glendora - Laurel,OZONE-8HR,PPB,41.0,8,38,0,06037
1739,02/22/20,Glendora - Laurel,PM10-24hr,UG/M3,11.0,24,10,0,06037
1740,02/22/20,Glendora - Laurel,PM2.5-24hr,UG/M3,8.2,24,34,0,06037
1741,02/22/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.38,1,4,0,06037
1742,02/22/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,42.0,1,-999,-999,06037
1743,02/22/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,38.0,8,35,0,06037
1744,02/22/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.36,1,4,0,06037
1745,02/22/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,36.0,1,-999,-999,06037
1746,02/22/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,31.0,8,29,0,06037
1747,02/22/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,17.0,24,16,0,06037
1748,02/22/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,7.5,24,31,0,06037
1749,02/22/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1750,02/22/20,Reseda,CO-8hr,PPM,0.28,1,3,0,06037
1751,02/22/20,Reseda,OZONE-1HR,PPB,48.0,1,-999,-999,06037
1752,02/22/20,Reseda,OZONE-8HR,PPB,43.0,8,40,0,06037
1753,02/22/20,Reseda,PM2.5-24hr,UG/M3,6.4,24,27,0,06037
1754,02/22/20,Compton,CO-8hr,PPM,0.32,1,4,0,06037
1755,02/22/20,Compton,OZONE-1HR,PPB,37.0,1,-999,-999,06037
1756,02/22/20,Compton,OZONE-8HR,PPB,32.0,8,30,0,06037
1757,02/22/20,Pico Rivera,CO-8hr,PPM,0.52,1,6,0,06037
1758,02/22/20,Pico Rivera,OZONE-1HR,PPB,42.0,1,-999,-999,06037
1759,02/22/20,Pico Rivera,OZONE-8HR,PPB,37.0,8,34,0,06037
1760,02/22/20,Pomona,CO-8hr,PPM,0.29,1,3,0,06037
1761,02/22/20,Pomona,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1762,02/22/20,Pomona,OZONE-8HR,PPB,43.0,8,40,0,06037
1763,02/22/20,Pasadena,CO-8hr,PPM,0.29,1,3,0,06037
1764,02/22/20,Pasadena,OZONE-1HR,PPB,48.0,1,-999,-999,06037
1765,02/22/20,Pasadena,OZONE-8HR,PPB,44.0,8,41,0,06037
1766,02/22/20,South Long Beach,PM2.5-24hr,UG/M3,8.0,24,33,0,06037
1767,02/22/20,LAX-Hastings,CO-8hr,PPM,0.17,1,2,0,06037
1768,02/22/20,LAX-Hastings,OZONE-1HR,PPB,40.0,1,-999,-999,06037
1769,02/22/20,LAX-Hastings,OZONE-8HR,PPB,38.0,8,35,0,06037
1770,02/22/20,LAX-Hastings,SO2-24HR,PPB,0.0,24,-999,-999,06037
1771,02/22/20,Santa Clarita,CO-8hr,PPM,0.25,1,3,0,06037
1772,02/22/20,Santa Clarita,OZONE-1HR,PPB,46.0,1,-999,-999,06037
1773,02/22/20,Santa Clarita,OZONE-8HR,PPB,42.0,8,39,0,06037
1774,02/22/20,Santa Clarita,PM2.5-24hr,UG/M3,6.8,24,29,0,06037
1775,02/22/20,Lancaster-Division,OZONE-1HR,PPB,44.0,1,-999,-999,06037
1776,02/22/20,Lancaster-Division,OZONE-8HR,PPB,41.0,8,38,0,06037
1777,02/22/20,Lancaster-Division,PM10-24hr,UG/M3,13.0,24,12,0,06037
