,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1322,02/18/20,Alamo Lake,PM2.5-24hr,UG/M3,5.5,24,23,0,04012
1383,02/18/20,StJohns,PM10-24hr,UG/M3,23.0,24,21,0,04013
1385,02/18/20,Senior Center,OZONE-1HR,PPB,61.0,1,-999,-999,04013
1386,02/18/20,Senior Center,OZONE-8HR,PPB,54.0,8,50,0,04013
1387,02/18/20,Senior Center,PM10-24hr,UG/M3,20.0,24,19,0,04013
1388,02/18/20,Red Mountain,OZONE-1HR,PPB,65.0,1,-999,-999,04013
1389,02/18/20,Red Mountain,OZONE-8HR,PPB,54.0,8,50,0,04013
1390,02/18/20,LEHI,OZONE-1HR,PPB,66.0,1,-999,-999,04013
1391,02/18/20,LEHI,OZONE-8HR,PPB,57.0,8,58,1,04013
1392,02/18/20,LEHI,PM10-24hr,UG/M3,20.0,24,19,0,04013
1393,02/18/20,High School,OZONE-1HR,PPB,60.0,1,-999,-999,04013
1394,02/18/20,High School,OZONE-8HR,PPB,52.0,8,48,0,04013
1395,02/18/20,High School,PM10-24hr,UG/M3,35.0,24,33,0,04013
1405,02/18/20,Phoenix JLG Supersite,CO-8hr,PPM,0.85,1,10,0,04013
1406,02/18/20,Phoenix JLG Supersite,OZONE-1HR,PPB,52.0,1,-999,-999,04013
1407,02/18/20,Phoenix JLG Supersite,OZONE-8HR,PPB,48.0,8,44,0,04013
1408,02/18/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,38.0,24,36,0,04013
1409,02/18/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,11.5,24,48,0,04013
1410,02/18/20,Phoenix JLG Supersite,SO2-24HR,PPB,1.0,24,-999,-999,04013
1411,02/18/20,Bullhead City,PM10-24hr,UG/M3,18.0,24,17,0,04015
1412,02/18/20,Petrified Forest NP,OZONE-1HR,PPB,46.0,1,-999,-999,04017
1413,02/18/20,Petrified Forest NP,OZONE-8HR,PPB,43.0,8,40,0,04017
1414,02/18/20,Ajo,PM10-24hr,UG/M3,14.0,24,14,0,04019
1415,02/18/20,Orange Grove,PM10-24hr,UG/M3,26.0,24,25,0,04019
1416,02/18/20,Orange Grove,PM2.5-24hr,UG/M3,2.5,24,10,0,04019
1417,02/18/20,Rillito,PM10-24hr,UG/M3,37.0,24,34,0,04019
1418,02/18/20,Saguaro Monument,OZONE-1HR,PPB,54.0,1,-999,-999,04019
1419,02/18/20,Saguaro Monument,OZONE-8HR,PPB,50.0,8,46,0,04019
1420,02/18/20,South Tucson,PM10-24hr,UG/M3,26.0,24,25,0,04019
1421,02/18/20,22nd Street & Craycroft,OZONE-1HR,PPB,51.0,1,-999,-999,04019
1422,02/18/20,22nd Street & Craycroft,OZONE-8HR,PPB,46.0,8,43,0,04019
1423,02/18/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,52.0,1,-999,-999,04019
1424,02/18/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,49.0,8,45,0,04019
1425,02/18/20,Fairgrounds,OZONE-1HR,PPB,54.0,1,-999,-999,04019
1426,02/18/20,Fairgrounds,OZONE-8HR,PPB,47.0,8,44,0,04019
1427,02/18/20,Children's Park Site,OZONE-1HR,PPB,54.0,1,-999,-999,04019
1428,02/18/20,Children's Park Site,OZONE-8HR,PPB,48.0,8,44,0,04019
1429,02/18/20,Children's Park Site,PM2.5-24hr,UG/M3,3.9,24,16,0,04019
1430,02/18/20,Green Valley,OZONE-1HR,PPB,52.0,1,-999,-999,04019
1431,02/18/20,Green Valley,OZONE-8HR,PPB,48.0,8,44,0,04019
1432,02/18/20,Green Valley,PM10-24hr,UG/M3,8.0,24,7,0,04019
1433,02/18/20,Rose Elementary,OZONE-1HR,PPB,50.0,1,-999,-999,04019
1434,02/18/20,Rose Elementary,OZONE-8HR,PPB,45.0,8,42,0,04019
1435,02/18/20,Rose Elementary,PM2.5-24hr,UG/M3,3.6,24,15,0,04019
1436,02/18/20,Coachline,OZONE-1HR,PPB,54.0,1,-999,-999,04019
1437,02/18/20,Coachline,OZONE-8HR,PPB,47.0,8,44,0,04019
1438,02/18/20,Geronimo,PM10-24hr,UG/M3,30.0,24,28,0,04019
1439,02/18/20,Geronimo,PM2.5-24hr,UG/M3,5.0,24,21,0,04019
1473,02/18/20,Sacaton,PM10-24hr,UG/M3,24.0,24,22,0,04021
1474,02/18/20,CasaBlanca,PM10-24hr,UG/M3,41.0,24,38,0,04021
1475,02/18/20,Queen Valley,OZONE-1HR,PPB,60.0,1,-999,-999,04021
1476,02/18/20,Queen Valley,OZONE-8HR,PPB,58.0,8,61,1,04021
1480,02/18/20,Nogales Post Office,PM10-24hr,UG/M3,58.0,24,52,1,04023
1481,02/18/20,Nogales Post Office,PM2.5-24hr,UG/M3,12.8,24,52,1,04023
1482,02/18/20,Prescott Pioneer Park,OZONE-1HR,PPB,48.0,1,-999,-999,04025
1483,02/18/20,Prescott Pioneer Park,OZONE-8HR,PPB,46.0,8,43,0,04025
1484,02/18/20,Yuma Supersite,OZONE-1HR,PPB,46.0,1,-999,-999,04027
1485,02/18/20,Yuma Supersite,OZONE-8HR,PPB,42.0,8,39,0,04027
1486,02/18/20,Yuma Supersite,PM10-24hr,UG/M3,42.0,24,40,0,04027
1487,02/18/20,Yuma Supersite,PM2.5-24hr,UG/M3,7.7,24,33,0,04027
1614,02/18/20,Caddo Valley,OZONE-1HR,PPB,37.0,1,-999,-999,05019
1615,02/18/20,Caddo Valley,OZONE-8HR,PPB,33.0,8,31,0,05019
1616,02/18/20,MARION,OZONE-1HR,PPB,25.0,1,-999,-999,05035
1617,02/18/20,MARION,OZONE-8HR,PPB,27.0,8,25,0,05035
1618,02/18/20,MARION,PM2.5-24hr,UG/M3,6.9,24,29,0,05035
1619,02/18/20,DEER,OZONE-1HR,PPB,34.0,1,-999,-999,05101
1620,02/18/20,DEER,OZONE-8HR,PPB,32.0,8,30,0,05101
1621,02/18/20,EAGLEMT,OZONE-1HR,PPB,39.0,1,-999,-999,05113
1622,02/18/20,EAGLEMT,OZONE-8HR,PPB,33.0,8,31,0,05113
1623,02/18/20,PARR,OZONE-1HR,PPB,30.0,1,-999,-999,05119
1624,02/18/20,PARR,OZONE-8HR,PPB,24.0,8,22,0,05119
1625,02/18/20,PARR,PM2.5-24hr,UG/M3,6.1,24,25,0,05119
1626,02/18/20,NLRAP,OZONE-1HR,PPB,35.0,1,-999,-999,05119
1627,02/18/20,NLRAP,OZONE-8HR,PPB,29.0,8,27,0,05119
1628,02/18/20,ADEQ-DSR,PM2.5-24hr,UG/M3,6.2,24,26,0,05119
1629,02/18/20,SPRNGDLE,OZONE-1HR,PPB,32.0,1,-999,-999,05143
1630,02/18/20,SPRNGDLE,PM2.5-24hr,UG/M3,5.9,24,25,0,05143
1631,02/18/20,Fayetteville,OZONE-1HR,PPB,36.0,1,-999,-999,05143
1632,02/18/20,Livermore - Rincon,OZONE-1HR,PPB,44.0,1,-999,-999,06001
1633,02/18/20,Livermore - Rincon,OZONE-8HR,PPB,42.0,8,39,0,06001
1634,02/18/20,Oakland,CO-8hr,PPM,0.52,1,6,0,06001
1635,02/18/20,Oakland,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1636,02/18/20,Oakland,OZONE-8HR,PPB,31.0,8,29,0,06001
1637,02/18/20,Oakland,PM2.5-24hr,UG/M3,6.0,24,25,0,06001
1638,02/18/20,Oakland West,CO-8hr,PPM,1.27,1,14,0,06001
1639,02/18/20,Oakland West,OZONE-1HR,PPB,41.0,1,-999,-999,06001
1640,02/18/20,Oakland West,OZONE-8HR,PPB,32.0,8,30,0,06001
1641,02/18/20,Oakland West,PM2.5-24hr,UG/M3,9.9,24,41,0,06001
1642,02/18/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1643,02/18/20,Laney College,CO-8hr,PPM,0.79,1,9,0,06001
1644,02/18/20,Laney College,PM2.5-24hr,UG/M3,7.7,24,33,0,06001
1645,02/18/20,Berkeley Aquatic Park,CO-8hr,PPM,0.93,1,11,0,06001
1646,02/18/20,Berkeley Aquatic Park,OZONE-1HR,PPB,30.0,1,-999,-999,06001
1647,02/18/20,Berkeley Aquatic Park,OZONE-8HR,PPB,24.0,8,22,0,06001
1648,02/18/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,11.4,24,48,0,06001
1649,02/18/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.46,1,5,0,06001
1650,02/18/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,5.5,24,23,0,06001
1651,02/18/20,Hayward,OZONE-1HR,PPB,44.0,1,-999,-999,06001
1652,02/18/20,Hayward,OZONE-8HR,PPB,41.0,8,38,0,06001
1653,02/18/20,Jackson - Clinton,OZONE-1HR,PPB,41.0,1,-999,-999,06005
1654,02/18/20,Jackson - Clinton,OZONE-8HR,PPB,36.0,8,33,0,06005
1655,02/18/20,Paradise - Airport,OZONE-1HR,PPB,45.0,1,-999,-999,06007
1656,02/18/20,Paradise - Airport,OZONE-8HR,PPB,43.0,8,40,0,06007
1657,02/18/20,Chico -  East,CO-8hr,PPM,0.36,1,4,0,06007
1658,02/18/20,Chico -  East,OZONE-1HR,PPB,45.0,1,-999,-999,06007
1659,02/18/20,Chico -  East,OZONE-8HR,PPB,39.0,8,36,0,06007
1660,02/18/20,Chico -  East,PM10-24hr,UG/M3,24.0,24,22,0,06007
1661,02/18/20,Chico -  East,PM2.5-24hr,UG/M3,5.1,24,22,0,06007
1662,02/18/20,Paradise Theater,PM2.5-24hr,UG/M3,4.5,24,19,0,06007
1663,02/18/20,Gridley,PM2.5-24hr,UG/M3,10.0,24,42,0,06007
1664,02/18/20,San Andreas,OZONE-1HR,PPB,44.0,1,-999,-999,06009
1665,02/18/20,San Andreas,OZONE-8HR,PPB,40.0,8,37,0,06009
1666,02/18/20,San Andreas,PM10-24hr,UG/M3,15.0,24,14,0,06009
1667,02/18/20,San Andreas,PM2.5-24hr,UG/M3,10.0,24,42,0,06009
1668,02/18/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,41.0,1,-999,-999,06011
1669,02/18/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,38.0,8,35,0,06011
1670,02/18/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,19.0,24,18,0,06011
1671,02/18/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,3.2,24,13,0,06011
1672,02/18/20,Concord,CO-8hr,PPM,0.34,1,4,0,06013
1673,02/18/20,Concord,OZONE-1HR,PPB,43.0,1,-999,-999,06013
1674,02/18/20,Concord,OZONE-8HR,PPB,41.0,8,38,0,06013
1675,02/18/20,Concord,PM2.5-24hr,UG/M3,6.1,24,26,0,06013
1676,02/18/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1677,02/18/20,Richmond - 7th St,SO2-24HR,PPB,1.0,24,-999,-999,06013
1678,02/18/20,Bethel Island,CO-8hr,PPM,0.45,1,5,0,06013
1679,02/18/20,Bethel Island,OZONE-1HR,PPB,37.0,1,-999,-999,06013
1680,02/18/20,Bethel Island,OZONE-8HR,PPB,34.0,8,31,0,06013
1681,02/18/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1682,02/18/20,San Pablo - Rumrill,CO-8hr,PPM,0.67,1,8,0,06013
1683,02/18/20,San Pablo - Rumrill,OZONE-1HR,PPB,43.0,1,-999,-999,06013
1684,02/18/20,San Pablo - Rumrill,OZONE-8HR,PPB,35.0,8,32,0,06013
1685,02/18/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,6.5,24,27,0,06013
1686,02/18/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1687,02/18/20,San Ramon,OZONE-1HR,PPB,43.0,1,-999,-999,06013
1688,02/18/20,San Ramon,OZONE-8HR,PPB,41.0,8,38,0,06013
1689,02/18/20,Placerville,OZONE-1HR,PPB,46.0,1,-999,-999,06017
1690,02/18/20,Placerville,OZONE-8HR,PPB,43.0,8,40,0,06017
1691,02/18/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,22.0,24,21,0,06017
1692,02/18/20,Fresno - Drummond Street,OZONE-1HR,PPB,43.0,1,-999,-999,06019
1693,02/18/20,Fresno - Drummond Street,OZONE-8HR,PPB,38.0,8,35,0,06019
1694,02/18/20,Fresno - Garland,CO-8hr,PPM,0.68,1,8,0,06019
1695,02/18/20,Fresno - Garland,OZONE-1HR,PPB,39.0,1,-999,-999,06019
1696,02/18/20,Fresno - Garland,OZONE-8HR,PPB,35.0,8,32,0,06019
1697,02/18/20,Fresno - Garland,PM10-24hr,UG/M3,43.0,24,41,0,06019
1698,02/18/20,Fresno - Garland,PM2.5-24hr,UG/M3,17.7,24,63,1,06019
1699,02/18/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1700,02/18/20,Huron,PM2.5-24hr,UG/M3,2.5,24,10,0,06019
1701,02/18/20,Tranquillity,OZONE-1HR,PPB,45.0,1,-999,-999,06019
1702,02/18/20,Tranquillity,OZONE-8HR,PPB,38.0,8,35,0,06019
1703,02/18/20,Tranquillity,PM2.5-24hr,UG/M3,2.8,24,12,0,06019
1704,02/18/20,Parlier,OZONE-1HR,PPB,49.0,1,-999,-999,06019
1705,02/18/20,Parlier,OZONE-8HR,PPB,43.0,8,40,0,06019
1706,02/18/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.44,1,5,0,06019
1707,02/18/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,46.0,1,-999,-999,06019
1708,02/18/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,41.0,8,38,0,06019
1709,02/18/20,Willows-Colusa,OZONE-1HR,PPB,52.0,1,-999,-999,06021
1710,02/18/20,Willows-Colusa,OZONE-8HR,PPB,45.0,8,42,0,06021
1711,02/18/20,Willows-Colusa,PM10-24hr,UG/M3,13.0,24,12,0,06021
1712,02/18/20,Willows-Colusa,PM2.5-24hr,UG/M3,3.4,24,14,0,06021
1713,02/18/20,Jacobs,OZONE-1HR,PPB,29.0,1,-999,-999,06023
1714,02/18/20,Jacobs,OZONE-8HR,PPB,24.0,8,22,0,06023
1715,02/18/20,Jacobs,PM10-24hr,UG/M3,23.0,24,21,0,06023
1716,02/18/20,Calexico - Ethel Street,CO-8hr,PPM,1.34,1,15,0,06025
1717,02/18/20,Calexico - Ethel Street,OZONE-1HR,PPB,56.0,1,-999,-999,06025
1718,02/18/20,Calexico - Ethel Street,OZONE-8HR,PPB,48.0,8,44,0,06025
1719,02/18/20,Calexico - Ethel Street,PM10-24hr,UG/M3,74.0,24,61,1,06025
1720,02/18/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,15.2,24,58,1,06025
1721,02/18/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1722,02/18/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,38.0,24,36,0,06025
1723,02/18/20,El Centro - 9th Street,OZONE-1HR,PPB,40.0,1,-999,-999,06025
1724,02/18/20,El Centro - 9th Street,OZONE-8HR,PPB,36.0,8,33,0,06025
1725,02/18/20,El Centro - 9th Street,PM10-24hr,UG/M3,44.0,24,42,0,06025
1726,02/18/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,43.0,1,-999,-999,06025
1727,02/18/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,37.0,8,34,0,06025
1728,02/18/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,27.0,24,25,0,06025
1729,02/18/20,Niland - English Road,OZONE-1HR,PPB,29.0,1,-999,-999,06025
1730,02/18/20,Niland - English Road,OZONE-8HR,PPB,22.0,8,20,0,06025
1731,02/18/20,Niland - English Road,PM10-24hr,UG/M3,23.0,24,21,0,06025
1732,02/18/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.11,1,1,0,06027
1733,02/18/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,43.0,1,-999,-999,06027
1734,02/18/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,41.0,8,38,0,06027
1735,02/18/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,37.0,24,35,0,06027
1736,02/18/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,7.3,24,31,0,06027
1737,02/18/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1738,02/18/20,Lone Pine,PM10-24hr,UG/M3,22.0,24,21,0,06027
1739,02/18/20,Dirty Socks,PM10-24hr,UG/M3,17.0,24,17,0,06027
1740,02/18/20,Shell Cut,PM10-24hr,UG/M3,29.0,24,27,0,06027
1741,02/18/20,Bill Stanley,PM10-24hr,UG/M3,9.0,24,9,0,06027
1742,02/18/20,Lizard Tail,PM10-24hr,UG/M3,15.0,24,14,0,06027
1743,02/18/20,North Beach,PM10-24hr,UG/M3,15.0,24,14,0,06027
1744,02/18/20,Mill Site,PM10-24hr,UG/M3,16.0,24,16,0,06027
1745,02/18/20,Death Valley NP,OZONE-1HR,PPB,47.0,1,-999,-999,06027
1746,02/18/20,Death Valley NP,OZONE-8HR,PPB,44.0,8,41,0,06027
1747,02/18/20,Coso Junction,PM10-24hr,UG/M3,18.0,24,18,0,06027
1748,02/18/20,Keeler,PM10-24hr,UG/M3,16.0,24,15,0,06027
1749,02/18/20,Keeler,PM2.5-24hr,UG/M3,5.2,24,22,0,06027
1750,02/18/20,Edison,OZONE-1HR,PPB,49.0,1,-999,-999,06029
1751,02/18/20,Edison,OZONE-8HR,PPB,43.0,8,40,0,06029
1752,02/18/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,52.0,1,-999,-999,06029
1753,02/18/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,47.0,8,44,0,06029
1754,02/18/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,48.0,1,-999,-999,06029
1755,02/18/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,44.0,8,41,0,06029
1756,02/18/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,25.0,24,24,0,06029
1757,02/18/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,7.2,24,30,0,06029
1758,02/18/20,Bakersfield - California Ave,OZONE-1HR,PPB,44.0,1,-999,-999,06029
1759,02/18/20,Bakersfield - California Ave,OZONE-8HR,PPB,39.0,8,36,0,06029
1760,02/18/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,13.9,24,55,1,06029
1761,02/18/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,47.0,1,-999,-999,06029
1762,02/18/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,41.0,8,38,0,06029
1763,02/18/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,45.0,24,43,0,06029
1764,02/18/20,Lebec,PM2.5-24hr,UG/M3,4.3,24,18,0,06029
1765,02/18/20,Bakersfield-Muni,CO-8hr,PPM,0.2,1,2,0,06029
1766,02/18/20,Bakersfield-Muni,OZONE-1HR,PPB,49.0,1,-999,-999,06029
1767,02/18/20,Bakersfield-Muni,OZONE-8HR,PPB,42.0,8,39,0,06029
1768,02/18/20,Shafter - Walker Street,OZONE-1HR,PPB,53.0,1,-999,-999,06029
1769,02/18/20,Shafter - Walker Street,OZONE-8HR,PPB,46.0,8,43,0,06029
1770,02/18/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,48.0,1,-999,-999,06031
1771,02/18/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,38.0,8,35,0,06031
1772,02/18/20,Azusa,CO-8hr,PPM,0.64,1,7,0,06037
1773,02/18/20,Azusa,OZONE-1HR,PPB,61.0,1,-999,-999,06037
1774,02/18/20,Azusa,OZONE-8HR,PPB,45.0,8,42,0,06037
1775,02/18/20,Glendora - Laurel,CO-8hr,PPM,0.46,1,5,0,06037
1776,02/18/20,Glendora - Laurel,OZONE-1HR,PPB,61.0,1,-999,-999,06037
1777,02/18/20,Glendora - Laurel,OZONE-8HR,PPB,46.0,8,43,0,06037
1778,02/18/20,Glendora - Laurel,PM10-24hr,UG/M3,37.0,24,34,0,06037
1779,02/18/20,Glendora - Laurel,PM2.5-24hr,UG/M3,19.7,24,67,1,06037
1780,02/18/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.54,1,6,0,06037
1781,02/18/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,54.0,1,-999,-999,06037
1782,02/18/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,49.0,8,45,0,06037
1783,02/18/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.66,1,8,0,06037
1784,02/18/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,45.0,1,-999,-999,06037
1785,02/18/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,34.0,8,31,0,06037
1786,02/18/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,44.0,24,42,0,06037
1787,02/18/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,22.2,24,72,1,06037
1788,02/18/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1789,02/18/20,Reseda,CO-8hr,PPM,1.18,1,14,0,06037
1790,02/18/20,Reseda,OZONE-1HR,PPB,56.0,1,-999,-999,06037
1791,02/18/20,Reseda,PM2.5-24hr,UG/M3,17.1,24,62,1,06037
1792,02/18/20,Compton,CO-8hr,PPM,0.29,1,3,0,06037
1793,02/18/20,Compton,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1794,02/18/20,Compton,OZONE-8HR,PPB,41.0,8,38,0,06037
1795,02/18/20,Pico Rivera,CO-8hr,PPM,0.68,1,8,0,06037
1796,02/18/20,Pico Rivera,OZONE-1HR,PPB,49.0,1,-999,-999,06037
1797,02/18/20,Pico Rivera,OZONE-8HR,PPB,41.0,8,38,0,06037
1798,02/18/20,Pomona,CO-8hr,PPM,0.71,1,8,0,06037
1799,02/18/20,Pomona,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1800,02/18/20,Pomona,OZONE-8HR,PPB,39.0,8,36,0,06037
1801,02/18/20,Pasadena,CO-8hr,PPM,0.47,1,5,0,06037
1802,02/18/20,Pasadena,OZONE-1HR,PPB,55.0,1,-999,-999,06037
1803,02/18/20,Pasadena,OZONE-8HR,PPB,49.0,8,45,0,06037
1804,02/18/20,South Long Beach,PM2.5-24hr,UG/M3,13.1,24,53,1,06037
1805,02/18/20,LAX-Hastings,CO-8hr,PPM,0.34,1,4,0,06037
1806,02/18/20,LAX-Hastings,OZONE-1HR,PPB,51.0,1,-999,-999,06037
1807,02/18/20,LAX-Hastings,OZONE-8HR,PPB,46.0,8,43,0,06037
1808,02/18/20,LAX-Hastings,SO2-24HR,PPB,0.0,24,-999,-999,06037
1809,02/18/20,Santa Clarita,CO-8hr,PPM,0.38,1,4,0,06037
1810,02/18/20,Santa Clarita,OZONE-1HR,PPB,58.0,1,-999,-999,06037
1811,02/18/20,Santa Clarita,OZONE-8HR,PPB,49.0,8,45,0,06037
1812,02/18/20,Santa Clarita,PM2.5-24hr,UG/M3,7.3,24,31,0,06037
1813,02/18/20,Lancaster-Division,OZONE-1HR,PPB,46.0,1,-999,-999,06037
1814,02/18/20,Lancaster-Division,OZONE-8HR,PPB,39.0,8,36,0,06037
1815,02/18/20,Lancaster-Division,PM10-24hr,UG/M3,28.0,24,27,0,06037
1816,02/18/20,Madera - Pump Yard,OZONE-1HR,PPB,44.0,1,-999,-999,06039
1817,02/18/20,Madera - Pump Yard,OZONE-8HR,PPB,39.0,8,36,0,06039
1818,02/18/20,Madera-City,OZONE-1HR,PPB,47.0,1,-999,-999,06039
1819,02/18/20,Madera-City,OZONE-8HR,PPB,41.0,8,38,0,06039
