,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1267,02/23/20,Hayden,PM10-24hr,UG/M3,8.0,24,8,0,04007
1268,02/23/20,Hayden,SO2-24HR,PPB,1.0,24,-999,-999,04007
1269,02/23/20,Miami Golf Course,PM10-24hr,UG/M3,6.0,24,6,0,04007
1280,02/23/20,Alamo Lake,OZONE-1HR,PPB,45.0,1,-999,-999,04012
1281,02/23/20,Alamo Lake,OZONE-8HR,PPB,43.0,8,40,0,04012
1282,02/23/20,Alamo Lake,PM10-24hr,UG/M3,6.0,24,6,0,04012
1283,02/23/20,Alamo Lake,PM2.5-24hr,UG/M3,3.1,24,13,0,04012
1342,02/23/20,StJohns,PM10-24hr,UG/M3,14.0,24,14,0,04013
1344,02/23/20,Senior Center,OZONE-1HR,PPB,48.0,1,-999,-999,04013
1345,02/23/20,Senior Center,OZONE-8HR,PPB,43.0,8,40,0,04013
1346,02/23/20,Senior Center,PM10-24hr,UG/M3,10.0,24,10,0,04013
1347,02/23/20,Red Mountain,OZONE-1HR,PPB,48.0,1,-999,-999,04013
1348,02/23/20,Red Mountain,OZONE-8HR,PPB,44.0,8,41,0,04013
1349,02/23/20,LEHI,OZONE-1HR,PPB,50.0,1,-999,-999,04013
1350,02/23/20,LEHI,OZONE-8HR,PPB,45.0,8,42,0,04013
1351,02/23/20,LEHI,PM10-24hr,UG/M3,13.0,24,12,0,04013
1352,02/23/20,High School,OZONE-1HR,PPB,46.0,1,-999,-999,04013
1353,02/23/20,High School,OZONE-8HR,PPB,42.0,8,39,0,04013
1354,02/23/20,High School,PM10-24hr,UG/M3,11.0,24,10,0,04013
1364,02/23/20,Phoenix JLG Supersite,CO-8hr,PPM,0.34,1,4,0,04013
1365,02/23/20,Phoenix JLG Supersite,OZONE-1HR,PPB,43.0,1,-999,-999,04013
1366,02/23/20,Phoenix JLG Supersite,OZONE-8HR,PPB,39.0,8,36,0,04013
1367,02/23/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,19.0,24,18,0,04013
1368,02/23/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,6.2,24,26,0,04013
1369,02/23/20,Phoenix JLG Supersite,SO2-24HR,PPB,0.0,24,-999,-999,04013
1370,02/23/20,Bullhead City,PM10-24hr,UG/M3,7.0,24,6,0,04015
1371,02/23/20,Petrified Forest NP,OZONE-1HR,PPB,49.0,1,-999,-999,04017
1372,02/23/20,Petrified Forest NP,OZONE-8HR,PPB,45.0,8,42,0,04017
1373,02/23/20,Ajo,PM10-24hr,UG/M3,8.0,24,8,0,04019
1374,02/23/20,Orange Grove,PM10-24hr,UG/M3,13.0,24,13,0,04019
1375,02/23/20,Orange Grove,PM2.5-24hr,UG/M3,1.7,24,8,0,04019
1376,02/23/20,Rillito,PM10-24hr,UG/M3,24.0,24,23,0,04019
1377,02/23/20,Saguaro Monument,OZONE-1HR,PPB,46.0,1,-999,-999,04019
1378,02/23/20,Saguaro Monument,OZONE-8HR,PPB,43.0,8,40,0,04019
1379,02/23/20,South Tucson,PM10-24hr,UG/M3,12.0,24,12,0,04019
1380,02/23/20,22nd Street & Craycroft,OZONE-1HR,PPB,43.0,1,-999,-999,04019
1381,02/23/20,22nd Street & Craycroft,OZONE-8HR,PPB,41.0,8,38,0,04019
1382,02/23/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,44.0,1,-999,-999,04019
1383,02/23/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,42.0,8,39,0,04019
1384,02/23/20,Fairgrounds,OZONE-1HR,PPB,46.0,1,-999,-999,04019
1385,02/23/20,Fairgrounds,OZONE-8HR,PPB,43.0,8,40,0,04019
1386,02/23/20,Children's Park Site,OZONE-1HR,PPB,45.0,1,-999,-999,04019
1387,02/23/20,Children's Park Site,OZONE-8HR,PPB,42.0,8,39,0,04019
1388,02/23/20,Children's Park Site,PM2.5-24hr,UG/M3,1.5,24,7,0,04019
1389,02/23/20,Green Valley,OZONE-1HR,PPB,47.0,1,-999,-999,04019
1390,02/23/20,Green Valley,OZONE-8HR,PPB,44.0,8,41,0,04019
1391,02/23/20,Green Valley,PM10-24hr,UG/M3,7.0,24,7,0,04019
1392,02/23/20,Rose Elementary,OZONE-1HR,PPB,42.0,1,-999,-999,04019
1393,02/23/20,Rose Elementary,OZONE-8HR,PPB,40.0,8,37,0,04019
1394,02/23/20,Rose Elementary,PM2.5-24hr,UG/M3,3.6,24,15,0,04019
1395,02/23/20,Coachline,OZONE-1HR,PPB,44.0,1,-999,-999,04019
1396,02/23/20,Coachline,OZONE-8HR,PPB,42.0,8,39,0,04019
1397,02/23/20,Geronimo,PM10-24hr,UG/M3,11.0,24,11,0,04019
1398,02/23/20,Geronimo,PM2.5-24hr,UG/M3,3.5,24,15,0,04019
1432,02/23/20,Sacaton,PM10-24hr,UG/M3,9.0,24,8,0,04021
1433,02/23/20,CasaBlanca,PM10-24hr,UG/M3,10.0,24,10,0,04021
1434,02/23/20,Queen Valley,OZONE-1HR,PPB,48.0,1,-999,-999,04021
1435,02/23/20,Queen Valley,OZONE-8HR,PPB,45.0,8,42,0,04021
1439,02/23/20,Nogales Post Office,PM10-24hr,UG/M3,6.0,24,6,0,04023
1440,02/23/20,Nogales Post Office,PM2.5-24hr,UG/M3,1.5,24,7,0,04023
1441,02/23/20,Prescott Pioneer Park,OZONE-1HR,PPB,45.0,1,-999,-999,04025
1442,02/23/20,Prescott Pioneer Park,OZONE-8HR,PPB,42.0,8,39,0,04025
1443,02/23/20,Yuma Supersite,OZONE-1HR,PPB,46.0,1,-999,-999,04027
1444,02/23/20,Yuma Supersite,OZONE-8HR,PPB,43.0,8,40,0,04027
1445,02/23/20,Yuma Supersite,PM10-24hr,UG/M3,15.0,24,15,0,04027
1446,02/23/20,Yuma Supersite,PM2.5-24hr,UG/M3,6.7,24,28,0,04027
1573,02/23/20,Caddo Valley,OZONE-1HR,PPB,28.0,1,-999,-999,05019
1574,02/23/20,Caddo Valley,OZONE-8HR,PPB,27.0,8,25,0,05019
1575,02/23/20,MARION,OZONE-1HR,PPB,35.0,1,-999,-999,05035
1576,02/23/20,MARION,OZONE-8HR,PPB,33.0,8,31,0,05035
1577,02/23/20,MARION,PM2.5-24hr,UG/M3,6.8,24,29,0,05035
1578,02/23/20,DEER,OZONE-1HR,PPB,39.0,1,-999,-999,05101
1579,02/23/20,DEER,OZONE-8HR,PPB,36.0,8,33,0,05101
1580,02/23/20,EAGLEMT,OZONE-1HR,PPB,41.0,1,-999,-999,05113
1581,02/23/20,EAGLEMT,OZONE-8HR,PPB,36.0,8,33,0,05113
1582,02/23/20,PARR,OZONE-1HR,PPB,31.0,1,-999,-999,05119
1583,02/23/20,PARR,OZONE-8HR,PPB,25.0,8,23,0,05119
1584,02/23/20,PARR,PM2.5-24hr,UG/M3,7.1,24,30,0,05119
1585,02/23/20,NLRAP,OZONE-1HR,PPB,34.0,1,-999,-999,05119
1586,02/23/20,NLRAP,OZONE-8HR,PPB,29.0,8,27,0,05119
1587,02/23/20,ADEQ-DSR,PM2.5-24hr,UG/M3,7.7,24,32,0,05119
1588,02/23/20,SPRNGDLE,OZONE-1HR,PPB,35.0,1,-999,-999,05143
1589,02/23/20,SPRNGDLE,OZONE-8HR,PPB,32.0,8,30,0,05143
1590,02/23/20,SPRNGDLE,PM2.5-24hr,UG/M3,6.6,24,28,0,05143
1591,02/23/20,Fayetteville,OZONE-1HR,PPB,42.0,1,-999,-999,05143
1592,02/23/20,Livermore - Rincon,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1593,02/23/20,Livermore - Rincon,OZONE-8HR,PPB,37.0,8,34,0,06001
1594,02/23/20,Livermore - Rincon,PM2.5-24hr,UG/M3,5.6,24,23,0,06001
1595,02/23/20,Oakland,CO-8hr,PPM,0.41,1,5,0,06001
1596,02/23/20,Oakland,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1597,02/23/20,Oakland,OZONE-8HR,PPB,33.0,8,31,0,06001
1598,02/23/20,Oakland,PM2.5-24hr,UG/M3,7.2,24,30,0,06001
1599,02/23/20,Oakland West,CO-8hr,PPM,0.48,1,6,0,06001
1600,02/23/20,Oakland West,OZONE-1HR,PPB,41.0,1,-999,-999,06001
1601,02/23/20,Oakland West,OZONE-8HR,PPB,39.0,8,36,0,06001
1602,02/23/20,Oakland West,PM2.5-24hr,UG/M3,5.2,24,22,0,06001
1603,02/23/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1604,02/23/20,Laney College,CO-8hr,PPM,0.45,1,5,0,06001
1605,02/23/20,Laney College,PM2.5-24hr,UG/M3,8.0,24,33,0,06001
1606,02/23/20,Berkeley Aquatic Park,CO-8hr,PPM,0.7,1,8,0,06001
1607,02/23/20,Berkeley Aquatic Park,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1608,02/23/20,Berkeley Aquatic Park,OZONE-8HR,PPB,29.0,8,27,0,06001
1609,02/23/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,8.3,24,35,0,06001
1610,02/23/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.45,1,5,0,06001
1611,02/23/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,7.7,24,32,0,06001
1612,02/23/20,Hayward,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1613,02/23/20,Hayward,OZONE-8HR,PPB,36.0,8,33,0,06001
1614,02/23/20,Jackson - Clinton,OZONE-1HR,PPB,38.0,1,-999,-999,06005
1615,02/23/20,Jackson - Clinton,OZONE-8HR,PPB,35.0,8,32,0,06005
1616,02/23/20,Paradise - Airport,OZONE-1HR,PPB,41.0,1,-999,-999,06007
1617,02/23/20,Paradise - Airport,OZONE-8HR,PPB,39.0,8,36,0,06007
1618,02/23/20,Chico -  East,CO-8hr,PPM,0.23,1,3,0,06007
1619,02/23/20,Chico -  East,OZONE-1HR,PPB,37.0,1,-999,-999,06007
1620,02/23/20,Chico -  East,OZONE-8HR,PPB,34.0,8,31,0,06007
1621,02/23/20,Chico -  East,PM10-24hr,UG/M3,22.0,24,20,0,06007
1622,02/23/20,Chico -  East,PM2.5-24hr,UG/M3,10.7,24,45,0,06007
1623,02/23/20,Paradise Theater,PM2.5-24hr,UG/M3,8.0,24,34,0,06007
1624,02/23/20,Gridley,PM2.5-24hr,UG/M3,12.4,24,52,1,06007
1625,02/23/20,San Andreas,OZONE-1HR,PPB,39.0,1,-999,-999,06009
1626,02/23/20,San Andreas,OZONE-8HR,PPB,35.0,8,32,0,06009
1627,02/23/20,San Andreas,PM10-24hr,UG/M3,14.0,24,13,0,06009
1628,02/23/20,San Andreas,PM2.5-24hr,UG/M3,9.2,24,39,0,06009
1629,02/23/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,34.0,1,-999,-999,06011
1630,02/23/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,31.0,8,29,0,06011
1631,02/23/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,21.0,24,20,0,06011
1632,02/23/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,7.2,24,30,0,06011
1633,02/23/20,Concord,CO-8hr,PPM,0.32,1,4,0,06013
1634,02/23/20,Concord,OZONE-1HR,PPB,39.0,1,-999,-999,06013
1635,02/23/20,Concord,OZONE-8HR,PPB,37.0,8,34,0,06013
1636,02/23/20,Concord,PM2.5-24hr,UG/M3,7.7,24,33,0,06013
1637,02/23/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1638,02/23/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1639,02/23/20,Bethel Island,CO-8hr,PPM,0.36,1,4,0,06013
1640,02/23/20,Bethel Island,OZONE-1HR,PPB,32.0,1,-999,-999,06013
1641,02/23/20,Bethel Island,OZONE-8HR,PPB,30.0,8,28,0,06013
1642,02/23/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1643,02/23/20,San Pablo - Rumrill,CO-8hr,PPM,0.51,1,6,0,06013
1644,02/23/20,San Pablo - Rumrill,OZONE-1HR,PPB,36.0,1,-999,-999,06013
1645,02/23/20,San Pablo - Rumrill,OZONE-8HR,PPB,34.0,8,31,0,06013
1646,02/23/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,8.1,24,34,0,06013
1647,02/23/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1648,02/23/20,San Ramon,OZONE-1HR,PPB,38.0,1,-999,-999,06013
1649,02/23/20,San Ramon,OZONE-8HR,PPB,36.0,8,33,0,06013
1650,02/23/20,Placerville,OZONE-1HR,PPB,41.0,1,-999,-999,06017
1651,02/23/20,Placerville,OZONE-8HR,PPB,39.0,8,36,0,06017
1652,02/23/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,15.0,24,15,0,06017
1653,02/23/20,Fresno - Drummond Street,OZONE-1HR,PPB,43.0,1,-999,-999,06019
1654,02/23/20,Fresno - Drummond Street,OZONE-8HR,PPB,38.0,8,35,0,06019
1655,02/23/20,Fresno - Garland,CO-8hr,PPM,0.34,1,4,0,06019
1656,02/23/20,Fresno - Garland,OZONE-1HR,PPB,37.0,1,-999,-999,06019
1657,02/23/20,Fresno - Garland,OZONE-8HR,PPB,33.0,8,31,0,06019
1658,02/23/20,Fresno - Garland,PM10-24hr,UG/M3,21.0,24,20,0,06019
1659,02/23/20,Fresno - Garland,PM2.5-24hr,UG/M3,11.4,24,48,0,06019
1660,02/23/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1661,02/23/20,Tranquillity,OZONE-1HR,PPB,37.0,1,-999,-999,06019
1662,02/23/20,Tranquillity,OZONE-8HR,PPB,34.0,8,31,0,06019
1663,02/23/20,Tranquillity,PM2.5-24hr,UG/M3,5.9,24,25,0,06019
1664,02/23/20,Parlier,OZONE-1HR,PPB,42.0,1,-999,-999,06019
1665,02/23/20,Parlier,OZONE-8HR,PPB,36.0,8,33,0,06019
1666,02/23/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.3,1,4,0,06019
1667,02/23/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,42.0,1,-999,-999,06019
1668,02/23/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,37.0,8,34,0,06019
1669,02/23/20,Willows-Colusa,OZONE-1HR,PPB,38.0,1,-999,-999,06021
1670,02/23/20,Willows-Colusa,OZONE-8HR,PPB,35.0,8,32,0,06021
1671,02/23/20,Willows-Colusa,PM10-24hr,UG/M3,22.0,24,20,0,06021
1672,02/23/20,Willows-Colusa,PM2.5-24hr,UG/M3,11.5,24,48,0,06021
1673,02/23/20,Jacobs,OZONE-1HR,PPB,36.0,1,-999,-999,06023
1674,02/23/20,Jacobs,OZONE-8HR,PPB,31.0,8,29,0,06023
1675,02/23/20,Jacobs,PM10-24hr,UG/M3,23.0,24,22,0,06023
1676,02/23/20,Calexico - Ethel Street,CO-8hr,PPM,0.33,1,4,0,06025
1677,02/23/20,Calexico - Ethel Street,OZONE-1HR,PPB,48.0,1,-999,-999,06025
1678,02/23/20,Calexico - Ethel Street,OZONE-8HR,PPB,45.0,8,42,0,06025
1679,02/23/20,Calexico - Ethel Street,PM10-24hr,UG/M3,18.0,24,18,0,06025
1680,02/23/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,4.0,24,17,0,06025
1681,02/23/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1682,02/23/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,11.0,24,11,0,06025
1683,02/23/20,El Centro - 9th Street,OZONE-1HR,PPB,38.0,1,-999,-999,06025
1684,02/23/20,El Centro - 9th Street,OZONE-8HR,PPB,35.0,8,32,0,06025
1685,02/23/20,El Centro - 9th Street,PM10-24hr,UG/M3,21.0,24,20,0,06025
1686,02/23/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,41.0,1,-999,-999,06025
1687,02/23/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,37.0,8,34,0,06025
1688,02/23/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,11.0,24,11,0,06025
1689,02/23/20,Niland - English Road,OZONE-1HR,PPB,36.0,1,-999,-999,06025
1690,02/23/20,Niland - English Road,OZONE-8HR,PPB,16.0,8,15,0,06025
1691,02/23/20,Niland - English Road,PM10-24hr,UG/M3,13.0,24,12,0,06025
1692,02/23/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.14,1,2,0,06027
1693,02/23/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,45.0,1,-999,-999,06027
1694,02/23/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,41.0,8,38,0,06027
1695,02/23/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,9.0,24,9,0,06027
1696,02/23/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,3.4,24,14,0,06027
1697,02/23/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1698,02/23/20,Lone Pine,PM10-24hr,UG/M3,8.0,24,8,0,06027
1699,02/23/20,Dirty Socks,PM10-24hr,UG/M3,7.0,24,6,0,06027
1700,02/23/20,Shell Cut,PM10-24hr,UG/M3,7.0,24,7,0,06027
1701,02/23/20,Bill Stanley,PM10-24hr,UG/M3,5.0,24,6,0,06027
1702,02/23/20,Lizard Tail,PM10-24hr,UG/M3,8.0,24,7,0,06027
1703,02/23/20,North Beach,PM10-24hr,UG/M3,7.0,24,6,0,06027
1704,02/23/20,Mill Site,PM10-24hr,UG/M3,7.0,24,6,0,06027
1705,02/23/20,Death Valley NP,OZONE-1HR,PPB,40.0,1,-999,-999,06027
1706,02/23/20,Death Valley NP,OZONE-8HR,PPB,38.0,8,35,0,06027
1707,02/23/20,Coso Junction,PM10-24hr,UG/M3,5.0,24,6,0,06027
1708,02/23/20,Keeler,PM10-24hr,UG/M3,7.0,24,7,0,06027
1709,02/23/20,Keeler,PM2.5-24hr,UG/M3,3.6,24,15,0,06027
1710,02/23/20,Edison,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1711,02/23/20,Edison,OZONE-8HR,PPB,42.0,8,39,0,06029
1712,02/23/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,47.0,1,-999,-999,06029
1713,02/23/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,42.0,8,39,0,06029
1714,02/23/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,46.0,1,-999,-999,06029
1715,02/23/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,44.0,8,41,0,06029
1716,02/23/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,13.0,24,13,0,06029
1717,02/23/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,6.3,24,27,0,06029
1718,02/23/20,Bakersfield - California Ave,OZONE-1HR,PPB,40.0,1,-999,-999,06029
1719,02/23/20,Bakersfield - California Ave,OZONE-8HR,PPB,36.0,8,33,0,06029
1720,02/23/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,10.6,24,44,0,06029
1721,02/23/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1722,02/23/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,41.0,8,38,0,06029
1723,02/23/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,15.0,24,15,0,06029
1724,02/23/20,Lebec,PM2.5-24hr,UG/M3,5.5,24,23,0,06029
1725,02/23/20,Bakersfield-Muni,CO-8hr,PPM,0.2,1,2,0,06029
1726,02/23/20,Bakersfield-Muni,OZONE-1HR,PPB,46.0,1,-999,-999,06029
1727,02/23/20,Bakersfield-Muni,OZONE-8HR,PPB,41.0,8,38,0,06029
1728,02/23/20,Shafter - Walker Street,OZONE-1HR,PPB,47.0,1,-999,-999,06029
1729,02/23/20,Shafter - Walker Street,OZONE-8HR,PPB,43.0,8,40,0,06029
1730,02/23/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,38.0,1,-999,-999,06031
1731,02/23/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,32.0,8,30,0,06031
1732,02/23/20,Azusa,CO-8hr,PPM,0.32,1,4,0,06037
1733,02/23/20,Azusa,OZONE-1HR,PPB,46.0,1,-999,-999,06037
1734,02/23/20,Azusa,OZONE-8HR,PPB,40.0,8,37,0,06037
1735,02/23/20,Glendora - Laurel,CO-8hr,PPM,0.22,1,3,0,06037
1736,02/23/20,Glendora - Laurel,OZONE-1HR,PPB,44.0,1,-999,-999,06037
1737,02/23/20,Glendora - Laurel,OZONE-8HR,PPB,41.0,8,38,0,06037
1738,02/23/20,Glendora - Laurel,PM10-24hr,UG/M3,19.0,24,19,0,06037
1739,02/23/20,Glendora - Laurel,PM2.5-24hr,UG/M3,13.1,24,53,1,06037
1740,02/23/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.56,1,6,0,06037
1741,02/23/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,46.0,1,-999,-999,06037
1742,02/23/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,42.0,8,39,0,06037
1743,02/23/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.63,1,7,0,06037
1744,02/23/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,39.0,1,-999,-999,06037
1745,02/23/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,34.0,8,31,0,06037
1746,02/23/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,25.0,24,23,0,06037
1747,02/23/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,10.3,24,43,0,06037
1748,02/23/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1749,02/23/20,Reseda,CO-8hr,PPM,0.51,1,6,0,06037
1750,02/23/20,Reseda,OZONE-1HR,PPB,52.0,1,-999,-999,06037
1751,02/23/20,Reseda,OZONE-8HR,PPB,49.0,8,45,0,06037
1752,02/23/20,Reseda,PM2.5-24hr,UG/M3,9.1,24,38,0,06037
1753,02/23/20,Compton,CO-8hr,PPM,1.14,1,13,0,06037
1754,02/23/20,Compton,OZONE-1HR,PPB,42.0,1,-999,-999,06037
1755,02/23/20,Compton,OZONE-8HR,PPB,38.0,8,35,0,06037
1756,02/23/20,Pico Rivera,CO-8hr,PPM,0.64,1,7,0,06037
1757,02/23/20,Pico Rivera,OZONE-1HR,PPB,48.0,1,-999,-999,06037
1758,02/23/20,Pico Rivera,OZONE-8HR,PPB,43.0,8,40,0,06037
1759,02/23/20,Pomona,CO-8hr,PPM,0.59,1,7,0,06037
1760,02/23/20,Pomona,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1761,02/23/20,Pomona,OZONE-8HR,PPB,43.0,8,40,0,06037
1762,02/23/20,Pasadena,CO-8hr,PPM,0.4,1,5,0,06037
1763,02/23/20,Pasadena,OZONE-1HR,PPB,58.0,1,-999,-999,06037
1764,02/23/20,Pasadena,OZONE-8HR,PPB,51.0,8,47,0,06037
1765,02/23/20,South Long Beach,PM2.5-24hr,UG/M3,11.4,24,48,0,06037
1766,02/23/20,LAX-Hastings,CO-8hr,PPM,0.65,1,7,0,06037
1767,02/23/20,LAX-Hastings,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1768,02/23/20,LAX-Hastings,OZONE-8HR,PPB,40.0,8,37,0,06037
1769,02/23/20,LAX-Hastings,SO2-24HR,PPB,0.0,24,-999,-999,06037
1770,02/23/20,Santa Clarita,CO-8hr,PPM,0.32,1,4,0,06037
1771,02/23/20,Santa Clarita,OZONE-1HR,PPB,55.0,1,-999,-999,06037
1772,02/23/20,Santa Clarita,OZONE-8HR,PPB,47.0,8,44,0,06037
1773,02/23/20,Santa Clarita,PM2.5-24hr,UG/M3,8.7,24,37,0,06037
1774,02/23/20,Lancaster-Division,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1775,02/23/20,Lancaster-Division,OZONE-8HR,PPB,42.0,8,39,0,06037
1776,02/23/20,Lancaster-Division,PM10-24hr,UG/M3,11.0,24,11,0,06037
