,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
550,02/20/20,Sand Mountain,OZONE-1HR,PPB,38.0,1,-999,-999,01049
551,02/20/20,Sand Mountain,OZONE-8HR,PPB,34.0,8,31,0,01049
552,02/20/20,NO. BHAM,OZONE-1HR,PPB,37.0,1,-999,-999,01073
553,02/20/20,NO. BHAM,OZONE-8HR,PPB,34.0,8,31,0,01073
554,02/20/20,NO. BHAM,PM10-24hr,UG/M3,9.0,24,8,0,01073
555,02/20/20,MCADORY,PM2.5-24hr,UG/M3,4.2,24,18,0,01073
556,02/20/20,WYLAM,PM10-24hr,UG/M3,5.0,24,5,0,01073
557,02/20/20,WYLAM,PM2.5-24hr,UG/M3,5.2,24,22,0,01073
558,02/20/20,CORNER,PM2.5-24hr,UG/M3,4.4,24,18,0,01073
559,02/20/20,Huntsville Old Airport,PM2.5-24hr,UG/M3,6.1,24,26,0,01089
868,02/20/20,Garden,CO-8hr,PPM,0.94,1,11,0,02020
869,02/20/20,Garden,PM10-24hr,UG/M3,5.0,24,5,0,02020
870,02/20/20,Garden,PM2.5-24hr,UG/M3,3.1,24,13,0,02020
871,02/20/20,Parkgate (Eagle River),PM10-24hr,UG/M3,1.0,24,2,0,02020
883,02/20/20,Bethel,PM2.5-24hr,UG/M3,3.2,24,14,0,02050
884,02/20/20,Denali NPP,OZONE-1HR,PPB,45.0,1,-999,-999,02068
885,02/20/20,Denali NPP,OZONE-8HR,PPB,44.0,8,41,0,02068
886,02/20/20,NCore,CO-8hr,PPM,0.78,1,9,0,02090
887,02/20/20,NCore,OZONE-1HR,PPB,35.0,1,-999,-999,02090
888,02/20/20,NCore,OZONE-8HR,PPB,15.0,8,14,0,02090
889,02/20/20,NCore,PM10-24hr,UG/M3,20.0,24,19,0,02090
890,02/20/20,NCore,PM2.5-24hr,UG/M3,10.0,24,42,0,02090
891,02/20/20,NCore,SO2-24HR,PPB,8.0,24,-999,-999,02090
892,02/20/20,Floyd Dryden,PM10-24hr,UG/M3,0.0,24,1,0,02110
893,02/20/20,Floyd Dryden,PM2.5-24hr,UG/M3,-0.8,24,-999,-999,02110
909,02/20/20,Butte (Harrison Court),PM10-24hr,UG/M3,0.0,24,0,0,02170
910,02/20/20,Butte (Harrison Court),PM2.5-24hr,UG/M3,-1.2,24,-999,-999,02170
1292,02/20/20,Paul Spur Chemical Lime Plant,PM10-24hr,UG/M3,36.0,24,34,0,04003
1293,02/20/20,Douglas Red Cross,PM10-24hr,UG/M3,45.0,24,43,0,04003
1294,02/20/20,Chiricahua NM,OZONE-1HR,PPB,48.0,1,-999,-999,04003
1295,02/20/20,Chiricahua NM,OZONE-8HR,PPB,46.0,8,43,0,04003
1296,02/20/20,Flagstaff Middle School,OZONE-1HR,PPB,46.0,1,-999,-999,04005
1297,02/20/20,Flagstaff Middle School,OZONE-8HR,PPB,44.0,8,41,0,04005
1298,02/20/20,Grand Canyon NP,OZONE-1HR,PPB,48.0,1,-999,-999,04005
1299,02/20/20,Grand Canyon NP,OZONE-8HR,PPB,47.0,8,44,0,04005
1300,02/20/20,Payson Well Site,PM10-24hr,UG/M3,28.0,24,27,0,04007
1301,02/20/20,Tonto National Monument,OZONE-1HR,PPB,48.0,1,-999,-999,04007
