,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
534,04/17/20,Sand Mountain,OZONE-1HR,PPB,52.0,1,-999,-999,01049
535,04/17/20,Sand Mountain,OZONE-8HR,PPB,50.0,8,46,0,01049
540,04/17/20,NO. BHAM,OZONE-1HR,PPB,53.0,1,-999,-999,01073
541,04/17/20,NO. BHAM,OZONE-8HR,PPB,50.0,8,46,0,01073
542,04/17/20,NO. BHAM,PM10-24hr,UG/M3,26.0,24,25,0,01073
543,04/17/20,FAIRFIELD,OZONE-1HR,PPB,48.0,1,-999,-999,01073
544,04/17/20,FAIRFIELD,OZONE-8HR,PPB,46.0,8,43,0,01073
545,04/17/20,MCADORY,OZONE-1HR,PPB,51.0,1,-999,-999,01073
546,04/17/20,MCADORY,OZONE-8HR,PPB,49.0,8,45,0,01073
547,04/17/20,MCADORY,PM2.5-24hr,UG/M3,10.6,24,44,0,01073
548,04/17/20,LEEDS,OZONE-1HR,PPB,52.0,1,-999,-999,01073
549,04/17/20,LEEDS,OZONE-8HR,PPB,48.0,8,44,0,01073
550,04/17/20,WYLAM,PM10-24hr,UG/M3,21.0,24,20,0,01073
551,04/17/20,WYLAM,PM2.5-24hr,UG/M3,12.1,24,51,1,01073
552,04/17/20,CORNER,OZONE-1HR,PPB,52.0,1,-999,-999,01073
553,04/17/20,CORNER,OZONE-8HR,PPB,50.0,8,46,0,01073
554,04/17/20,CORNER,PM2.5-24hr,UG/M3,10.5,24,44,0,01073
555,04/17/20,TARRANT,OZONE-1HR,PPB,52.0,1,-999,-999,01073
556,04/17/20,TARRANT,OZONE-8HR,PPB,48.0,8,44,0,01073
557,04/17/20,Shuttlesworth,PM10-24hr,UG/M3,32.0,24,31,0,01073
558,04/17/20,Shuttlesworth,PM2.5-24hr,UG/M3,11.5,24,48,0,01073
559,04/17/20,Huntsville Old Airport,OZONE-1HR,PPB,57.0,1,-999,-999,01089
560,04/17/20,Huntsville Old Airport,OZONE-8HR,PPB,53.0,8,49,0,01089
561,04/17/20,Huntsville Old Airport,PM2.5-24hr,UG/M3,11.6,24,48,0,01089
562,04/17/20,Huntsville Capshaw,OZONE-1HR,PPB,53.0,1,-999,-999,01089
563,04/17/20,Huntsville Capshaw,OZONE-8HR,PPB,50.0,8,46,0,01089
877,04/17/20,Garden,CO-8hr,PPM,0.42,1,5,0,02020
878,04/17/20,Garden,PM10-24hr,UG/M3,17.0,24,17,0,02020
879,04/17/20,Garden,PM2.5-24hr,UG/M3,5.2,24,22,0,02020
880,04/17/20,Parkgate (Eagle River),PM10-24hr,UG/M3,22.0,24,21,0,02020
891,04/17/20,Bethel,PM10-24hr,UG/M3,5.0,24,6,0,02050
892,04/17/20,Bethel,PM2.5-24hr,UG/M3,2.5,24,10,0,02050
893,04/17/20,Denali NPP,OZONE-1HR,PPB,43.0,1,-999,-999,02068
894,04/17/20,Denali NPP,OZONE-8HR,PPB,41.0,8,38,0,02068
895,04/17/20,NCore,CO-8hr,PPM,0.46,1,5,0,02090
896,04/17/20,NCore,OZONE-1HR,PPB,27.0,1,-999,-999,02090
897,04/17/20,NCore,OZONE-8HR,PPB,24.0,8,22,0,02090
898,04/17/20,NCore,PM10-24hr,UG/M3,9.0,24,9,0,02090
899,04/17/20,NCore,SO2-24HR,PPB,3.0,24,-999,-999,02090
900,04/17/20,Floyd Dryden,PM10-24hr,UG/M3,2.0,24,2,0,02110
901,04/17/20,Floyd Dryden,PM2.5-24hr,UG/M3,4.7,24,20,0,02110
917,04/17/20,Butte (Harrison Court),PM10-24hr,UG/M3,4.0,24,5,0,02170
918,04/17/20,Butte (Harrison Court),PM2.5-24hr,UG/M3,2.6,24,11,0,02170
1319,04/17/20,Paul Spur Chemical Lime Plant,PM10-24hr,UG/M3,16.0,24,16,0,04003
1320,04/17/20,Douglas Red Cross,PM10-24hr,UG/M3,35.0,24,32,0,04003
1321,04/17/20,Chiricahua NM,OZONE-1HR,PPB,56.0,1,-999,-999,04003
1322,04/17/20,Chiricahua NM,OZONE-8HR,PPB,54.0,8,50,0,04003
1323,04/17/20,Flagstaff Middle School,OZONE-1HR,PPB,63.0,1,-999,-999,04005
1324,04/17/20,Flagstaff Middle School,OZONE-8HR,PPB,58.0,8,61,1,04005
1325,04/17/20,Grand Canyon NP,OZONE-1HR,PPB,57.0,1,-999,-999,04005
