,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
729,05/06/20,StJohns,OZONE-8HR,PPB,66.0,8,87,1,04013
730,05/06/20,StJohns,PM10-24hr,UG/M3,42.0,24,40,0,04013
731,05/06/20,Senior Center,OZONE-1HR,PPB,90.0,1,-999,-999,04013
732,05/06/20,Senior Center,OZONE-8HR,PPB,80.0,8,133,2,04013
733,05/06/20,Senior Center,PM10-24hr,UG/M3,35.0,24,33,0,04013
734,05/06/20,Red Mountain,OZONE-1HR,PPB,91.0,1,-999,-999,04013
735,05/06/20,Red Mountain,OZONE-8HR,PPB,80.0,8,133,2,04013
736,05/06/20,LEHI,OZONE-1HR,PPB,91.0,1,-999,-999,04013
737,05/06/20,LEHI,OZONE-8HR,PPB,80.0,8,133,2,04013
738,05/06/20,LEHI,PM10-24hr,UG/M3,28.0,24,26,0,04013
739,05/06/20,High School,OZONE-1HR,PPB,87.0,1,-999,-999,04013
740,05/06/20,High School,OZONE-8HR,PPB,78.0,8,126,2,04013
741,05/06/20,High School,PM10-24hr,UG/M3,46.0,24,43,0,04013
751,05/06/20,Phoenix JLG Supersite,CO-8hr,PPM,0.51,1,6,0,04013
752,05/06/20,Phoenix JLG Supersite,OZONE-1HR,PPB,69.0,1,-999,-999,04013
753,05/06/20,Phoenix JLG Supersite,OZONE-8HR,PPB,66.0,8,87,1,04013
754,05/06/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,27.0,24,26,0,04013
755,05/06/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,8.2,24,34,0,04013
756,05/06/20,Phoenix JLG Supersite,SO2-24HR,PPB,1.0,24,-999,-999,04013
757,05/06/20,Bullhead City,PM10-24hr,UG/M3,14.0,24,13,0,04015
758,05/06/20,Petrified Forest NP,OZONE-1HR,PPB,65.0,1,-999,-999,04017
759,05/06/20,Petrified Forest NP,OZONE-8HR,PPB,62.0,8,74,1,04017
760,05/06/20,Ajo,PM10-24hr,UG/M3,14.0,24,14,0,04019
761,05/06/20,Orange Grove,PM10-24hr,UG/M3,30.0,24,29,0,04019
762,05/06/20,Orange Grove,PM2.5-24hr,UG/M3,3.8,24,16,0,04019
763,05/06/20,Rillito,PM10-24hr,UG/M3,59.0,24,53,1,04019
764,05/06/20,Saguaro Monument,OZONE-1HR,PPB,74.0,1,-999,-999,04019
765,05/06/20,Saguaro Monument,OZONE-8HR,PPB,68.0,8,93,1,04019
766,05/06/20,South Tucson,PM10-24hr,UG/M3,35.0,24,32,0,04019
767,05/06/20,22nd Street & Craycroft,OZONE-1HR,PPB,71.0,1,-999,-999,04019
768,05/06/20,22nd Street & Craycroft,OZONE-8HR,PPB,66.0,8,87,1,04019
769,05/06/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,72.0,1,-999,-999,04019
770,05/06/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,67.0,8,90,1,04019
771,05/06/20,Fairgrounds,OZONE-1HR,PPB,71.0,1,-999,-999,04019
772,05/06/20,Fairgrounds,OZONE-8HR,PPB,66.0,8,87,1,04019
773,05/06/20,Children's Park Site,OZONE-1HR,PPB,73.0,1,-999,-999,04019
774,05/06/20,Children's Park Site,OZONE-8HR,PPB,67.0,8,90,1,04019
775,05/06/20,Children's Park Site,PM2.5-24hr,UG/M3,11.7,24,49,0,04019
776,05/06/20,Green Valley,OZONE-1HR,PPB,63.0,1,-999,-999,04019
777,05/06/20,Green Valley,OZONE-8HR,PPB,61.0,8,71,1,04019
778,05/06/20,Green Valley,PM10-24hr,UG/M3,16.0,24,15,0,04019
779,05/06/20,Rose Elementary,OZONE-1HR,PPB,66.0,1,-999,-999,04019
780,05/06/20,Rose Elementary,OZONE-8HR,PPB,61.0,8,71,1,04019
781,05/06/20,Rose Elementary,PM2.5-24hr,UG/M3,6.5,24,28,0,04019
782,05/06/20,Coachline,OZONE-1HR,PPB,71.0,1,-999,-999,04019
783,05/06/20,Coachline,OZONE-8HR,PPB,66.0,8,87,1,04019
784,05/06/20,Geronimo,PM10-24hr,UG/M3,44.0,24,42,0,04019
785,05/06/20,Geronimo,PM2.5-24hr,UG/M3,13.3,24,54,1,04019
803,05/06/20,Sacaton,OZONE-1HR,PPB,72.0,1,-999,-999,04021
804,05/06/20,Sacaton,OZONE-8HR,PPB,67.0,8,90,1,04021
805,05/06/20,Sacaton,PM10-24hr,UG/M3,42.0,24,39,0,04021
806,05/06/20,CasaBlanca,PM10-24hr,UG/M3,67.0,24,57,1,04021
807,05/06/20,Queen Valley,OZONE-1HR,PPB,81.0,1,-999,-999,04021
808,05/06/20,Queen Valley,OZONE-8HR,PPB,75.0,8,115,2,04021
810,05/06/20,Nogales Post Office,PM10-24hr,UG/M3,38.0,24,36,0,04023
811,05/06/20,Nogales Post Office,PM2.5-24hr,UG/M3,7.6,24,32,0,04023
812,05/06/20,Prescott Pioneer Park,OZONE-1HR,PPB,66.0,1,-999,-999,04025
813,05/06/20,Yuma Supersite,OZONE-1HR,PPB,70.0,1,-999,-999,04027
814,05/06/20,Yuma Supersite,OZONE-8HR,PPB,65.0,8,84,1,04027
815,05/06/20,Yuma Supersite,PM10-24hr,UG/M3,53.0,24,50,0,04027
816,05/06/20,Yuma Supersite,PM2.5-24hr,UG/M3,11.3,24,48,0,04027
833,05/06/20,Caddo Valley,OZONE-1HR,PPB,48.0,1,-999,-999,05019
834,05/06/20,MARION,OZONE-1HR,PPB,49.0,1,-999,-999,05035
835,05/06/20,MARION,PM2.5-24hr,UG/M3,5.2,24,22,0,05035
836,05/06/20,DEER,OZONE-1HR,PPB,47.0,1,-999,-999,05101
837,05/06/20,DEER,OZONE-8HR,PPB,42.0,8,39,0,05101
838,05/06/20,EAGLEMT,OZONE-1HR,PPB,50.0,1,-999,-999,05113
839,05/06/20,PARR,OZONE-1HR,PPB,47.0,1,-999,-999,05119
840,05/06/20,PARR,OZONE-8HR,PPB,45.0,8,42,0,05119
841,05/06/20,PARR,PM2.5-24hr,UG/M3,6.5,24,28,0,05119
842,05/06/20,NLRAP,OZONE-1HR,PPB,46.0,1,-999,-999,05119
843,05/06/20,NLRAP,OZONE-8HR,PPB,44.0,8,41,0,05119
844,05/06/20,ADEQ-DSR,PM2.5-24hr,UG/M3,4.9,24,20,0,05119
845,05/06/20,SPRNGDLE,OZONE-1HR,PPB,47.0,1,-999,-999,05143
846,05/06/20,SPRNGDLE,PM2.5-24hr,UG/M3,4.9,24,21,0,05143
847,05/06/20,Fayetteville,OZONE-1HR,PPB,47.0,1,-999,-999,05143
848,05/06/20,Fayetteville,OZONE-8HR,PPB,45.0,8,42,0,05143
849,05/06/20,Livermore - Rincon,OZONE-1HR,PPB,57.0,1,-999,-999,06001
850,05/06/20,Livermore - Rincon,OZONE-8HR,PPB,51.0,8,47,0,06001
851,05/06/20,Livermore - Rincon,PM2.5-24hr,UG/M3,4.8,24,20,0,06001
852,05/06/20,Oakland,CO-8hr,PPM,0.4,1,5,0,06001
853,05/06/20,Oakland,OZONE-1HR,PPB,44.0,1,-999,-999,06001
854,05/06/20,Oakland,OZONE-8HR,PPB,40.0,8,37,0,06001
855,05/06/20,Oakland,PM2.5-24hr,UG/M3,7.8,24,33,0,06001
856,05/06/20,Oakland West,CO-8hr,PPM,0.55,1,6,0,06001
857,05/06/20,Oakland West,OZONE-1HR,PPB,40.0,1,-999,-999,06001
858,05/06/20,Oakland West,OZONE-8HR,PPB,35.0,8,32,0,06001
859,05/06/20,Oakland West,PM2.5-24hr,UG/M3,7.4,24,31,0,06001
860,05/06/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
861,05/06/20,Laney College,CO-8hr,PPM,0.53,1,6,0,06001
862,05/06/20,Laney College,PM2.5-24hr,UG/M3,7.5,24,31,0,06001
863,05/06/20,Berkeley Aquatic Park,CO-8hr,PPM,0.48,1,6,0,06001
864,05/06/20,Berkeley Aquatic Park,OZONE-1HR,PPB,38.0,1,-999,-999,06001
865,05/06/20,Berkeley Aquatic Park,OZONE-8HR,PPB,33.0,8,31,0,06001
866,05/06/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,10.2,24,43,0,06001
867,05/06/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.42,1,5,0,06001
868,05/06/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,7.5,24,31,0,06001
869,05/06/20,Hayward,OZONE-1HR,PPB,49.0,1,-999,-999,06001
870,05/06/20,Hayward,OZONE-8HR,PPB,43.0,8,40,0,06001
871,05/06/20,Jackson - Clinton,OZONE-1HR,PPB,53.0,1,-999,-999,06005
872,05/06/20,Jackson - Clinton,OZONE-8HR,PPB,47.0,8,44,0,06005
873,05/06/20,Paradise - Airport,OZONE-1HR,PPB,48.0,1,-999,-999,06007
874,05/06/20,Paradise - Airport,OZONE-8HR,PPB,48.0,8,44,0,06007
875,05/06/20,Chico -  East,CO-8hr,PPM,0.14,1,2,0,06007
876,05/06/20,Chico -  East,OZONE-1HR,PPB,45.0,1,-999,-999,06007
877,05/06/20,Chico -  East,OZONE-8HR,PPB,44.0,8,41,0,06007
878,05/06/20,Paradise Theater,PM2.5-24hr,UG/M3,1.8,24,8,0,06007
879,05/06/20,Gridley,PM2.5-24hr,UG/M3,7.4,24,31,0,06007
880,05/06/20,San Andreas,OZONE-1HR,PPB,58.0,1,-999,-999,06009
881,05/06/20,San Andreas,OZONE-8HR,PPB,52.0,8,48,0,06009
882,05/06/20,San Andreas,PM10-24hr,UG/M3,18.0,24,17,0,06009
883,05/06/20,San Andreas,PM2.5-24hr,UG/M3,4.8,24,20,0,06009
884,05/06/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,48.0,1,-999,-999,06011
885,05/06/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,44.0,8,41,0,06011
886,05/06/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,27.0,24,26,0,06011
887,05/06/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,1.5,24,6,0,06011
888,05/06/20,Concord,CO-8hr,PPM,0.22,1,3,0,06013
889,05/06/20,Concord,OZONE-1HR,PPB,56.0,1,-999,-999,06013
890,05/06/20,Concord,OZONE-8HR,PPB,50.0,8,46,0,06013
891,05/06/20,Concord,PM2.5-24hr,UG/M3,5.6,24,23,0,06013
892,05/06/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
893,05/06/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
894,05/06/20,Bethel Island,CO-8hr,PPM,0.4,1,5,0,06013
895,05/06/20,Bethel Island,OZONE-1HR,PPB,56.0,1,-999,-999,06013
896,05/06/20,Bethel Island,OZONE-8HR,PPB,52.0,8,48,0,06013
897,05/06/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
898,05/06/20,San Pablo - Rumrill,CO-8hr,PPM,0.52,1,6,0,06013
899,05/06/20,San Pablo - Rumrill,OZONE-1HR,PPB,49.0,1,-999,-999,06013
900,05/06/20,San Pablo - Rumrill,OZONE-8HR,PPB,45.0,8,42,0,06013
901,05/06/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,7.7,24,32,0,06013
902,05/06/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
903,05/06/20,San Ramon,OZONE-1HR,PPB,56.0,1,-999,-999,06013
904,05/06/20,San Ramon,OZONE-8HR,PPB,50.0,8,46,0,06013
905,05/06/20,Placerville,OZONE-1HR,PPB,56.0,1,-999,-999,06017
906,05/06/20,Placerville,OZONE-8HR,PPB,50.0,8,46,0,06017
907,05/06/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,11.0,24,11,0,06017
908,05/06/20,Cool (Seasonal),OZONE-1HR,PPB,51.0,1,-999,-999,06017
909,05/06/20,Cool (Seasonal),OZONE-8HR,PPB,49.0,8,45,0,06017
910,05/06/20,Fresno - Drummond Street,OZONE-1HR,PPB,62.0,1,-999,-999,06019
911,05/06/20,Fresno - Garland,CO-8hr,PPM,0.28,1,3,0,06019
912,05/06/20,Fresno - Garland,OZONE-1HR,PPB,54.0,1,-999,-999,06019
913,05/06/20,Fresno - Garland,OZONE-8HR,PPB,49.0,8,45,0,06019
914,05/06/20,Fresno - Garland,PM10-24hr,UG/M3,35.0,24,32,0,06019
915,05/06/20,Fresno - Garland,PM2.5-24hr,UG/M3,5.1,24,21,0,06019
916,05/06/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
917,05/06/20,Huron,PM2.5-24hr,UG/M3,5.1,24,22,0,06019
918,05/06/20,Tranquillity,OZONE-1HR,PPB,58.0,1,-999,-999,06019
919,05/06/20,Tranquillity,PM2.5-24hr,UG/M3,3.9,24,17,0,06019
920,05/06/20,Parlier,OZONE-1HR,PPB,59.0,1,-999,-999,06019
921,05/06/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.26,1,3,0,06019
922,05/06/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,59.0,1,-999,-999,06019
923,05/06/20,Willows-Colusa,OZONE-1HR,PPB,50.0,1,-999,-999,06021
924,05/06/20,Willows-Colusa,OZONE-8HR,PPB,46.0,8,43,0,06021
925,05/06/20,Willows-Colusa,PM10-24hr,UG/M3,19.0,24,18,0,06021
926,05/06/20,Willows-Colusa,PM2.5-24hr,UG/M3,3.2,24,14,0,06021
927,05/06/20,Jacobs,OZONE-1HR,PPB,42.0,1,-999,-999,06023
928,05/06/20,Jacobs,OZONE-8HR,PPB,40.0,8,37,0,06023
929,05/06/20,Jacobs,PM10-24hr,UG/M3,19.0,24,19,0,06023
930,05/06/20,Calexico - Ethel Street,CO-8hr,PPM,0.28,1,3,0,06025
931,05/06/20,Calexico - Ethel Street,OZONE-1HR,PPB,87.0,1,-999,-999,06025
932,05/06/20,Calexico - Ethel Street,OZONE-8HR,PPB,80.0,8,133,2,06025
933,05/06/20,Calexico - Ethel Street,PM10-24hr,UG/M3,39.0,24,37,0,06025
934,05/06/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,7.5,24,31,0,06025
935,05/06/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
936,05/06/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,40.0,24,38,0,06025
937,05/06/20,El Centro - 9th Street,OZONE-1HR,PPB,69.0,1,-999,-999,06025
938,05/06/20,El Centro - 9th Street,PM10-24hr,UG/M3,36.0,24,33,0,06025
939,05/06/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,58.0,1,-999,-999,06025
940,05/06/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,43.0,24,41,0,06025
941,05/06/20,Niland - English Road,OZONE-1HR,PPB,36.0,1,-999,-999,06025
942,05/06/20,Niland - English Road,PM10-24hr,UG/M3,43.0,24,41,0,06025
943,05/06/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.11,1,1,0,06027
944,05/06/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,59.0,1,-999,-999,06027
945,05/06/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,33.0,24,31,0,06027
946,05/06/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,5.4,24,23,0,06027
947,05/06/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
948,05/06/20,Lone Pine,PM10-24hr,UG/M3,12.0,24,12,0,06027
949,05/06/20,Dirty Socks,PM10-24hr,UG/M3,15.0,24,14,0,06027
950,05/06/20,Shell Cut,PM10-24hr,UG/M3,14.0,24,13,0,06027
951,05/06/20,Bill Stanley,PM10-24hr,UG/M3,15.0,24,14,0,06027
952,05/06/20,Lizard Tail,PM10-24hr,UG/M3,13.0,24,12,0,06027
953,05/06/20,North Beach,PM10-24hr,UG/M3,19.0,24,19,0,06027
954,05/06/20,Mill Site,PM10-24hr,UG/M3,13.0,24,13,0,06027
955,05/06/20,Death Valley NP,OZONE-1HR,PPB,62.0,1,-999,-999,06027
956,05/06/20,Death Valley NP,OZONE-8HR,PPB,60.0,8,67,1,06027
957,05/06/20,Coso Junction,PM10-24hr,UG/M3,18.0,24,18,0,06027
958,05/06/20,Keeler,PM10-24hr,UG/M3,10.0,24,10,0,06027
959,05/06/20,Keeler,PM2.5-24hr,UG/M3,6.7,24,28,0,06027
960,05/06/20,Edison,OZONE-1HR,PPB,70.0,1,-999,-999,06029
961,05/06/20,Edison,OZONE-8HR,PPB,62.0,8,74,1,06029
962,05/06/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,60.0,1,-999,-999,06029
963,05/06/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,69.0,1,-999,-999,06029
964,05/06/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,33.0,24,31,0,06029
965,05/06/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,8.0,24,34,0,06029
966,05/06/20,Bakersfield - California Ave,OZONE-1HR,PPB,26.0,1,-999,-999,06029
967,05/06/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,8.5,24,35,0,06029
968,05/06/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,41.0,1,-999,-999,06029
969,05/06/20,Lebec,PM2.5-24hr,UG/M3,7.7,24,32,0,06029
970,05/06/20,Bakersfield-Muni,CO-8hr,PPM,0.28,1,3,0,06029
971,05/06/20,Bakersfield-Muni,OZONE-1HR,PPB,66.0,1,-999,-999,06029
972,05/06/20,Shafter - Walker Street,OZONE-1HR,PPB,64.0,1,-999,-999,06029
973,05/06/20,Shafter - Walker Street,OZONE-8HR,PPB,58.0,8,61,1,06029
974,05/06/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,64.0,1,-999,-999,06031
975,05/06/20,Azusa,CO-8hr,PPM,0.44,1,5,0,06037
976,05/06/20,Azusa,OZONE-1HR,PPB,136.0,1,116,2,06037
977,05/06/20,Azusa,OZONE-8HR,PPB,101.0,8,190,3,06037
978,05/06/20,Glendora - Laurel,CO-8hr,PPM,0.3,1,4,0,06037
979,05/06/20,Glendora - Laurel,OZONE-1HR,PPB,140.0,1,121,2,06037
980,05/06/20,Glendora - Laurel,OZONE-8HR,PPB,111.0,8,206,4,06037
981,05/06/20,Glendora - Laurel,PM10-24hr,UG/M3,29.0,24,27,0,06037
982,05/06/20,Glendora - Laurel,PM2.5-24hr,UG/M3,13.6,24,54,1,06037
983,05/06/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.42,1,5,0,06037
984,05/06/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,62.0,1,-999,-999,06037
985,05/06/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,50.0,8,46,0,06037
986,05/06/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.64,1,7,0,06037
987,05/06/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,80.0,1,-999,-999,06037
988,05/06/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,63.0,8,77,1,06037
989,05/06/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,37.0,24,35,0,06037
990,05/06/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,13.5,24,54,1,06037
991,05/06/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
992,05/06/20,Compton,CO-8hr,PPM,0.75,1,9,0,06037
993,05/06/20,Compton,OZONE-1HR,PPB,83.0,1,-999,-999,06037
994,05/06/20,Compton,OZONE-8HR,PPB,64.0,8,80,1,06037
995,05/06/20,Pico Rivera,CO-8hr,PPM,0.63,1,7,0,06037
996,05/06/20,Pico Rivera,OZONE-1HR,PPB,117.0,1,-999,-999,06037
997,05/06/20,Pico Rivera,OZONE-8HR,PPB,87.0,8,154,3,06037
998,05/06/20,Pomona,CO-8hr,PPM,0.57,1,7,0,06037
999,05/06/20,Pomona,OZONE-1HR,PPB,124.0,1,101,2,06037
1000,05/06/20,Pomona,OZONE-8HR,PPB,107.0,8,202,4,06037
1001,05/06/20,Pasadena,CO-8hr,PPM,0.36,1,4,0,06037
1002,05/06/20,Pasadena,OZONE-1HR,PPB,128.0,1,105,2,06037
1003,05/06/20,Pasadena,OZONE-8HR,PPB,104.0,8,197,3,06037
1004,05/06/20,South Long Beach,PM2.5-24hr,UG/M3,15.2,24,58,1,06037
1005,05/06/20,LAX-Hastings,CO-8hr,PPM,0.34,1,4,0,06037
1006,05/06/20,LAX-Hastings,OZONE-1HR,PPB,62.0,1,-999,-999,06037
1007,05/06/20,LAX-Hastings,OZONE-8HR,PPB,49.0,8,45,0,06037
1008,05/06/20,LAX-Hastings,SO2-24HR,PPB,0.0,24,-999,-999,06037
1009,05/06/20,Santa Clarita,CO-8hr,PPM,0.2,1,2,0,06037
1010,05/06/20,Santa Clarita,OZONE-1HR,PPB,66.0,1,-999,-999,06037
1011,05/06/20,Santa Clarita,OZONE-8HR,PPB,64.0,8,80,1,06037
1012,05/06/20,Santa Clarita,PM2.5-24hr,UG/M3,5.6,24,24,0,06037
1013,05/06/20,Lancaster-Division,OZONE-1HR,PPB,60.0,1,-999,-999,06037
1014,05/06/20,Lancaster-Division,PM10-24hr,UG/M3,26.0,24,25,0,06037
1015,05/06/20,Madera - Pump Yard,OZONE-1HR,PPB,61.0,1,-999,-999,06039
1016,05/06/20,Madera-City,OZONE-1HR,PPB,64.0,1,-999,-999,06039
1017,05/06/20,Madera-City,PM10-24hr,UG/M3,34.0,24,31,0,06039
1018,05/06/20,San Rafael,CO-8hr,PPM,0.28,1,3,0,06041
1019,05/06/20,San Rafael,OZONE-1HR,PPB,46.0,1,-999,-999,06041
1020,05/06/20,San Rafael,OZONE-8HR,PPB,41.0,8,38,0,06041
1021,05/06/20,San Rafael,PM2.5-24hr,UG/M3,5.2,24,22,0,06041
1022,05/06/20,Yosemite NP Turtleback Dome,OZONE-1HR,PPB,58.0,1,-999,-999,06043
1023,05/06/20,Yosemite NP Turtleback Dome,OZONE-8HR,PPB,53.0,8,49,0,06043
1024,05/06/20,Jerseydale (seasonal),OZONE-1HR,PPB,58.0,1,-999,-999,06043
1025,05/06/20,Jerseydale (seasonal),OZONE-8HR,PPB,55.0,8,51,1,06043
1026,05/06/20,Yosemite Village - Visitor Center,PM10-24hr,UG/M3,9.0,24,8,0,06043
1027,05/06/20,Yosemite Village - Visitor Center,PM2.5-24hr,UG/M3,4.7,24,20,0,06043
