,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
548,04/30/20,Sand Mountain,OZONE-1HR,PPB,50.0,1,-999,-999,01049
549,04/30/20,Sand Mountain,OZONE-8HR,PPB,47.0,8,44,0,01049
554,04/30/20,NO. BHAM,OZONE-1HR,PPB,47.0,1,-999,-999,01073
555,04/30/20,NO. BHAM,OZONE-8HR,PPB,44.0,8,41,0,01073
556,04/30/20,NO. BHAM,PM10-24hr,UG/M3,10.0,24,9,0,01073
557,04/30/20,FAIRFIELD,OZONE-1HR,PPB,42.0,1,-999,-999,01073
558,04/30/20,FAIRFIELD,OZONE-8HR,PPB,40.0,8,37,0,01073
559,04/30/20,MCADORY,OZONE-1HR,PPB,51.0,1,-999,-999,01073
560,04/30/20,MCADORY,OZONE-8HR,PPB,48.0,8,44,0,01073
561,04/30/20,MCADORY,PM2.5-24hr,UG/M3,4.3,24,18,0,01073
562,04/30/20,LEEDS,OZONE-1HR,PPB,45.0,1,-999,-999,01073
563,04/30/20,LEEDS,OZONE-8HR,PPB,43.0,8,40,0,01073
564,04/30/20,WYLAM,PM10-24hr,UG/M3,8.0,24,8,0,01073
565,04/30/20,WYLAM,PM2.5-24hr,UG/M3,5.0,24,21,0,01073
566,04/30/20,CORNER,OZONE-1HR,PPB,49.0,1,-999,-999,01073
567,04/30/20,CORNER,OZONE-8HR,PPB,47.0,8,44,0,01073
568,04/30/20,CORNER,PM2.5-24hr,UG/M3,3.9,24,16,0,01073
569,04/30/20,TARRANT,OZONE-1HR,PPB,43.0,1,-999,-999,01073
570,04/30/20,TARRANT,OZONE-8HR,PPB,40.0,8,37,0,01073
571,04/30/20,Shuttlesworth,PM10-24hr,UG/M3,43.0,24,41,0,01073
572,04/30/20,Shuttlesworth,PM2.5-24hr,UG/M3,23.8,24,76,1,01073
573,04/30/20,Huntsville Old Airport,OZONE-1HR,PPB,52.0,1,-999,-999,01089
574,04/30/20,Huntsville Old Airport,OZONE-8HR,PPB,49.0,8,45,0,01089
575,04/30/20,Huntsville Old Airport,PM2.5-24hr,UG/M3,6.3,24,27,0,01089
576,04/30/20,Huntsville Capshaw,OZONE-1HR,PPB,49.0,1,-999,-999,01089
577,04/30/20,Huntsville Capshaw,OZONE-8HR,PPB,45.0,8,42,0,01089
885,04/30/20,Garden,CO-8hr,PPM,0.56,1,6,0,02020
886,04/30/20,Garden,PM10-24hr,UG/M3,21.0,24,20,0,02020
887,04/30/20,Garden,PM2.5-24hr,UG/M3,5.9,24,25,0,02020
888,04/30/20,Parkgate (Eagle River),PM10-24hr,UG/M3,26.0,24,24,0,02020
898,04/30/20,Bethel,PM10-24hr,UG/M3,26.0,24,25,0,02050
899,04/30/20,Bethel,PM2.5-24hr,UG/M3,4.2,24,18,0,02050
900,04/30/20,Denali NPP,OZONE-1HR,PPB,49.0,1,-999,-999,02068
901,04/30/20,Denali NPP,OZONE-8HR,PPB,48.0,8,44,0,02068
902,04/30/20,NCore,CO-8hr,PPM,0.16,1,2,0,02090
903,04/30/20,NCore,OZONE-1HR,PPB,42.0,1,-999,-999,02090
904,04/30/20,NCore,OZONE-8HR,PPB,34.0,8,31,0,02090
905,04/30/20,NCore,PM10-24hr,UG/M3,17.0,24,16,0,02090
906,04/30/20,NCore,PM2.5-24hr,UG/M3,2.2,24,10,0,02090
907,04/30/20,NCore,SO2-24HR,PPB,0.0,24,-999,-999,02090
908,04/30/20,Hurst Road,PM2.5-24hr,UG/M3,3.9,24,16,0,02090
909,04/30/20,Floyd Dryden,PM10-24hr,UG/M3,2.0,24,3,0,02110
910,04/30/20,Floyd Dryden,PM2.5-24hr,UG/M3,2.2,24,10,0,02110
925,04/30/20,Butte (Harrison Court),PM10-24hr,UG/M3,11.0,24,11,0,02170
926,04/30/20,Butte (Harrison Court),PM2.5-24hr,UG/M3,6.6,24,28,0,02170
1315,04/30/20,Paul Spur Chemical Lime Plant,PM10-24hr,UG/M3,74.0,24,61,1,04003
1316,04/30/20,Douglas Red Cross,PM10-24hr,UG/M3,40.0,24,38,0,04003
