,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1350,03/06/20,Ft McD Yuma Frank-AZ,OZONE-8HR,PPB,0.0,8,0,0,04013
1351,03/06/20,Ft McD Yuma Frank-AZ,PM10-24hr,UG/M3,15.0,24,15,0,04013
1396,03/06/20,StJohns,PM10-24hr,UG/M3,21.0,24,20,0,04013
1398,03/06/20,Senior Center,OZONE-1HR,PPB,50.0,1,-999,-999,04013
1399,03/06/20,Senior Center,OZONE-8HR,PPB,48.0,8,44,0,04013
1400,03/06/20,Senior Center,PM10-24hr,UG/M3,32.0,24,30,0,04013
1401,03/06/20,Red Mountain,OZONE-1HR,PPB,50.0,1,-999,-999,04013
1402,03/06/20,Red Mountain,OZONE-8HR,PPB,47.0,8,44,0,04013
1403,03/06/20,LEHI,OZONE-1HR,PPB,51.0,1,-999,-999,04013
1404,03/06/20,LEHI,OZONE-8HR,PPB,49.0,8,45,0,04013
1405,03/06/20,LEHI,PM10-24hr,UG/M3,22.0,24,21,0,04013
1406,03/06/20,High School,OZONE-1HR,PPB,48.0,1,-999,-999,04013
1407,03/06/20,High School,OZONE-8HR,PPB,45.0,8,42,0,04013
1408,03/06/20,High School,PM10-24hr,UG/M3,26.0,24,24,0,04013
1418,03/06/20,Phoenix JLG Supersite,CO-8hr,PPM,0.33,1,4,0,04013
1419,03/06/20,Phoenix JLG Supersite,OZONE-1HR,PPB,49.0,1,-999,-999,04013
1420,03/06/20,Phoenix JLG Supersite,OZONE-8HR,PPB,46.0,8,43,0,04013
1421,03/06/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,22.0,24,20,0,04013
1422,03/06/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,3.5,24,15,0,04013
1423,03/06/20,Phoenix JLG Supersite,SO2-24HR,PPB,0.0,24,-999,-999,04013
1424,03/06/20,Bullhead City,PM10-24hr,UG/M3,15.0,24,15,0,04015
1425,03/06/20,Petrified Forest NP,OZONE-1HR,PPB,49.0,1,-999,-999,04017
1426,03/06/20,Petrified Forest NP,OZONE-8HR,PPB,47.0,8,44,0,04017
1427,03/06/20,Ajo,PM10-24hr,UG/M3,10.0,24,9,0,04019
1428,03/06/20,Orange Grove,PM10-24hr,UG/M3,16.0,24,16,0,04019
1429,03/06/20,Orange Grove,PM2.5-24hr,UG/M3,0.2,24,1,0,04019
1430,03/06/20,Rillito,PM10-24hr,UG/M3,116.0,24,81,1,04019
1431,03/06/20,Saguaro Monument,OZONE-1HR,PPB,50.0,1,-999,-999,04019
1432,03/06/20,Saguaro Monument,OZONE-8HR,PPB,48.0,8,44,0,04019
1433,03/06/20,South Tucson,PM10-24hr,UG/M3,19.0,24,19,0,04019
1434,03/06/20,22nd Street & Craycroft,OZONE-1HR,PPB,45.0,1,-999,-999,04019
1435,03/06/20,22nd Street & Craycroft,OZONE-8HR,PPB,43.0,8,40,0,04019
1436,03/06/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,48.0,1,-999,-999,04019
1437,03/06/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,46.0,8,43,0,04019
1438,03/06/20,Fairgrounds,OZONE-1HR,PPB,47.0,1,-999,-999,04019
1439,03/06/20,Fairgrounds,OZONE-8HR,PPB,45.0,8,42,0,04019
1440,03/06/20,Children's Park Site,OZONE-1HR,PPB,48.0,1,-999,-999,04019
1441,03/06/20,Children's Park Site,OZONE-8HR,PPB,46.0,8,43,0,04019
1442,03/06/20,Children's Park Site,PM2.5-24hr,UG/M3,0.5,24,2,0,04019
1443,03/06/20,Green Valley,OZONE-1HR,PPB,56.0,1,-999,-999,04019
1444,03/06/20,Green Valley,OZONE-8HR,PPB,50.0,8,46,0,04019
1445,03/06/20,Green Valley,PM10-24hr,UG/M3,8.0,24,7,0,04019
1446,03/06/20,Rose Elementary,OZONE-1HR,PPB,45.0,1,-999,-999,04019
1447,03/06/20,Rose Elementary,OZONE-8HR,PPB,42.0,8,39,0,04019
1448,03/06/20,Rose Elementary,PM2.5-24hr,UG/M3,2.7,24,11,0,04019
1449,03/06/20,Coachline,OZONE-1HR,PPB,50.0,1,-999,-999,04019
1450,03/06/20,Coachline,OZONE-8HR,PPB,48.0,8,44,0,04019
1451,03/06/20,Geronimo,PM10-24hr,UG/M3,15.0,24,15,0,04019
1452,03/06/20,Geronimo,PM2.5-24hr,UG/M3,1.3,24,5,0,04019
1486,03/06/20,Sacaton,PM10-24hr,UG/M3,25.0,24,24,0,04021
1487,03/06/20,CasaBlanca,PM10-24hr,UG/M3,35.0,24,33,0,04021
1488,03/06/20,Queen Valley,OZONE-1HR,PPB,51.0,1,-999,-999,04021
1489,03/06/20,Queen Valley,OZONE-8HR,PPB,50.0,8,46,0,04021
1494,03/06/20,Nogales Post Office,PM10-24hr,UG/M3,20.0,24,19,0,04023
1495,03/06/20,Nogales Post Office,PM2.5-24hr,UG/M3,2.7,24,11,0,04023
1496,03/06/20,Prescott Pioneer Park,OZONE-1HR,PPB,53.0,1,-999,-999,04025
1497,03/06/20,Prescott Pioneer Park,OZONE-8HR,PPB,49.0,8,45,0,04025
1498,03/06/20,Yuma Supersite,OZONE-1HR,PPB,56.0,1,-999,-999,04027
1499,03/06/20,Yuma Supersite,OZONE-8HR,PPB,50.0,8,46,0,04027
1500,03/06/20,Yuma Supersite,PM10-24hr,UG/M3,31.0,24,30,0,04027
1501,03/06/20,Yuma Supersite,PM2.5-24hr,UG/M3,8.1,24,34,0,04027
1627,03/06/20,Caddo Valley,OZONE-1HR,PPB,49.0,1,-999,-999,05019
1628,03/06/20,Caddo Valley,OZONE-8HR,PPB,46.0,8,43,0,05019
1629,03/06/20,MARION,OZONE-1HR,PPB,41.0,1,-999,-999,05035
1630,03/06/20,MARION,OZONE-8HR,PPB,40.0,8,37,0,05035
1631,03/06/20,MARION,PM2.5-24hr,UG/M3,6.0,24,25,0,05035
1632,03/06/20,DEER,OZONE-1HR,PPB,49.0,1,-999,-999,05101
1633,03/06/20,DEER,OZONE-8HR,PPB,47.0,8,44,0,05101
1634,03/06/20,EAGLEMT,OZONE-1HR,PPB,63.0,1,-999,-999,05113
1635,03/06/20,PARR,OZONE-1HR,PPB,48.0,1,-999,-999,05119
1636,03/06/20,PARR,OZONE-8HR,PPB,45.0,8,42,0,05119
1637,03/06/20,PARR,PM2.5-24hr,UG/M3,6.3,24,27,0,05119
1638,03/06/20,NLRAP,OZONE-1HR,PPB,46.0,1,-999,-999,05119
1639,03/06/20,NLRAP,OZONE-8HR,PPB,44.0,8,41,0,05119
1640,03/06/20,ADEQ-DSR,PM2.5-24hr,UG/M3,6.0,24,25,0,05119
1641,03/06/20,SPRNGDLE,OZONE-1HR,PPB,46.0,1,-999,-999,05143
1642,03/06/20,SPRNGDLE,OZONE-8HR,PPB,44.0,8,41,0,05143
1643,03/06/20,SPRNGDLE,PM2.5-24hr,UG/M3,9.6,24,40,0,05143
1644,03/06/20,Fayetteville,OZONE-1HR,PPB,49.0,1,-999,-999,05143
1645,03/06/20,Fayetteville,OZONE-8HR,PPB,46.0,8,43,0,05143
1646,03/06/20,Livermore - Rincon,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1647,03/06/20,Livermore - Rincon,OZONE-8HR,PPB,36.0,8,33,0,06001
1648,03/06/20,Livermore - Rincon,PM2.5-24hr,UG/M3,4.6,24,20,0,06001
1649,03/06/20,Oakland,CO-8hr,PPM,0.25,1,3,0,06001
1650,03/06/20,Oakland,OZONE-1HR,PPB,35.0,1,-999,-999,06001
1651,03/06/20,Oakland,OZONE-8HR,PPB,33.0,8,31,0,06001
1652,03/06/20,Oakland,PM2.5-24hr,UG/M3,3.7,24,15,0,06001
1653,03/06/20,Oakland West,CO-8hr,PPM,0.34,1,4,0,06001
1654,03/06/20,Oakland West,OZONE-1HR,PPB,37.0,1,-999,-999,06001
1655,03/06/20,Oakland West,OZONE-8HR,PPB,36.0,8,33,0,06001
1656,03/06/20,Oakland West,PM2.5-24hr,UG/M3,2.0,24,8,0,06001
1657,03/06/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1658,03/06/20,Laney College,CO-8hr,PPM,0.33,1,4,0,06001
1659,03/06/20,Laney College,PM2.5-24hr,UG/M3,3.0,24,13,0,06001
1660,03/06/20,Berkeley Aquatic Park,CO-8hr,PPM,0.5,1,6,0,06001
1661,03/06/20,Berkeley Aquatic Park,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1662,03/06/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,3.3,24,14,0,06001
1663,03/06/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.34,1,4,0,06001
1664,03/06/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,5.1,24,22,0,06001
1665,03/06/20,Hayward,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1666,03/06/20,Hayward,OZONE-8HR,PPB,36.0,8,33,0,06001
1667,03/06/20,Jackson - Clinton,OZONE-1HR,PPB,42.0,1,-999,-999,06005
1668,03/06/20,Jackson - Clinton,OZONE-8HR,PPB,38.0,8,35,0,06005
1669,03/06/20,Paradise - Airport,OZONE-1HR,PPB,52.0,1,-999,-999,06007
1670,03/06/20,Paradise - Airport,OZONE-8HR,PPB,42.0,8,39,0,06007
1671,03/06/20,Chico -  East,CO-8hr,PPM,0.2,1,2,0,06007
1672,03/06/20,Chico -  East,OZONE-1HR,PPB,41.0,1,-999,-999,06007
1673,03/06/20,Chico -  East,OZONE-8HR,PPB,37.0,8,34,0,06007
1674,03/06/20,Chico -  East,PM10-24hr,UG/M3,20.0,24,19,0,06007
1675,03/06/20,Chico -  East,PM2.5-24hr,UG/M3,8.2,24,34,0,06007
1676,03/06/20,Paradise Theater,PM2.5-24hr,UG/M3,6.4,24,27,0,06007
1677,03/06/20,San Andreas,OZONE-1HR,PPB,45.0,1,-999,-999,06009
1678,03/06/20,San Andreas,OZONE-8HR,PPB,39.0,8,36,0,06009
1679,03/06/20,San Andreas,PM10-24hr,UG/M3,13.0,24,12,0,06009
1680,03/06/20,San Andreas,PM2.5-24hr,UG/M3,7.6,24,32,0,06009
1681,03/06/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,35.0,1,-999,-999,06011
1682,03/06/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,33.0,8,31,0,06011
1683,03/06/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,14.0,24,13,0,06011
1684,03/06/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,1.9,24,8,0,06011
1685,03/06/20,Concord,CO-8hr,PPM,0.3,1,4,0,06013
1686,03/06/20,Concord,OZONE-1HR,PPB,38.0,1,-999,-999,06013
1687,03/06/20,Concord,OZONE-8HR,PPB,36.0,8,33,0,06013
1688,03/06/20,Concord,PM2.5-24hr,UG/M3,5.3,24,22,0,06013
1689,03/06/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1690,03/06/20,Richmond - 7th St,SO2-24HR,PPB,1.0,24,-999,-999,06013
1691,03/06/20,Bethel Island,CO-8hr,PPM,0.4,1,5,0,06013
1692,03/06/20,Bethel Island,OZONE-1HR,PPB,40.0,1,-999,-999,06013
1693,03/06/20,Bethel Island,OZONE-8HR,PPB,37.0,8,34,0,06013
1694,03/06/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1695,03/06/20,San Pablo - Rumrill,CO-8hr,PPM,0.39,1,4,0,06013
1696,03/06/20,San Pablo - Rumrill,OZONE-1HR,PPB,40.0,1,-999,-999,06013
1697,03/06/20,San Pablo - Rumrill,OZONE-8HR,PPB,36.0,8,33,0,06013
1698,03/06/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,7.5,24,32,0,06013
1699,03/06/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1700,03/06/20,San Ramon,OZONE-1HR,PPB,37.0,1,-999,-999,06013
1701,03/06/20,San Ramon,OZONE-8HR,PPB,35.0,8,32,0,06013
1702,03/06/20,Placerville,OZONE-1HR,PPB,44.0,1,-999,-999,06017
1703,03/06/20,Placerville,OZONE-8HR,PPB,38.0,8,35,0,06017
1704,03/06/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,17.0,24,17,0,06017
1705,03/06/20,Fresno - Drummond Street,OZONE-1HR,PPB,50.0,1,-999,-999,06019
1706,03/06/20,Fresno - Drummond Street,OZONE-8HR,PPB,42.0,8,39,0,06019
1707,03/06/20,Fresno - Garland,CO-8hr,PPM,0.28,1,3,0,06019
1708,03/06/20,Fresno - Garland,OZONE-1HR,PPB,41.0,1,-999,-999,06019
1709,03/06/20,Fresno - Garland,OZONE-8HR,PPB,35.0,8,32,0,06019
1710,03/06/20,Fresno - Garland,PM10-24hr,UG/M3,36.0,24,34,0,06019
1711,03/06/20,Fresno - Garland,PM2.5-24hr,UG/M3,12.5,24,52,1,06019
1712,03/06/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1713,03/06/20,Huron,PM2.5-24hr,UG/M3,5.1,24,21,0,06019
1714,03/06/20,Tranquillity,OZONE-1HR,PPB,43.0,1,-999,-999,06019
1715,03/06/20,Tranquillity,OZONE-8HR,PPB,38.0,8,35,0,06019
1716,03/06/20,Tranquillity,PM2.5-24hr,UG/M3,7.7,24,32,0,06019
1717,03/06/20,Parlier,OZONE-1HR,PPB,52.0,1,-999,-999,06019
1718,03/06/20,Parlier,OZONE-8HR,PPB,47.0,8,44,0,06019
1719,03/06/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.32,1,4,0,06019
1720,03/06/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,51.0,1,-999,-999,06019
1721,03/06/20,Willows-Colusa,OZONE-1HR,PPB,40.0,1,-999,-999,06021
1722,03/06/20,Willows-Colusa,OZONE-8HR,PPB,36.0,8,33,0,06021
1723,03/06/20,Willows-Colusa,PM10-24hr,UG/M3,15.0,24,15,0,06021
1724,03/06/20,Willows-Colusa,PM2.5-24hr,UG/M3,6.2,24,26,0,06021
1725,03/06/20,Jacobs,OZONE-1HR,PPB,32.0,1,-999,-999,06023
1726,03/06/20,Jacobs,OZONE-8HR,PPB,30.0,8,28,0,06023
1727,03/06/20,Jacobs,PM10-24hr,UG/M3,12.0,24,11,0,06023
1728,03/06/20,Calexico - Ethel Street,CO-8hr,PPM,0.32,1,4,0,06025
1729,03/06/20,Calexico - Ethel Street,OZONE-1HR,PPB,52.0,1,-999,-999,06025
1730,03/06/20,Calexico - Ethel Street,OZONE-8HR,PPB,48.0,8,44,0,06025
1731,03/06/20,Calexico - Ethel Street,PM10-24hr,UG/M3,36.0,24,34,0,06025
1732,03/06/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,4.4,24,19,0,06025
1733,03/06/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1734,03/06/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,21.0,24,19,0,06025
1735,03/06/20,El Centro - 9th Street,OZONE-1HR,PPB,48.0,1,-999,-999,06025
1736,03/06/20,El Centro - 9th Street,OZONE-8HR,PPB,41.0,8,38,0,06025
1737,03/06/20,El Centro - 9th Street,PM10-24hr,UG/M3,24.0,24,22,0,06025
1738,03/06/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,37.0,1,-999,-999,06025
1739,03/06/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,32.0,8,30,0,06025
1740,03/06/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,26.0,24,24,0,06025
1741,03/06/20,Niland - English Road,OZONE-1HR,PPB,35.0,1,-999,-999,06025
1742,03/06/20,Niland - English Road,OZONE-8HR,PPB,29.0,8,27,0,06025
1743,03/06/20,Niland - English Road,PM10-24hr,UG/M3,29.0,24,28,0,06025
1744,03/06/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.13,1,1,0,06027
1745,03/06/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,51.0,1,-999,-999,06027
1746,03/06/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,49.0,8,45,0,06027
1747,03/06/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,31.0,24,30,0,06027
1748,03/06/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,4.0,24,17,0,06027
1749,03/06/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1750,03/06/20,Lone Pine,PM10-24hr,UG/M3,11.0,24,11,0,06027
1751,03/06/20,Dirty Socks,PM10-24hr,UG/M3,12.0,24,11,0,06027
1752,03/06/20,Shell Cut,PM10-24hr,UG/M3,11.0,24,11,0,06027
1753,03/06/20,Bill Stanley,PM10-24hr,UG/M3,6.0,24,6,0,06027
1754,03/06/20,Lizard Tail,PM10-24hr,UG/M3,9.0,24,8,0,06027
1755,03/06/20,North Beach,PM10-24hr,UG/M3,10.0,24,10,0,06027
1756,03/06/20,Mill Site,PM10-24hr,UG/M3,9.0,24,9,0,06027
1757,03/06/20,Death Valley NP,OZONE-1HR,PPB,51.0,1,-999,-999,06027
1758,03/06/20,Death Valley NP,OZONE-8HR,PPB,51.0,8,47,0,06027
1759,03/06/20,Coso Junction,PM10-24hr,UG/M3,10.0,24,9,0,06027
1760,03/06/20,Edison,OZONE-1HR,PPB,63.0,1,-999,-999,06029
1761,03/06/20,Edison,OZONE-8HR,PPB,54.0,8,50,0,06029
1762,03/06/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,60.0,1,-999,-999,06029
1763,03/06/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,56.0,8,54,1,06029
1764,03/06/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,66.0,1,-999,-999,06029
1765,03/06/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,59.0,8,64,1,06029
1766,03/06/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,18.0,24,18,0,06029
1767,03/06/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,3.8,24,16,0,06029
1768,03/06/20,Bakersfield - California Ave,OZONE-1HR,PPB,51.0,1,-999,-999,06029
1769,03/06/20,Bakersfield - California Ave,OZONE-8HR,PPB,47.0,8,44,0,06029
1770,03/06/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,14.0,24,55,1,06029
1771,03/06/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,59.0,1,-999,-999,06029
1772,03/06/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,54.0,8,50,0,06029
1773,03/06/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,51.0,24,47,0,06029
1774,03/06/20,Lebec,PM2.5-24hr,UG/M3,3.7,24,16,0,06029
1775,03/06/20,Bakersfield-Muni,CO-8hr,PPM,0.2,1,2,0,06029
1776,03/06/20,Bakersfield-Muni,OZONE-1HR,PPB,59.0,1,-999,-999,06029
1777,03/06/20,Bakersfield-Muni,OZONE-8HR,PPB,52.0,8,48,0,06029
1778,03/06/20,Shafter - Walker Street,OZONE-1HR,PPB,64.0,1,-999,-999,06029
1779,03/06/20,Shafter - Walker Street,OZONE-8HR,PPB,55.0,8,51,1,06029
1780,03/06/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,50.0,1,-999,-999,06031
1781,03/06/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,42.0,8,39,0,06031
1782,03/06/20,Azusa,CO-8hr,PPM,0.73,1,8,0,06037
1783,03/06/20,Azusa,OZONE-1HR,PPB,48.0,1,-999,-999,06037
1784,03/06/20,Azusa,OZONE-8HR,PPB,37.0,8,34,0,06037
1785,03/06/20,Glendora - Laurel,CO-8hr,PPM,0.46,1,5,0,06037
1786,03/06/20,Glendora - Laurel,OZONE-1HR,PPB,50.0,1,-999,-999,06037
1787,03/06/20,Glendora - Laurel,OZONE-8HR,PPB,31.0,8,29,0,06037
1788,03/06/20,Glendora - Laurel,PM10-24hr,UG/M3,37.0,24,34,0,06037
1789,03/06/20,Glendora - Laurel,PM2.5-24hr,UG/M3,19.0,24,66,1,06037
1790,03/06/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.47,1,5,0,06037
1791,03/06/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,50.0,1,-999,-999,06037
1792,03/06/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,42.0,8,39,0,06037
1793,03/06/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.69,1,8,0,06037
1794,03/06/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,37.0,1,-999,-999,06037
1795,03/06/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,33.0,8,31,0,06037
1796,03/06/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,40.0,24,38,0,06037
1797,03/06/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,18.5,24,64,1,06037
1798,03/06/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1799,03/06/20,Reseda,CO-8hr,PPM,0.64,1,7,0,06037
1800,03/06/20,Reseda,OZONE-1HR,PPB,70.0,1,-999,-999,06037
1801,03/06/20,Reseda,OZONE-8HR,PPB,56.0,8,54,1,06037
1802,03/06/20,Reseda,PM2.5-24hr,UG/M3,12.2,24,51,1,06037
1803,03/06/20,Compton,CO-8hr,PPM,0.34,1,4,0,06037
1804,03/06/20,Compton,OZONE-1HR,PPB,40.0,1,-999,-999,06037
1805,03/06/20,Compton,OZONE-8HR,PPB,35.0,8,32,0,06037
1806,03/06/20,Pico Rivera,CO-8hr,PPM,0.56,1,6,0,06037
1807,03/06/20,Pico Rivera,OZONE-1HR,PPB,42.0,1,-999,-999,06037
1808,03/06/20,Pico Rivera,OZONE-8HR,PPB,37.0,8,34,0,06037
1809,03/06/20,Pomona,CO-8hr,PPM,0.78,1,9,0,06037
1810,03/06/20,Pomona,OZONE-1HR,PPB,56.0,1,-999,-999,06037
1811,03/06/20,Pomona,OZONE-8HR,PPB,45.0,8,42,0,06037
1812,03/06/20,Pasadena,CO-8hr,PPM,0.57,1,7,0,06037
1813,03/06/20,Pasadena,OZONE-1HR,PPB,54.0,1,-999,-999,06037
