,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1427,03/01/20,Fairgrounds,OZONE-8HR,PPB,40.0,8,37,0,04019
1428,03/01/20,Children's Park Site,OZONE-1HR,PPB,43.0,1,-999,-999,04019
1429,03/01/20,Children's Park Site,OZONE-8HR,PPB,40.0,8,37,0,04019
1430,03/01/20,Children's Park Site,PM2.5-24hr,UG/M3,0.2,24,1,0,04019
1431,03/01/20,Green Valley,OZONE-1HR,PPB,41.0,1,-999,-999,04019
1432,03/01/20,Green Valley,OZONE-8HR,PPB,40.0,8,37,0,04019
1433,03/01/20,Green Valley,PM10-24hr,UG/M3,3.0,24,4,0,04019
1434,03/01/20,Rose Elementary,OZONE-1HR,PPB,40.0,1,-999,-999,04019
1435,03/01/20,Rose Elementary,OZONE-8HR,PPB,37.0,8,34,0,04019
1436,03/01/20,Rose Elementary,PM2.5-24hr,UG/M3,2.4,24,10,0,04019
1437,03/01/20,Coachline,OZONE-1HR,PPB,42.0,1,-999,-999,04019
1438,03/01/20,Coachline,OZONE-8HR,PPB,40.0,8,37,0,04019
1439,03/01/20,Geronimo,PM10-24hr,UG/M3,16.0,24,15,0,04019
1440,03/01/20,Geronimo,PM2.5-24hr,UG/M3,2.0,24,8,0,04019
1474,03/01/20,Sacaton,PM10-24hr,UG/M3,12.0,24,12,0,04021
1475,03/01/20,CasaBlanca,PM10-24hr,UG/M3,16.0,24,16,0,04021
1480,03/01/20,Nogales Post Office,PM10-24hr,UG/M3,14.0,24,14,0,04023
1481,03/01/20,Nogales Post Office,PM2.5-24hr,UG/M3,1.9,24,8,0,04023
1482,03/01/20,Prescott Pioneer Park,OZONE-1HR,PPB,49.0,1,-999,-999,04025
1483,03/01/20,Prescott Pioneer Park,OZONE-8HR,PPB,47.0,8,44,0,04025
1484,03/01/20,Yuma Supersite,OZONE-1HR,PPB,52.0,1,-999,-999,04027
1485,03/01/20,Yuma Supersite,OZONE-8HR,PPB,47.0,8,44,0,04027
1486,03/01/20,Yuma Supersite,PM10-24hr,UG/M3,51.0,24,48,0,04027
1487,03/01/20,Yuma Supersite,PM2.5-24hr,UG/M3,9.0,24,38,0,04027
1613,03/01/20,Caddo Valley,OZONE-1HR,PPB,51.0,1,-999,-999,05019
1614,03/01/20,Caddo Valley,OZONE-8HR,PPB,48.0,8,44,0,05019
1615,03/01/20,MARION,OZONE-1HR,PPB,55.0,1,-999,-999,05035
1616,03/01/20,MARION,OZONE-8HR,PPB,52.0,8,48,0,05035
1617,03/01/20,MARION,PM2.5-24hr,UG/M3,8.6,24,36,0,05035
1618,03/01/20,DEER,OZONE-1HR,PPB,53.0,1,-999,-999,05101
1619,03/01/20,DEER,OZONE-8HR,PPB,45.0,8,42,0,05101
1620,03/01/20,EAGLEMT,OZONE-1HR,PPB,53.0,1,-999,-999,05113
1621,03/01/20,EAGLEMT,OZONE-8HR,PPB,41.0,8,38,0,05113
1622,03/01/20,PARR,OZONE-1HR,PPB,47.0,1,-999,-999,05119
1623,03/01/20,PARR,OZONE-8HR,PPB,44.0,8,41,0,05119
1624,03/01/20,PARR,PM2.5-24hr,UG/M3,8.6,24,36,0,05119
1625,03/01/20,NLRAP,OZONE-1HR,PPB,51.0,1,-999,-999,05119
1626,03/01/20,NLRAP,OZONE-8HR,PPB,49.0,8,45,0,05119
1627,03/01/20,ADEQ-DSR,PM2.5-24hr,UG/M3,9.0,24,38,0,05119
1628,03/01/20,SPRNGDLE,OZONE-1HR,PPB,53.0,1,-999,-999,05143
1629,03/01/20,SPRNGDLE,OZONE-8HR,PPB,40.0,8,37,0,05143
1630,03/01/20,SPRNGDLE,PM2.5-24hr,UG/M3,9.2,24,39,0,05143
1631,03/01/20,Fayetteville,OZONE-1HR,PPB,55.0,1,-999,-999,05143
1632,03/01/20,Fayetteville,OZONE-8HR,PPB,45.0,8,42,0,05143
1633,03/01/20,Livermore - Rincon,OZONE-1HR,PPB,41.0,1,-999,-999,06001
1634,03/01/20,Livermore - Rincon,OZONE-8HR,PPB,38.0,8,35,0,06001
1635,03/01/20,Livermore - Rincon,PM2.5-24hr,UG/M3,3.6,24,15,0,06001
1636,03/01/20,Oakland,CO-8hr,PPM,0.3,1,4,0,06001
1637,03/01/20,Oakland,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1638,03/01/20,Oakland,OZONE-8HR,PPB,36.0,8,33,0,06001
1639,03/01/20,Oakland,PM2.5-24hr,UG/M3,6.0,24,25,0,06001
1640,03/01/20,Oakland West,CO-8hr,PPM,0.35,1,4,0,06001
1641,03/01/20,Oakland West,OZONE-1HR,PPB,40.0,1,-999,-999,06001
1642,03/01/20,Oakland West,OZONE-8HR,PPB,39.0,8,36,0,06001
1643,03/01/20,Oakland West,PM2.5-24hr,UG/M3,2.0,24,9,0,06001
1644,03/01/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1645,03/01/20,Laney College,CO-8hr,PPM,0.56,1,6,0,06001
1646,03/01/20,Laney College,PM2.5-24hr,UG/M3,3.8,24,16,0,06001
1647,03/01/20,Berkeley Aquatic Park,CO-8hr,PPM,0.39,1,4,0,06001
1648,03/01/20,Berkeley Aquatic Park,OZONE-1HR,PPB,41.0,1,-999,-999,06001
1649,03/01/20,Berkeley Aquatic Park,OZONE-8HR,PPB,40.0,8,37,0,06001
1650,03/01/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,4.7,24,20,0,06001
1651,03/01/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.53,1,6,0,06001
1652,03/01/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,5.7,24,24,0,06001
1653,03/01/20,Hayward,OZONE-1HR,PPB,42.0,1,-999,-999,06001
1654,03/01/20,Hayward,OZONE-8HR,PPB,40.0,8,37,0,06001
1655,03/01/20,Jackson - Clinton,OZONE-1HR,PPB,36.0,1,-999,-999,06005
1656,03/01/20,Jackson - Clinton,OZONE-8HR,PPB,31.0,8,29,0,06005
1657,03/01/20,Paradise - Airport,OZONE-1HR,PPB,45.0,1,-999,-999,06007
1658,03/01/20,Paradise - Airport,OZONE-8HR,PPB,42.0,8,39,0,06007
1659,03/01/20,Chico -  East,CO-8hr,PPM,0.19,1,2,0,06007
1660,03/01/20,Chico -  East,OZONE-1HR,PPB,40.0,1,-999,-999,06007
1661,03/01/20,Chico -  East,OZONE-8HR,PPB,39.0,8,36,0,06007
1662,03/01/20,Chico -  East,PM10-24hr,UG/M3,9.0,24,9,0,06007
1663,03/01/20,Chico -  East,PM2.5-24hr,UG/M3,2.2,24,9,0,06007
1664,03/01/20,San Andreas,OZONE-1HR,PPB,38.0,1,-999,-999,06009
1665,03/01/20,San Andreas,OZONE-8HR,PPB,35.0,8,32,0,06009
1666,03/01/20,San Andreas,PM10-24hr,UG/M3,9.0,24,9,0,06009
1667,03/01/20,San Andreas,PM2.5-24hr,UG/M3,5.4,24,23,0,06009
1668,03/01/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,38.0,1,-999,-999,06011
1669,03/01/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,37.0,8,34,0,06011
1670,03/01/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,17.0,24,17,0,06011
1671,03/01/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,1.0,24,4,0,06011
1672,03/01/20,Concord,CO-8hr,PPM,0.28,1,3,0,06013
1673,03/01/20,Concord,OZONE-1HR,PPB,42.0,1,-999,-999,06013
1674,03/01/20,Concord,OZONE-8HR,PPB,38.0,8,35,0,06013
1675,03/01/20,Concord,PM2.5-24hr,UG/M3,5.5,24,23,0,06013
1676,03/01/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1677,03/01/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1678,03/01/20,Bethel Island,CO-8hr,PPM,0.33,1,4,0,06013
1679,03/01/20,Bethel Island,OZONE-1HR,PPB,43.0,1,-999,-999,06013
1680,03/01/20,Bethel Island,OZONE-8HR,PPB,39.0,8,36,0,06013
1681,03/01/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1682,03/01/20,San Pablo - Rumrill,CO-8hr,PPM,0.32,1,4,0,06013
1683,03/01/20,San Pablo - Rumrill,OZONE-1HR,PPB,41.0,1,-999,-999,06013
1684,03/01/20,San Pablo - Rumrill,OZONE-8HR,PPB,41.0,8,38,0,06013
1685,03/01/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,4.2,24,18,0,06013
1686,03/01/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1687,03/01/20,San Ramon,OZONE-1HR,PPB,42.0,1,-999,-999,06013
1688,03/01/20,San Ramon,OZONE-8HR,PPB,40.0,8,37,0,06013
1689,03/01/20,Placerville,OZONE-1HR,PPB,41.0,1,-999,-999,06017
1690,03/01/20,Placerville,OZONE-8HR,PPB,40.0,8,37,0,06017
1691,03/01/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,8.0,24,7,0,06017
1692,03/01/20,Fresno - Drummond Street,OZONE-1HR,PPB,50.0,1,-999,-999,06019
1693,03/01/20,Fresno - Drummond Street,OZONE-8HR,PPB,41.0,8,38,0,06019
1694,03/01/20,Fresno - Garland,CO-8hr,PPM,0.5,1,6,0,06019
1695,03/01/20,Fresno - Garland,OZONE-1HR,PPB,42.0,1,-999,-999,06019
1696,03/01/20,Fresno - Garland,OZONE-8HR,PPB,35.0,8,32,0,06019
1697,03/01/20,Fresno - Garland,PM10-24hr,UG/M3,20.0,24,19,0,06019
1698,03/01/20,Fresno - Garland,PM2.5-24hr,UG/M3,7.7,24,33,0,06019
1699,03/01/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1700,03/01/20,Huron,PM2.5-24hr,UG/M3,3.5,24,15,0,06019
1701,03/01/20,Tranquillity,OZONE-1HR,PPB,40.0,1,-999,-999,06019
1702,03/01/20,Tranquillity,OZONE-8HR,PPB,36.0,8,33,0,06019
1703,03/01/20,Tranquillity,PM2.5-24hr,UG/M3,3.7,24,16,0,06019
1704,03/01/20,Parlier,OZONE-1HR,PPB,51.0,1,-999,-999,06019
1705,03/01/20,Parlier,OZONE-8HR,PPB,42.0,8,39,0,06019
1706,03/01/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.38,1,4,0,06019
1707,03/01/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,46.0,1,-999,-999,06019
1708,03/01/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,40.0,8,37,0,06019
1709,03/01/20,Willows-Colusa,OZONE-1HR,PPB,42.0,1,-999,-999,06021
1710,03/01/20,Willows-Colusa,OZONE-8HR,PPB,40.0,8,37,0,06021
1711,03/01/20,Willows-Colusa,PM2.5-24hr,UG/M3,2.0,24,8,0,06021
1712,03/01/20,Jacobs,OZONE-1HR,PPB,38.0,1,-999,-999,06023
1713,03/01/20,Jacobs,OZONE-8HR,PPB,36.0,8,33,0,06023
1714,03/01/20,Jacobs,PM10-24hr,UG/M3,36.0,24,34,0,06023
1715,03/01/20,Calexico - Ethel Street,CO-8hr,PPM,0.11,1,1,0,06025
1716,03/01/20,Calexico - Ethel Street,OZONE-1HR,PPB,47.0,1,-999,-999,06025
1717,03/01/20,Calexico - Ethel Street,OZONE-8HR,PPB,46.0,8,43,0,06025
1718,03/01/20,Calexico - Ethel Street,PM10-24hr,UG/M3,44.0,24,42,0,06025
1719,03/01/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,4.3,24,18,0,06025
1720,03/01/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1721,03/01/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,64.0,24,56,1,06025
1722,03/01/20,El Centro - 9th Street,OZONE-1HR,PPB,38.0,1,-999,-999,06025
1723,03/01/20,El Centro - 9th Street,OZONE-8HR,PPB,36.0,8,33,0,06025
1724,03/01/20,El Centro - 9th Street,PM10-24hr,UG/M3,39.0,24,36,0,06025
1725,03/01/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,37.0,1,-999,-999,06025
1726,03/01/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,34.0,8,31,0,06025
1727,03/01/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,70.0,24,58,1,06025
1728,03/01/20,Niland - English Road,OZONE-1HR,PPB,43.0,1,-999,-999,06025
1729,03/01/20,Niland - English Road,OZONE-8HR,PPB,39.0,8,36,0,06025
1730,03/01/20,Niland - English Road,PM10-24hr,UG/M3,37.0,24,34,0,06025
1731,03/01/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.11,1,1,0,06027
1732,03/01/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,45.0,1,-999,-999,06027
1733,03/01/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,41.0,8,38,0,06027
1734,03/01/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,20.0,24,19,0,06027
1735,03/01/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,2.9,24,13,0,06027
1736,03/01/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1737,03/01/20,Lone Pine,PM10-24hr,UG/M3,10.0,24,9,0,06027
1738,03/01/20,Death Valley NP,OZONE-1HR,PPB,47.0,1,-999,-999,06027
1739,03/01/20,Coso Junction,PM10-24hr,UG/M3,12.0,24,12,0,06027
1740,03/01/20,Keeler,PM10-24hr,UG/M3,13.0,24,12,0,06027
1741,03/01/20,Keeler,PM2.5-24hr,UG/M3,3.1,24,13,0,06027
1742,03/01/20,Edison,OZONE-1HR,PPB,56.0,1,-999,-999,06029
1743,03/01/20,Edison,OZONE-8HR,PPB,50.0,8,46,0,06029
1744,03/01/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,47.0,1,-999,-999,06029
1745,03/01/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,45.0,8,42,0,06029
1746,03/01/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,48.0,1,-999,-999,06029
1747,03/01/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,46.0,8,43,0,06029
1748,03/01/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,19.0,24,18,0,06029
1749,03/01/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,6.3,24,27,0,06029
1750,03/01/20,Bakersfield - California Ave,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1751,03/01/20,Bakersfield - California Ave,OZONE-8HR,PPB,40.0,8,37,0,06029
1752,03/01/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,7.5,24,32,0,06029
1753,03/01/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,54.0,1,-999,-999,06029
1754,03/01/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,48.0,8,44,0,06029
1755,03/01/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,23.0,24,22,0,06029
1756,03/01/20,Lebec,PM2.5-24hr,UG/M3,3.6,24,15,0,06029
1757,03/01/20,Bakersfield-Muni,CO-8hr,PPM,0.13,1,1,0,06029
1758,03/01/20,Bakersfield-Muni,OZONE-1HR,PPB,52.0,1,-999,-999,06029
1759,03/01/20,Bakersfield-Muni,OZONE-8HR,PPB,48.0,8,44,0,06029
1760,03/01/20,Shafter - Walker Street,OZONE-1HR,PPB,51.0,1,-999,-999,06029
1761,03/01/20,Shafter - Walker Street,OZONE-8HR,PPB,48.0,8,44,0,06029
1762,03/01/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,47.0,1,-999,-999,06031
1763,03/01/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,41.0,8,38,0,06031
1764,03/01/20,Azusa,CO-8hr,PPM,0.25,1,3,0,06037
1765,03/01/20,Azusa,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1766,03/01/20,Azusa,OZONE-8HR,PPB,44.0,8,41,0,06037
1767,03/01/20,Glendora - Laurel,CO-8hr,PPM,0.17,1,2,0,06037
1768,03/01/20,Glendora - Laurel,OZONE-1HR,PPB,48.0,1,-999,-999,06037
1769,03/01/20,Glendora - Laurel,OZONE-8HR,PPB,44.0,8,41,0,06037
1770,03/01/20,Glendora - Laurel,PM10-24hr,UG/M3,16.0,24,16,0,06037
1771,03/01/20,Glendora - Laurel,PM2.5-24hr,UG/M3,11.0,24,46,0,06037
1772,03/01/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.28,1,3,0,06037
1773,03/01/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1774,03/01/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,44.0,8,41,0,06037
1775,03/01/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.41,1,5,0,06037
1776,03/01/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,40.0,1,-999,-999,06037
1777,03/01/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,37.0,8,34,0,06037
1778,03/01/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,24.0,24,22,0,06037
1779,03/01/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,8.9,24,37,0,06037
1780,03/01/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1781,03/01/20,Reseda,CO-8hr,PPM,0.2,1,2,0,06037
1782,03/01/20,Reseda,OZONE-1HR,PPB,51.0,1,-999,-999,06037
1783,03/01/20,Reseda,OZONE-8HR,PPB,50.0,8,46,0,06037
1784,03/01/20,Reseda,PM2.5-24hr,UG/M3,7.9,24,33,0,06037
1785,03/01/20,Compton,CO-8hr,PPM,0.41,1,5,0,06037
1786,03/01/20,Compton,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1787,03/01/20,Compton,OZONE-8HR,PPB,41.0,8,38,0,06037
1788,03/01/20,Pico Rivera,CO-8hr,PPM,0.44,1,5,0,06037
1789,03/01/20,Pico Rivera,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1790,03/01/20,Pico Rivera,OZONE-8HR,PPB,45.0,8,42,0,06037
1791,03/01/20,Pomona,CO-8hr,PPM,0.34,1,4,0,06037
1792,03/01/20,Pomona,OZONE-1HR,PPB,49.0,1,-999,-999,06037
1793,03/01/20,Pomona,OZONE-8HR,PPB,46.0,8,43,0,06037
1794,03/01/20,Pasadena,CO-8hr,PPM,0.25,1,3,0,06037
1795,03/01/20,Pasadena,OZONE-1HR,PPB,52.0,1,-999,-999,06037
1796,03/01/20,Pasadena,OZONE-8HR,PPB,50.0,8,46,0,06037
1797,03/01/20,South Long Beach,PM2.5-24hr,UG/M3,8.5,24,36,0,06037
1798,03/01/20,LAX-Hastings,CO-8hr,PPM,0.26,1,3,0,06037
1799,03/01/20,LAX-Hastings,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1800,03/01/20,LAX-Hastings,SO2-24HR,PPB,0.0,24,-999,-999,06037
1801,03/01/20,Santa Clarita,CO-8hr,PPM,0.17,1,2,0,06037
1802,03/01/20,Santa Clarita,OZONE-1HR,PPB,51.0,1,-999,-999,06037
1803,03/01/20,Santa Clarita,OZONE-8HR,PPB,48.0,8,44,0,06037
1804,03/01/20,Santa Clarita,PM2.5-24hr,UG/M3,7.4,24,31,0,06037
1805,03/01/20,Lancaster-Division,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1806,03/01/20,Lancaster-Division,OZONE-8HR,PPB,44.0,8,41,0,06037
1807,03/01/20,Lancaster-Division,PM10-24hr,UG/M3,13.0,24,13,0,06037
1808,03/01/20,Madera - Pump Yard,OZONE-1HR,PPB,45.0,1,-999,-999,06039
1809,03/01/20,Madera - Pump Yard,OZONE-8HR,PPB,39.0,8,36,0,06039
1810,03/01/20,Madera-City,OZONE-1HR,PPB,44.0,1,-999,-999,06039
1811,03/01/20,Madera-City,OZONE-8HR,PPB,39.0,8,36,0,06039
1812,03/01/20,Madera-City,PM10-24hr,UG/M3,17.0,24,17,0,06039
1813,03/01/20,Madera-City,PM2.5-24hr,UG/M3,6.8,24,29,0,06039
1814,03/01/20,San Rafael,CO-8hr,PPM,0.23,1,3,0,06041
